EPISODE_ID,BEGIN_DATE,END_DATE,GRANIZO,LAT,LLUVIA,LON,NIEVE,RANGE,T. ELECTRICA,TORNADO,VIENTO
89527,2014-10-07 13:32:00,2014-10-07 13:40:00,1.0,0,0,0,0,0,0,0,3
1205803,2006-03-12 14:00:00,2006-03-15 16:00:00,0,0,2,0,0,0,0,0,0
1205802,2006-03-12 05:30:00,2006-03-12 07:30:00,0,0,3,0,0,0,0,0,0
51698,2011-05-01 00:00:00,2011-05-30 04:00:00,0,0,2,0,0,0,0,0,0
1205800,2006-03-12 05:30:00,2006-03-12 07:30:00,0,0,3,0,0,0,0,0,0
73960,2013-04-21 14:45:00,2013-04-22 11:00:00,0,0,2,0,0,0,0,0,0
76868,2013-06-24 20:10:00,2013-06-24 20:10:00,0,0,0,0,0,0,0,0,3
59998,2011-12-01 05:00:00,2011-12-02 05:00:00,0,0,2,0,0,0,0,0,0
1201563,2005-11-15 16:47:00,2005-11-15 16:47:00,0,0,0,0,0,0,0,0,3
92738,2015-03-15 01:40:00,2015-03-18 02:00:00,0,0,2,0,0,0,0,0,0
19079,2008-06-09 13:30:00,2008-06-11 23:00:00,1.75,0,3,0,0,0,0,0,3
93607,2015-03-13 20:00:00,2015-03-14 12:45:00,0,0,1,0,0,0,0,0,0
76867,2013-06-23 14:35:00,2013-06-23 17:00:00,0.75,0,2,0,0,0,0,0,3
76865,2013-06-21 18:25:00,2013-06-21 18:27:00,0.75,0,0,0,0,0,0,0,0
53720,2011-08-13 15:40:00,2011-08-13 16:53:00,0,0,0,0,0,0,0,0,3
50103,2011-04-12 01:50:00,2011-04-30 23:59:00,0,0,2,0,0,0,0,0,0
50105,2011-04-19 11:00:00,2011-04-30 23:59:00,0,0,2,0,0,0,0,0,0
50106,2011-04-23 15:00:00,2011-04-29 09:10:00,0,0,2,0,0,0,0,0,0
25324,2009-01-01 00:00:00,2009-01-08 09:36:00,0,0,2,0,0,0,0,0,0
93199,2015-04-08 15:09:00,2015-04-08 20:30:00,2.75,0,2,0,0,0,0,0,3
93198,2015-04-08 06:58:00,2015-04-08 10:00:00,1.0,0,3,0,0,0,0,0,3
60891,2012-03-15 04:05:00,2012-03-15 18:31:00,1.75,0,0,0,0,0,0,0,0
31879,2009-08-04 11:48:00,2009-08-04 11:48:00,0,0,0,0,0,0,0,0,3
67797,2012-09-22 11:10:00,2012-09-22 12:01:00,0.88,0,0,0,0,0,0,0,0
86337,2014-06-19 14:00:00,2014-06-19 17:25:00,1.0,0,3,0,0,0,0,0,3
56519,2011-08-18 18:25:00,2011-08-18 18:52:00,0.75,0,0,0,0,0,0,0,0
84969,2014-04-03 12:23:00,2014-04-03 14:19:00,0,0,2,0,0,0,0,0,0
1211324,2006-05-25 18:24:00,2006-05-25 18:24:00,1.0,0,0,0,0,0,0,0,0
1211321,2006-05-25 18:39:00,2006-05-25 18:39:00,0.88,0,0,0,0,0,0,0,0
1211320,2006-05-25 18:10:00,2006-05-25 18:10:00,1.75,0,0,0,0,0,0,0,0
1211284,2006-05-25 16:20:00,2006-05-25 16:20:00,0,0,0,0,0,0,0,0,3
5971,2007-07-18 20:40:00,2007-07-19 04:00:00,0,0,3,0,0,0,0,0,3
27098,2009-05-13 23:00:00,2009-05-14 01:41:00,0,0,0,0,0,0,0,0,3
21045,2008-07-12 17:59:00,2008-07-13 05:30:00,0.88,0,3,0,0,0,0,0,3
70344,2013-01-12 16:00:00,2013-01-13 01:00:00,0,0,3,0,0,0,0,0,0
1208090,2006-04-07 14:23:00,2006-04-07 18:13:00,1.75,0,3,0,0,0,0,0,3
73191,2013-05-03 16:18:00,2013-05-03 16:54:00,0.88,0,0,0,0,0,0,0,0
65356,2012-07-24 15:45:00,2012-07-24 15:45:00,0,0,0,0,0,0,0,0,3
1206696,2006-04-14 13:42:00,2006-04-14 14:39:00,1.0,0,0,0,0,0,0,0,3
11420,2007-10-18 17:56:00,2007-10-18 19:36:00,1.0,0,0,0,0,0,0,1,3
1191371,2005-06-28 02:15:00,2005-06-28 17:56:00,1.0,0,3,0,0,0,0,0,3
50462,2011-04-04 03:20:00,2011-04-04 23:00:00,0,0,2,0,0,0,0,0,3
1191373,2005-06-30 17:25:00,2005-06-30 21:48:00,2.0,0,0,0,0,0,0,0,3
1191372,2005-06-29 13:20:00,2005-06-29 17:26:00,1.0,0,0,0,0,0,0,0,3
57005,2011-08-03 03:30:00,2011-08-03 04:39:00,0,0,0,0,0,0,0,0,3
57006,2011-08-07 13:05:00,2011-08-07 15:02:00,0.88,0,0,0,0,0,0,0,3
54988,2011-06-09 07:30:00,2011-06-09 11:00:00,0,0,3,0,0,0,0,0,0
17685,2008-06-27 18:20:00,2008-06-27 19:53:00,0,0,1,0,0,0,0,0,3
1184684,2005-01-05 07:15:00,2005-01-06 07:00:00,0,0,3,0,0,0,0,0,0
3725,2007-05-04 18:29:00,2007-05-04 18:29:00,0.75,0,0,0,0,0,0,0,0
3726,2007-03-19 07:58:00,2007-03-19 07:58:00,0,0,0,0,0,0,0,0,0
38847,2010-04-05 16:00:00,2010-04-05 19:22:00,3.25,0,1,0,0,0,0,0,3
3723,2007-03-23 07:00:00,2007-03-24 08:00:00,0,0,2,0,0,0,0,0,0
61949,2012-03-15 15:14:00,2012-03-15 15:14:00,0,0,0,0,0,0,0,0,0
4687,2007-04-11 15:20:00,2007-04-11 18:46:00,1.0,0,0,0,0,0,0,2,3
42714,2010-07-18 11:20:00,2010-07-18 11:47:00,0,0,0,0,0,0,0,0,3
42711,2010-07-15 12:38:00,2010-07-15 12:38:00,0,0,0,0,0,0,0,0,3
42710,2010-07-13 03:00:00,2010-07-13 03:00:00,0,0,0,0,0,0,0,0,0
42718,2010-07-23 18:00:00,2010-07-24 06:20:00,0,0,0,0,0,0,0,0,3
64537,2012-06-16 15:15:00,2012-06-16 18:33:00,0,0,0,0,0,0,0,0,3
53121,2011-05-24 18:04:00,2011-05-24 22:26:00,1.75,0,0,0,0,0,0,0,0
49061,2011-02-28 03:19:00,2011-02-28 04:30:00,0,0,0,0,0,0,0,1,3
43626,2010-07-24 06:50:00,2010-07-24 06:51:00,0,0,0,0,0,0,0,0,3
43627,2010-07-24 17:15:00,2010-07-24 23:59:00,0,0,3,0,0,0,0,0,3
43622,2010-07-23 19:52:00,2010-07-23 20:06:00,0,0,0,0,0,0,0,0,3
80271,2013-10-02 14:30:00,2013-10-02 18:30:00,0,0,1,0,0,0,0,0,0
48622,2011-03-05 14:40:00,2011-03-06 04:00:00,0,0,2,0,0,0,0,0,0
96817,2015-06-08 15:24:00,2015-06-08 19:00:00,1.75,0,2,0,0,0,0,0,3
53272,2011-07-12 15:00:00,2011-07-12 18:30:00,0,0,3,0,0,0,0,0,3
65562,2012-07-31 03:40:00,2012-07-31 03:41:00,0.75,0,0,0,0,0,0,0,0
33110,2009-08-19 17:45:00,2009-08-19 22:30:00,0,0,0,0,0,0,0,0,3
33339,2009-09-20 15:40:00,2009-09-20 18:15:00,0,0,3,0,0,0,0,0,0
892,2006-12-04 23:30:00,2006-12-14 08:00:00,0,0,2,0,0,0,0,0,0
893,2006-12-01 23:45:00,2006-12-18 00:00:00,0,0,2,0,0,0,0,0,0
894,2006-12-23 11:00:00,2006-12-31 23:59:00,0,0,2,0,0,0,0,0,0
33624,2009-09-20 05:00:00,2009-09-20 23:13:00,0,0,3,0,0,0,0,2,0
5204,2007-06-27 14:56:00,2007-06-27 17:33:00,0,0,0,0,0,0,0,0,3
57951,2011-11-14 19:32:00,2011-11-14 20:37:00,0,0,0,0,0,0,0,2,3
5209,2007-06-26 17:56:00,2007-06-26 17:59:00,0,0,0,0,0,0,0,0,3
99016,2015-07-07 16:00:00,2015-07-07 20:00:00,0,0,2,0,0,0,0,0,0
3486,2007-04-11 16:00:00,2007-04-11 17:50:00,1.0,0,0,0,0,0,0,0,3
99011,2015-07-18 15:44:00,2015-07-19 22:15:00,0,0,3,0,0,0,0,0,3
3544,2007-03-01 23:00:00,2007-03-02 00:00:00,0,0,2,0,0,0,0,0,0
3547,2007-03-14 07:21:00,2007-03-14 09:00:00,0,0,2,0,0,0,0,0,0
1212616,2006-06-01 12:45:00,2006-06-01 12:45:00,0.75,0,0,0,0,0,0,0,0
1212617,2006-06-28 22:18:00,2006-06-28 23:18:00,1.0,0,0,0,0,0,0,0,3
1212615,2006-06-07 14:25:00,2006-06-07 19:37:00,1.0,0,0,0,0,0,0,0,3
80304,2013-11-17 13:13:00,2013-11-17 16:00:00,0,0,0,0,0,0,0,2,2
44639,2010-08-04 18:15:00,2010-08-04 19:50:00,0,0,0,0,0,0,0,0,3
1205656,2006-03-09 14:00:00,2006-03-09 14:03:00,0,0,0,0,0,0,0,0,3
1205655,2006-03-09 13:30:00,2006-03-09 13:40:00,0,0,0,0,0,0,0,0,3
37072,2010-03-17 08:00:00,2010-03-24 09:00:00,0,0,2,0,0,0,0,0,0
44145,2010-08-04 07:09:00,2010-08-04 10:29:00,0,0,0,0,0,0,0,0,3
20979,2008-07-21 07:40:00,2008-07-21 07:40:00,0,0,0,0,0,0,0,0,3
14344,2008-02-06 11:30:00,2008-02-07 11:30:00,0,0,2,0,0,0,0,0,0
26786,2009-03-01 00:00:00,2009-03-03 04:00:00,0,0,2,0,0,0,0,0,0
14342,2008-02-05 05:00:00,2008-02-06 10:00:00,0,0,3,0,0,0,0,0,0
26784,2009-02-28 03:00:00,2009-02-28 23:59:00,0,0,2,0,0,0,0,0,0
1782,2006-12-01 02:00:00,2006-12-18 01:40:00,0,0,2,0,0,0,0,0,0
59647,2011-12-01 00:00:00,2011-12-31 23:59:00,0,0,2,0,0,0,0,0,0
67288,2012-07-17 17:10:00,2012-07-17 17:42:00,1.0,0,0,0,0,0,0,0,3
67289,2012-07-18 13:16:00,2012-07-18 16:55:00,1.0,0,0,0,0,0,0,0,3
4568,2007-04-03 12:05:00,2007-04-03 15:43:00,1.75,0,0,0,0,0,0,0,3
75305,2013-05-31 01:37:00,2013-05-31 01:38:00,0,0,0,0,0,0,0,0,3
67286,2012-07-01 12:56:00,2012-07-01 19:30:00,2.0,0,0,0,0,0,0,0,3
67287,2012-07-08 12:39:00,2012-07-08 16:00:00,1.75,0,2,0,0,0,0,0,3
22540,2008-08-02 00:06:00,2008-08-02 00:06:00,1.0,0,0,0,0,0,0,0,0
30135,2009-05-15 17:55:00,2009-05-16 03:00:00,1.75,0,3,0,0,0,0,0,3
44038,2010-08-04 10:34:00,2010-08-04 11:20:00,0.88,0,0,0,0,0,0,0,3
67517,2012-08-09 14:36:00,2012-08-09 21:05:00,1.25,0,0,0,0,0,0,0,3
72159,2013-04-17 14:40:00,2013-04-17 16:25:00,1.0,0,3,0,0,0,0,0,0
72157,2013-04-16 16:26:00,2013-04-16 20:15:00,1.75,0,0,0,0,0,0,0,0
76459,2013-07-20 03:30:00,2013-07-20 03:31:00,0,0,0,0,0,0,0,0,0
50373,2011-06-04 15:40:00,2011-06-04 19:06:00,1.0,0,0,0,0,0,0,0,3
1207650,2006-04-21 03:00:00,2006-04-26 22:00:00,0,0,2,0,0,0,0,0,0
1207651,2006-04-09 12:45:00,2006-04-14 15:00:00,0,0,2,0,0,0,0,0,0
3138,2007-02-22 13:42:00,2007-02-28 23:59:00,0,0,2,0,0,0,0,0,0
1197139,2005-08-08 17:03:00,2005-08-08 22:15:00,2.5,0,3,0,0,0,0,0,0
1207456,2006-04-02 18:15:00,2006-04-02 18:15:00,0.75,0,0,0,0,0,0,0,0
7601,2007-07-26 01:45:00,2007-07-26 03:45:00,0,0,3,0,0,0,0,0,0
7600,2007-07-19 12:05:00,2007-07-19 12:05:00,0,0,0,0,0,0,0,0,3
1207455,2006-04-02 18:17:00,2006-04-02 18:17:00,1.0,0,0,0,0,0,0,0,0
15674,2008-03-04 15:56:00,2008-03-04 17:00:00,0,0,2,0,0,0,0,0,0
77216,2013-08-07 13:15:00,2013-08-07 17:16:00,1.25,0,0,0,0,0,0,0,3
40536,2010-06-23 13:03:00,2010-06-23 13:04:00,0,0,0,0,0,0,0,0,3
61604,2012-05-01 13:33:00,2012-05-01 21:00:00,1.5,0,2,0,0,0,0,1,3
104071,2016-04-06 13:00:00,2016-04-06 18:00:00,0,0,0,0,0,0,0,0,3
1214837,2006-06-20 18:58:00,2006-06-20 18:58:00,0.75,0,0,0,0,0,0,0,0
31069,2009-08-19 18:43:00,2009-08-19 22:01:00,0,0,0,0,0,0,0,0,3
103474,2016-03-27 20:53:00,2016-03-27 21:22:00,0,0,0,0,0,0,0,0,3
91346,2014-12-07 06:00:00,2014-12-13 02:00:00,0,0,2,0,0,0,0,0,0
28331,2009-04-28 10:50:00,2009-04-29 19:15:00,0,0,2,0,0,0,0,0,0
19199,2008-06-06 17:18:00,2008-06-06 21:57:00,1.0,0,1,0,0,0,0,0,3
72573,2013-04-16 17:58:00,2013-04-17 01:52:00,1.75,0,0,0,0,0,0,0,0
72574,2013-04-17 16:25:00,2013-04-17 19:12:00,2.0,0,0,0,0,0,0,0,0
1197264,2005-08-08 15:01:00,2005-08-08 15:30:00,0.88,0,0,0,0,0,0,0,0
1197267,2005-08-13 20:00:00,2005-08-13 20:30:00,0,0,0,0,0,0,0,0,3
1197266,2005-08-11 13:30:00,2005-08-11 18:50:00,1.75,0,3,0,0,0,0,0,3
1197269,2005-08-20 13:00:00,2005-08-20 13:55:00,0,0,0,0,0,0,0,0,3
1197268,2005-08-19 03:40:00,2005-08-19 03:45:00,0,0,0,0,0,0,0,0,3
3957,2007-03-23 10:39:00,2007-03-23 23:45:00,0,0,2,0,0,0,0,0,0
55091,2011-09-02 16:50:00,2011-09-02 16:50:00,0,0,0,0,0,0,0,0,3
22222,2008-06-03 22:16:00,2008-06-03 22:21:00,1.0,0,0,0,0,0,0,0,0
76856,2013-06-18 16:33:00,2013-06-18 17:11:00,0.88,0,0,0,0,0,0,0,3
76855,2013-06-17 17:35:00,2013-06-17 17:50:00,0,0,0,0,0,0,0,0,3
76852,2013-06-12 21:30:00,2013-06-13 06:50:00,1.25,0,2,0,0,0,0,0,3
89530,2014-10-06 17:44:00,2014-10-06 17:45:00,0.88,0,0,0,0,0,0,0,0
104079,2016-03-27 16:32:00,2016-03-27 20:02:00,1.5,0,0,0,0,0,0,0,3
87529,2014-06-19 13:47:00,2014-06-19 20:00:00,0,0,3,0,0,0,0,0,3
87528,2014-06-04 04:36:00,2014-06-04 07:00:00,0,0,3,0,0,0,0,0,0
55433,2011-07-23 15:05:00,2011-07-23 15:33:00,0,0,0,0,0,0,0,0,3
39254,2010-05-27 11:30:00,2010-05-27 15:41:00,0,0,1,0,0,0,0,0,0
1183671,2005-01-03 12:00:00,2005-01-08 12:00:00,0,0,2,0,0,0,0,0,0
99974,2015-09-04 15:47:00,2015-09-04 16:23:00,1.0,0,0,0,0,0,0,0,0
62184,2012-03-23 15:30:00,2012-03-23 15:31:00,0,0,0,0,0,0,0,1,0
27005,2009-03-28 16:26:00,2009-03-28 16:48:00,0.75,0,0,0,0,0,0,0,0
32982,2009-06-25 14:30:00,2009-06-26 02:30:00,0,0,3,0,0,0,0,0,3
56162,2011-08-13 14:10:00,2011-08-13 14:11:00,1.0,0,0,0,0,0,0,0,0
73195,2013-05-20 22:41:00,2013-05-20 23:00:00,0.88,0,0,0,0,0,0,0,3
104080,2016-03-31 15:07:00,2016-03-31 18:21:00,1.0,0,0,0,0,0,0,2,3
97920,2015-06-13 16:40:00,2015-06-14 07:30:00,0.75,0,3,0,0,0,0,0,3
1178389,2005-05-19 19:06:00,2005-05-19 19:22:00,1.5,0,0,0,0,0,0,0,3
74745,2013-06-24 00:00:00,2013-06-24 13:28:00,0.88,0,3,0,0,0,0,0,0
1178384,2005-02-16 10:24:00,2005-02-25 23:59:00,0,0,2,0,0,0,0,0,0
1193834,2005-07-21 23:40:00,2005-07-22 01:12:00,0,0,0,0,0,0,0,0,3
1178380,2005-01-13 02:30:00,2005-01-13 14:30:00,0,0,2,0,0,0,0,0,0
27243,2009-04-05 15:10:00,2009-04-05 17:30:00,0.88,0,0,0,0,0,0,0,3
97533,2015-08-03 14:50:00,2015-08-03 16:06:00,2.5,0,0,0,0,0,0,0,3
23393,2008-10-15 14:00:00,2008-10-15 15:51:00,0,0,0,0,0,0,0,0,3
1197300,2005-08-28 16:45:00,2005-08-28 16:55:00,0.75,0,0,0,0,0,0,0,3
10041,2007-08-08 21:40:00,2007-08-09 00:00:00,0,0,3,0,0,0,0,0,0
98199,2015-07-17 15:18:00,2015-07-17 22:20:00,1.0,0,3,0,0,0,0,0,3
16184,2008-05-27 16:05:00,2008-05-27 18:00:00,0,0,3,0,0,0,0,0,0
98355,2015-07-09 05:30:00,2015-07-09 15:00:00,0,0,3,0,0,0,0,0,0
1210007,2006-05-18 10:50:00,2006-05-18 20:50:00,1.25,0,0,0,0,0,0,0,3
98357,2015-07-11 23:39:00,2015-07-12 03:00:00,0,0,3,0,0,0,0,0,0
64740,2012-06-16 16:38:00,2012-06-16 16:42:00,0.75,0,0,0,0,0,0,0,0
1213149,2006-06-19 12:18:00,2006-06-19 19:02:00,2.0,0,3,0,0,0,0,0,3
1210008,2006-05-24 18:30:00,2006-05-24 20:45:00,0.75,0,0,0,0,0,0,0,3
1213148,2006-06-18 17:07:00,2006-06-18 18:50:00,0,0,0,0,0,0,0,0,3
17457,2008-05-11 06:08:00,2008-05-11 06:10:00,0,0,0,0,0,0,0,0,3
57018,2011-08-08 19:33:00,2011-08-08 19:33:00,0,0,0,0,0,0,0,0,3
57019,2011-08-09 17:22:00,2011-08-09 19:32:00,1.0,0,0,0,0,0,0,0,3
1191366,2005-06-12 17:35:00,2005-06-12 22:37:00,0,0,3,0,0,0,0,1,3
1191367,2005-06-13 22:00:00,2005-06-13 22:00:00,0,0,0,0,0,0,0,0,3
1191364,2005-06-05 15:10:00,2005-06-05 19:31:00,1.75,0,0,0,0,0,0,0,3
1191365,2005-06-10 14:25:00,2005-06-10 15:59:00,0.75,0,0,0,0,0,0,0,0
1191363,2005-06-30 17:48:00,2005-06-30 19:15:00,1.75,0,0,0,0,0,0,0,3
4452,2007-06-03 13:01:00,2007-06-03 15:46:00,0,0,1,0,0,0,0,0,3
1205001,2006-02-16 18:32:00,2006-02-16 18:50:00,0.75,0,0,0,0,0,0,0,0
16988,2008-05-15 21:00:00,2008-05-16 00:00:00,0,0,2,0,0,0,0,0,0
75764,2013-06-12 17:45:00,2013-06-12 21:30:00,1.25,0,2,0,0,0,0,0,3
67290,2012-07-19 15:51:00,2012-07-19 19:05:00,1.0,0,0,0,0,0,0,0,3
3730,2007-05-10 16:12:00,2007-05-10 16:12:00,0.88,0,0,0,0,0,0,0,3
4692,2007-05-10 16:30:00,2007-05-10 18:00:00,0,0,3,0,0,0,0,0,0
52191,2011-05-28 16:49:00,2011-05-28 17:52:00,1.5,0,0,0,0,0,0,0,0
61953,2012-04-28 16:41:00,2012-04-28 21:15:00,1.75,0,0,0,0,0,0,0,3
61954,2012-04-30 16:29:00,2012-04-30 18:30:00,0,0,2,0,0,0,0,0,3
17215,2008-06-04 18:09:00,2008-06-05 05:05:00,1.0,0,3,0,0,0,0,0,3
1213143,2006-06-01 13:24:00,2006-06-01 13:24:00,0,0,0,0,0,0,0,0,3
101345,2016-01-01 00:00:00,2016-01-02 14:20:00,0,0,2,0,0,0,0,0,0
63553,2012-06-29 11:20:00,2012-06-29 16:17:00,1.0,0,0,0,0,0,0,0,3
14004,2008-02-05 02:55:00,2008-02-05 22:00:00,0,0,0,0,0,0,0,0,0
94660,2015-04-09 22:21:00,2015-04-10 01:30:00,0,0,2,0,0,0,0,0,3
91208,2014-10-06 17:28:00,2014-10-06 17:28:00,0,0,0,0,0,0,0,0,3
20788,2008-08-29 17:28:00,2008-08-29 18:30:00,0,0,3,0,0,0,0,0,0
62557,2012-03-30 19:50:00,2012-03-30 19:50:00,0.75,0,0,0,0,0,0,0,0
49234,2011-04-09 08:13:00,2011-04-09 08:13:00,0.75,0,0,0,0,0,0,0,0
1205719,2006-03-11 04:45:00,2006-03-11 04:45:00,0.88,0,0,0,0,0,0,0,0
1205718,2006-03-11 04:47:00,2006-03-11 04:47:00,0.88,0,0,0,0,0,0,0,0
70537,2013-01-29 02:15:00,2013-01-29 14:01:00,1.0,0,0,0,0,0,0,0,0
53805,2011-06-10 07:07:00,2011-06-10 20:30:00,1.0,0,3,0,0,0,0,0,3
44285,2010-08-04 06:37:00,2010-08-04 09:00:00,0,0,2,0,0,0,0,0,3
44283,2010-08-03 05:30:00,2010-08-03 10:00:00,0,0,3,0,0,0,0,0,0
58381,2011-11-14 18:05:00,2011-11-14 18:13:00,0,0,0,0,0,0,0,0,3
58387,2011-11-21 00:30:00,2011-11-21 00:34:00,0.75,0,0,0,0,0,0,0,0
57948,2011-09-03 15:25:00,2011-09-03 19:06:00,0,0,0,0,0,0,0,0,3
10100,2007-08-09 04:45:00,2007-08-09 04:45:00,0,0,0,0,0,0,0,0,0
83527,2014-02-22 14:36:00,2014-02-25 12:00:00,0,0,2,0,0,0,0,0,0
1207539,2006-04-07 15:45:00,2006-04-07 15:48:00,0,0,0,0,0,0,0,2,0
1207538,2006-04-07 15:28:00,2006-04-07 15:28:00,1.75,0,0,0,0,0,0,0,0
1207534,2006-04-07 15:15:00,2006-04-07 15:15:00,0,0,0,0,0,0,0,0,3
1207537,2006-04-07 15:40:00,2006-04-07 15:40:00,0.88,0,0,0,0,0,0,0,0
1207536,2006-04-07 15:28:00,2006-04-07 15:28:00,0.75,0,0,0,0,0,0,0,0
1207533,2006-04-07 15:10:00,2006-04-07 15:25:00,2.5,0,0,0,0,0,0,0,0
14358,2008-02-05 22:45:00,2008-02-06 23:35:00,0,0,2,0,0,0,0,0,0
79636,2013-11-17 09:15:00,2013-11-17 17:42:00,0,0,2,0,0,0,0,0,3
29850,2009-06-11 07:46:00,2009-06-11 12:45:00,0,0,3,0,0,0,0,0,0
97990,2015-07-15 15:00:00,2015-07-22 14:00:00,0,0,2,0,0,0,0,0,0
83787,2014-05-09 17:40:00,2014-05-09 17:40:00,0,0,0,0,0,0,0,0,3
83785,2014-05-10 13:35:00,2014-05-10 13:52:00,1.25,0,0,0,0,0,0,0,0
71469,2013-01-13 20:14:00,2013-01-13 21:14:00,0,0,1,0,0,0,0,0,0
5958,2007-06-19 08:48:00,2007-06-19 11:00:00,0,0,3,0,0,0,0,0,0
30106,2009-07-28 13:55:00,2009-07-29 04:00:00,1.5,0,3,0,0,0,0,0,3
3140,2007-02-26 01:32:00,2007-02-28 23:59:00,0,0,2,0,0,0,0,0,0
103045,2016-02-25 03:00:00,2016-02-29 23:59:00,0,0,2,0,0,0,0,0,0
37824,2010-05-01 00:45:00,2010-05-01 00:45:00,0.75,0,0,0,0,0,0,0,0
28036,2009-04-10 10:44:00,2009-04-10 11:14:00,1.0,0,0,0,0,0,0,0,0
3383,2007-04-24 17:40:00,2007-04-24 17:40:00,0,0,0,0,0,0,0,0,3
28038,2009-04-10 13:35:00,2009-04-13 15:02:00,1.0,0,0,0,0,0,0,0,0
29521,2009-06-01 17:15:00,2009-06-01 17:53:00,0,0,0,0,0,0,0,0,3
1207648,2006-04-04 10:30:00,2006-04-14 21:00:00,0,0,2,0,0,0,0,0,0
79661,2013-10-31 21:32:00,2013-10-31 22:09:00,0,0,0,0,0,0,0,0,3
77225,2013-08-02 15:33:00,2013-08-03 02:30:00,0,0,3,0,0,0,0,0,3
67819,2012-08-04 13:25:00,2012-08-04 22:00:00,1.0,0,2,0,0,0,0,0,3
59271,2012-01-23 00:54:00,2012-01-23 01:37:00,0,0,0,0,0,0,0,0,3
15407,2008-03-18 19:00:00,2008-03-19 18:00:00,0,0,3,0,0,0,0,0,0
1188893,2005-05-11 14:18:00,2005-05-11 18:12:00,1.75,0,0,0,0,0,0,0,0
1188890,2005-05-13 13:30:00,2005-05-13 19:38:00,1.75,0,1,0,0,0,0,0,3
92131,2015-01-05 00:30:00,2015-01-08 23:45:00,0,0,2,0,0,0,0,0,0
39315,2009-05-25 09:40:00,2009-05-25 14:30:00,0,0,3,0,0,0,0,0,0
1214803,2006-06-22 12:40:00,2006-06-22 12:44:00,1.0,0,0,0,0,0,0,0,0
1214805,2006-06-22 13:14:00,2006-06-22 13:15:00,0,0,0,0,0,0,0,0,3
1214804,2006-06-22 13:23:00,2006-06-22 13:28:00,0.88,0,0,0,0,0,0,0,0
1214806,2006-06-22 13:40:00,2006-06-22 13:40:00,0,0,0,0,0,0,0,0,3
66652,2012-07-17 16:12:00,2012-07-17 20:10:00,0,0,0,0,0,0,0,0,3
50290,2011-04-10 23:45:00,2011-04-11 02:31:00,0,0,0,0,0,0,0,0,3
28491,2009-04-06 00:00:00,2009-04-07 09:45:00,0,0,2,0,0,0,0,0,0
77089,2013-06-27 17:36:00,2013-06-27 17:55:00,1.75,0,0,0,0,0,0,0,3
95832,2015-07-01 21:53:00,2015-07-01 22:45:00,0,0,3,0,0,0,0,0,0
95836,2015-07-03 16:30:00,2015-07-04 04:30:00,0,0,3,0,0,0,0,0,0
77086,2013-06-26 07:40:00,2013-06-26 12:00:00,0,0,2,0,0,0,0,0,0
76840,2013-06-06 05:30:00,2013-06-06 10:30:00,0,0,3,0,0,0,0,0,0
87530,2014-06-21 19:16:00,2014-06-21 19:16:00,0,0,0,0,0,0,0,0,3
87531,2014-06-23 13:20:00,2014-06-23 16:25:00,0.88,0,0,0,0,0,0,0,3
76847,2013-06-10 00:35:00,2013-06-10 02:30:00,0,0,3,0,0,0,0,0,0
86003,2014-05-20 20:32:00,2014-05-20 22:30:00,1.75,0,2,0,0,0,0,0,3
87539,2014-06-27 16:35:00,2014-06-27 16:35:00,0,0,0,0,0,0,0,0,3
19240,2008-07-08 17:35:00,2008-07-08 18:42:00,0,0,0,0,0,0,0,0,3
50127,2011-03-06 16:00:00,2011-03-06 23:29:00,0,0,3,0,0,0,0,0,0
96239,2015-05-04 17:15:00,2015-05-04 19:45:00,1.75,0,0,0,0,0,0,0,0
15243,2008-04-25 22:41:00,2008-04-25 23:11:00,0,0,0,0,0,0,0,0,3
50128,2011-05-29 12:55:00,2011-05-29 15:41:00,1.0,0,0,0,0,0,0,0,3
3898,2007-03-23 08:30:00,2007-03-31 20:17:00,0,0,2,0,0,0,0,0,0
3899,2007-05-15 17:15:00,2007-05-15 17:46:00,1.0,0,0,0,0,0,0,0,3
1193486,2005-07-22 01:06:00,2005-07-22 01:12:00,0,0,0,0,0,0,0,0,3
3897,2007-03-15 14:21:00,2007-03-21 21:45:00,0,0,2,0,0,0,0,0,0
3894,2007-03-01 00:00:00,2007-03-10 00:49:00,0,0,2,0,0,0,0,0,0
3895,2007-03-16 21:00:00,2007-03-31 23:59:00,0,0,2,0,0,0,0,0,0
55374,2011-07-21 16:39:00,2011-07-21 16:40:00,0,0,0,0,0,0,0,0,3
21029,2008-07-08 19:00:00,2008-07-08 23:30:00,0,0,3,0,0,0,0,0,3
16534,2008-04-04 08:00:00,2008-04-04 10:00:00,0,0,3,0,0,0,0,0,0
1214790,2006-06-20 19:07:00,2006-06-20 19:07:00,0.75,0,0,0,0,0,0,0,0
38912,2010-05-12 09:35:00,2010-05-12 14:38:00,0,0,3,0,0,0,0,0,0
56175,2011-08-13 18:39:00,2011-08-13 20:39:00,1.0,0,0,0,0,0,0,0,3
1205610,2006-03-09 17:20:00,2006-03-26 00:52:00,0,0,2,0,0,0,0,0,0
1198319,2005-09-22 18:10:00,2005-09-22 19:11:00,1.75,0,0,0,0,0,0,0,3
23435,2008-09-20 15:43:00,2008-09-20 16:35:00,0.88,0,0,0,0,0,0,0,3
1198316,2005-09-19 17:50:00,2005-09-19 22:00:00,0,0,3,0,0,0,0,0,0
