EPISODE_ID,DURACION,GRANIZO,LAT,LLUVIA,LON,NIEVE,RANGE,T. ELECTRICA,TORNADO,VIENTO,ACCIDENTES,ZONA,CLASE,RIESGO
28491,33.75,0.0,39.4052,2,-87.00735,0,4.17613498748,0,0,0,0,7,2,si
77089,0.316666666667,1.75,41.50566,0,-87.37268,0,19.4333299883,0,0,3,0,0,4,no
77086,4.33333333333,0.0,41.48,2,-87.00615,0,5.99180427129,0,0,0,0,0,1,no
76840,5.0,0.0,38.85515,3,-86.4498166667,0,4.07782550544,0,0,0,0,1,4,si
87531,3.08333333333,0.88,39.905,0,-86.705,0,99.570969977,0,0,3,0,10,4,si
76847,1.91666666667,0.0,40.1150625,3,-86.1731875,0,65.6773960172,0,0,0,0,2,1,si
86003,1.96666666667,1.75,41.5391,2,-87.485025,0,9.36177680524,0,0,3,0,0,3,no
19240,1.11666666667,0.0,38.0645,0,-87.39415,0,57.8810954322,0,0,3,0,3,3,no
50127,7.48333333333,0.0,38.7289,3,-87.2252,0,7.35034159097,0,0,0,0,6,1,no
15243,0.5,0.0,41.6593,0,-85.9834,0,39.3295096801,0,0,3,0,4,1,no
50128,2.76666666667,1.0,41.5403145833,0,-85.7407354167,0,151.985629459,0,0,3,0,4,1,no
3899,0.516666666667,1.0,38.26046,0,-87.474,0,67.8179036295,0,0,3,0,3,3,no
21029,4.5,0.0,39.4722333333,3,-86.6068733333,0,124.130308951,0,0,3,0,7,3,si
16534,2.0,0.0,38.76145,3,-85.03075,0,35.5044512527,0,0,0,0,5,1,no
38912,5.05,0.0,38.8028,3,-85.06765,0,7.20864122536,0,0,0,0,5,1,no
56175,2.0,1.0,40.6847307692,0,-85.6817076923,0,95.0763371015,0,0,3,0,8,1,no
1198319,1.01666666667,1.75,41.707,0,-84.941,0,16.1401496811,0,0,3,0,4,1,no
23435,0.866666666667,0.88,39.753575,0,-86.2287,0,66.7668391179,0,0,3,0,9,5,si
1198316,4.16666666667,0.0,40.58,3,-86.82,0,2.17697331186,0,0,0,0,10,2,no
43732,1.9,0.0,38.33038,0,-86.5052,0,77.9086129061,0,0,3,0,1,1,si
43730,17.75,1.0,38.572,0,-86.262,0,56.8449271349,0,0,3,0,1,1,si
5957,7.7,0.0,40.97,0,-86.3866666667,0,30.7440747871,0,0,3,0,13,4,no
76934,1.66666666667,0.0,38.9327,3,-85.3604666667,0,5.66028802783,0,0,0,0,5,1,no
19105,2.3,1.25,39.64125,0,-86.5925,0,155.62416095,0,0,3,0,7,5,si
239,6.98333333333,1.0,41.54,0,-87.366,0,36.8818673656,0,0,3,0,0,4,no
56719,1.96666666667,2.0,40.98182,0,-87.34676,0,76.6605296978,0,0,0,0,14,3,no
21027,1.35,0.0,39.0234,3,-85.6349,0,5.69080944703,0,0,0,0,11,2,no
21025,0.583333333333,0.0,41.5037,0,-87.25958,0,27.5720070207,0,0,3,0,0,4,no
21028,1.26666666667,0.0,38.80205,3,-86.41075,0,10.9310619511,0,0,0,0,1,4,si
56711,1.28333333333,0.0,41.3867583333,0,-87.2402,0,69.0988994555,0,0,3,0,0,4,no
19521,1.55,0.0,40.7733333333,0,-86.2788888889,0,80.1032736408,0,0,3,0,13,4,no
1214464,8.73333333333,1.0,38.404,3,-85.924,0,36.3517206937,0,0,3,0,1,2,si
55974,0.316666666667,0.75,39.65,0,-85.13,0,1.71720520704,0,0,3,0,12,2,no
64734,2.03333333333,1.75,40.0940925926,0,-86.0300444444,0,161.396305804,0,0,3,0,2,3,si
52075,14.3166666667,1.75,40.90575,3,-85.4642589286,0,161.601105261,0,1,3,0,8,3,no
17467,12.6666666667,0.75,39.2638666667,3,-85.0724583333,0,105.808900256,0,1,3,2,5,3,si
57020,4.03333333333,1.75,40.1065071429,2,-86.5441642857,0,141.201276474,0,0,3,0,10,3,si
74371,20.7166666667,0.0,41.0134666667,2,-85.6483333333,0,88.9622864666,0,0,0,0,8,4,no
65422,0.633333333333,1.0,41.4679,0,-87.2462,0,32.4193834745,0,0,3,0,0,4,no
65428,0.55,0.0,38.49,0,-86.615,0,44.9897209159,0,0,3,0,1,1,si
13578,78.0,0.0,41.1775583333,3,-86.1342791667,0,124.986635404,0,0,0,0,13,1,no
42263,8.78333333333,0.88,39.5514551282,2,-86.5776615385,0,162.979372298,0,0,3,0,7,3,si
41145,13.3,0.88,40.1574823529,2,-86.5147558824,0,236.4749609,0,0,3,0,10,3,si
81872,29.0,0.0,39.6073666667,3,-86.085975,0,166.347964316,0,0,0,0,9,1,si
21485,11.3333333333,0.0,40.3251166667,3,-85.87095,0,115.867045975,0,0,3,0,2,4,si
62546,0.516666666667,1.0,38.0775,0,-87.81,0,33.909302458,0,0,0,0,3,10,no
21480,0.5,0.0,40.2283,0,-85.165,0,30.1648229296,0,0,3,0,12,2,no
45584,2.48333333333,0.0,39.7249670455,0,-86.1774352273,0,187.240728506,0,1,3,0,9,5,si
1202431,3.13333333333,1.0,39.3083333333,1,-86.475,0,107.267326416,0,0,0,0,7,1,no
1213165,3.83333333333,0.0,39.205,0,-84.975,0,62.8872131582,0,0,3,0,5,3,si
1213168,1.53333333333,0.0,39.36,0,-85.048,0,58.5997107058,0,0,3,0,5,3,si
1183563,1.86666666667,0.0,38.8,2,-85.47,0,2.1328433314,0,0,0,0,11,2,no
1183562,39.75,0.0,38.98,2,-85.63,0,2.1328433314,0,0,0,0,11,2,no
1183561,16.75,0.0,38.98,2,-85.63,0,2.1328433314,0,0,0,0,11,2,no
1183564,10.9166666667,0.0,38.8,2,-85.47,0,2.1328433314,0,0,0,0,11,2,no
1183568,66.0,0.0,38.98,2,-85.63,0,2.1328433314,0,0,0,0,11,2,no
10666,2.76666666667,0.0,40.66,3,-86.24,0,1.4001258,0,0,0,0,13,1,no
90215,1.46666666667,1.0,38.3115666667,0,-87.3965333333,0,29.7821385986,0,0,3,0,3,3,no
4481,0.95,1.0,39.2637,0,-85.0035333333,0,98.2257319605,0,0,3,0,5,3,si
41465,16.0,0.0,39.811396875,2,-86.3691375,0,135.635880293,0,0,3,0,9,4,si
54701,19.0,0.0,39.4439,2,-86.5405,0,168.351039962,0,0,0,1,7,2,si
1196027,3.23333333333,0.0,39.4775,0,-85.14125,0,70.4789977474,0,0,3,0,12,2,no
33794,8.58333333333,0.0,38.336975,3,-86.225675,0,32.3526717098,0,0,3,0,1,2,si
17906,3.91666666667,1.75,39.7947583333,1,-85.8703138889,0,145.216210147,0,0,3,0,9,5,si
84202,43.0,0.0,37.955,3,-87.4927357143,0,67.975854436,0,0,0,0,3,6,no
33315,0.35,1.0,41.5486,0,-87.28315,0,30.1311784504,0,0,3,0,0,4,no
30448,1.0,0.0,38.25,1,-87.58,0,1.6862761328,0,0,3,0,3,2,no
1651,19.0,0.0,38.8,2,-85.65,0,2.1328433314,0,0,0,0,11,2,no
15524,36.0,0.0,38.5992,2,-86.69575,0,3.07115589279,0,0,0,0,1,4,si
68940,11.1833333333,1.0,39.9330227273,2,-86.1371363636,0,192.394438366,0,0,3,0,9,4,si
1212622,1.98333333333,0.88,38.5571428571,0,-86.1828571429,0,96.496605461,0,0,3,0,1,1,si
31790,5.46666666667,2.75,39.8643729167,3,-86.1719958333,0,141.287607044,0,0,3,0,9,4,si
12997,2.11666666667,0.0,38.45505,3,-86.7577666667,0,35.5333660853,0,0,0,0,1,4,si
50351,5.5,0.0,38.34845,3,-87.3946,0,31.9785256426,0,0,0,0,3,6,no
41736,0.95,0.0,38.1433916667,0,-87.50185,0,64.1639386042,0,0,3,0,3,3,no
54144,4.98333333333,0.88,40.7350666667,0,-86.4313666667,0,90.0300503825,0,0,3,0,13,4,no
29535,5.75,0.0,40.4425,2,-85.1564,0,11.736371615,0,0,0,0,8,4,no
13476,3.48333333333,0.0,39.378219697,0,-86.830669697,0,158.634406428,0,2,3,0,7,4,no
30206,41.5,0.0,39.0536,2,-85.8449,0,6.65032292504,0,0,0,0,11,2,no
30207,15.75,0.0,39.22865,2,-86.80815,0,4.51521110684,0,0,0,0,7,2,si
44878,5.86666666667,0.0,41.33,0,-85.7266666667,0,59.0115749347,0,0,3,0,4,1,no
65443,1.16666666667,0.0,37.88,1,-87.05,0,1.32944756907,0,0,0,0,3,8,no
1203411,0.75,1.0,41.495,0,-85.4575,0,41.685628263,0,0,0,0,4,3,no
39308,1.38333333333,1.0,39.6833333333,0,-86.9066666667,0,145.956065585,0,0,0,0,7,1,no
8574,1.46666666667,1.75,38.4564214286,0,-85.7725357143,0,71.9026661363,0,0,3,0,11,1,no
87542,4.66666666667,0.0,41.525825,2,-87.43285,0,20.4475477548,0,0,0,0,0,1,no
41182,4.95,0.0,39.7685647059,2,-86.5213352941,0,138.656933844,0,1,3,0,7,3,si
48983,20.0,0.0,40.5426,2,-85.6367,0,2.13155550745,0,0,0,0,8,4,no
48985,2.03333333333,0.75,40.7994296296,0,-85.8303314815,0,115.229950976,0,2,3,0,8,2,no
55380,1.76666666667,0.0,41.2424777778,0,-85.4301666667,0,76.9494492985,0,0,3,0,4,1,no
1201536,0.65,0.0,37.98625,0,-87.375,0,42.8939962614,0,4,0,0,3,13,no
25910,4.35,1.0,40.87733,0,-85.86963,0,118.933134485,0,2,3,0,8,2,no
1215253,6.41666666667,0.0,39.275,0,-86.87,0,145.930695969,0,0,3,0,7,5,si
4667,4.58333333333,0.0,41.425,2,-87.47,0,24.3123807003,0,0,0,0,0,1,no
77146,0.266666666667,0.0,39.745,0,-85.015,0,19.9387408374,0,0,3,0,12,2,no
22685,2.95,0.0,38.6026,3,-87.23975,0,9.88619536813,0,0,0,0,6,1,no
1205801,2.0,0.0,38.03,3,-87.6,0,2.17697331186,0,0,0,0,3,6,no
52843,7.95,3.0,39.6834947368,0,-86.1436263158,0,151.42735047,0,0,3,0,9,5,si
75812,3.48333333333,0.0,41.4560869565,0,-86.0395652174,0,146.156034391,0,0,3,0,4,1,no
9913,40.3333333333,0.75,41.4314058824,3,-87.3360529412,0,118.28353972,0,0,3,0,0,3,no
32329,24.6666666667,1.0,39.5377791667,3,-85.1479125,0,56.9930164221,0,0,3,0,12,3,no
1199126,0.733333333333,0.0,38.2425,0,-87.395,0,45.7478779371,0,0,3,0,3,3,no
46333,1.41666666667,0.0,39.056,0,-86.50715,0,90.7376789201,0,0,3,0,7,5,si
52061,0.866666666667,1.75,39.0925,0,-85.1075,0,32.2215125586,0,0,3,0,5,3,si
46336,2.63333333333,0.88,39.695,0,-86.295,0,117.604054997,0,0,3,0,9,5,si
25464,8.85,0.0,39.83755,2,-86.9833625,0,116.212180001,0,0,3,0,10,3,si
13569,2.26666666667,0.75,41.443075,0,-86.491275,0,76.1190766027,0,0,3,0,13,4,no
43679,11.1666666667,0.0,39.6228111111,3,-86.9203277778,0,120.6560194,0,0,3,0,7,3,si
42079,6.25,0.0,41.1037090909,0,-85.9157272727,0,131.064966138,0,0,3,0,13,4,no
10052,0.533333333333,0.88,39.775,0,-85.095,0,17.0729662119,0,0,0,0,12,1,no
52661,0.6,0.0,38.04195,0,-87.053075,0,34.3973110329,0,2,3,0,3,3,no
52665,1.33333333333,0.0,37.94465,0,-87.31025,0,25.7078040387,0,0,3,0,3,3,no
41928,6.73333333333,1.75,39.319312931,3,-86.5454275862,0,191.533929915,0,0,3,0,7,3,si
84143,7.96666666667,1.75,38.4572863636,3,-85.9012272727,0,72.71696834,0,0,3,0,11,1,no
1206694,1.58333333333,1.0,40.595,0,-85.21,0,51.5544641392,0,2,0,0,8,5,no
45823,2.35,0.0,38.3679666667,0,-86.4681444444,0,93.9763778861,0,0,3,0,1,1,si
70269,2.51666666667,0.0,38.396675,0,-86.147275,0,89.2211670067,0,1,3,0,1,1,si
20765,1.36666666667,0.75,39.1207125,0,-85.2104,0,76.8881950164,0,0,3,0,5,3,si
10433,5.06666666667,0.88,41.0053738095,0,-85.5013880952,0,145.864573971,0,0,3,0,8,1,no
49368,1.56666666667,1.0,38.1638681818,0,-87.4381545455,0,72.8570488388,0,2,3,0,3,4,no
1205605,3.96666666667,1.75,39.79,0,-86.3701136364,0,168.396791383,0,3,3,0,9,5,si
1205607,11.0,1.75,40.216,2,-86.428,0,153.686715769,0,0,0,0,10,2,no
1205606,4.0,0.0,39.30875,2,-86.57625,0,118.158979613,0,0,3,1,7,3,si
1205602,1.81666666667,1.5,40.65,0,-85.5854545455,0,76.133680781,0,0,3,0,8,1,no
44406,0.983333333333,1.75,40.5616181818,0,-85.6334545455,0,55.2698968382,0,0,3,0,8,1,no
29301,1.48333333333,0.88,37.94147,0,-87.55011,0,59.0237740739,0,1,3,0,3,3,no
33308,24.0,0.0,41.3988666667,1,-87.1024666667,0,31.6789636472,0,0,0,0,0,1,no
14289,17.15,0.0,38.65945,2,-86.80185,0,2.69139803035,0,0,0,0,6,1,no
18057,5.36666666667,1.75,41.29624,0,-87.14319,0,55.6298377307,0,0,0,0,0,2,no
18054,1.36666666667,1.25,40.992925,0,-87.148575,0,48.8927794726,0,0,3,0,14,4,no
76426,2.48333333333,0.0,40.798178,0,-85.668404,0,120.586261209,0,2,3,0,8,2,no
76424,7.91666666667,0.0,40.57235,3,-85.3784,0,64.1387735399,0,0,3,0,8,3,no
59909,13.5833333333,0.0,38.80185,2,-85.67795,0,3.1293881547,0,0,0,0,11,2,no
54157,18.95,1.0,39.8825907407,3,-86.0725074074,0,250.228469907,0,0,3,0,9,4,si
12963,0.616666666667,0.0,40.565,0,-85.93,0,31.2466390553,0,0,3,0,2,3,si
5436,2.6,0.0,38.04445,0,-87.53,0,7.7885895341,0,0,3,0,3,3,no
4982,1.18333333333,0.88,40.5217833333,0,-86.8967333333,0,42.411468885,0,0,0,0,10,1,no
81003,25.45,0.88,38.0147785714,3,-87.2581357143,0,64.1900521574,0,0,3,0,3,1,no
34170,44.0,0.0,38.513,2,-87.28585,0,2.26175125331,0,0,0,0,3,7,si
35882,2.75,0.0,37.98,1,-87.55,0,1.32944756907,0,0,0,0,3,8,no
50722,2.46666666667,1.0,41.1018333333,0,-87.27535,0,90.7677842281,0,2,3,0,14,4,no
86762,14.4166666667,1.0,38.2311,0,-86.24502,0,79.3374541692,0,0,3,1,1,1,si
4050,0.483333333333,0.88,41.1166666667,0,-85.1633333333,0,10.7863473375,0,0,0,0,8,5,no
74606,1.7,0.0,38.2671083333,1,-87.2235583333,0,62.9692009729,0,2,3,0,3,5,no
72723,13.0333333333,0.75,41.01274,0,-87.3181,0,50.4235071071,0,0,3,0,14,4,no
62725,0.383333333333,0.88,39.33015,0,-84.846,0,15.4430933018,0,0,0,0,5,2,no
87826,1.75,0.0,37.98,1,-87.6051,0,15.7897439427,0,0,0,0,3,8,no
1215249,0.4,0.88,39.75,0,-85.375,0,13.9602406999,0,1,0,0,12,1,no
50436,2.01666666667,0.88,39.13285,0,-85.865,0,76.4005120385,0,0,3,0,11,1,no
1215760,3.61666666667,0.0,40.8,0,-86.65,0,48.6464093632,0,0,3,0,13,4,no
62686,1.01666666667,0.88,41.2436,0,-87.3934666667,0,71.0756337005,0,0,3,0,0,4,no
51702,2.58333333333,2.5,40.608,0,-85.15,0,63.7650000398,0,0,0,0,8,5,no
87956,4.5,0.0,39.2646666667,3,-87.23365,0,117.343616637,0,1,3,0,6,2,no
87955,3.33333333333,0.0,41.3671131579,0,-87.3388026316,0,49.4747842444,0,2,3,0,0,4,no
75820,17.4166666667,0.0,41.494925,3,-85.727785,0,153.296158624,0,0,3,0,4,3,no
21006,0.866666666667,0.0,38.0933333333,0,-87.5133333333,0,38.6873015658,0,0,3,0,3,3,no
61187,8.53333333333,1.75,39.71726,0,-86.51689,0,142.246526042,0,0,3,1,7,5,si
61189,7.31666666667,1.75,39.2716730769,2,-86.469075,0,181.320262261,0,0,3,0,7,3,si
61188,1.61666666667,1.0,39.46505,0,-86.09705,0,44.7418082752,0,0,3,0,9,5,si
86972,6.25,0.0,39.54754375,3,-86.59734375,0,53.375258917,0,2,3,0,7,3,si
56157,1.15,0.0,40.7133333333,0,-86.29,0,39.8030754587,0,0,3,0,13,4,no
27162,11.9333333333,0.0,41.2575,3,-87.0301,0,5.7906122084,0,0,0,0,0,1,no
63722,1.13333333333,1.0,39.2127,0,-84.9143333333,0,31.1952808246,0,2,3,0,5,3,si
24985,2.11666666667,0.0,41.24205,0,-86.46405,0,59.1315480929,0,0,3,0,13,4,no
19894,39.0,0.0,39.3947284314,3,-86.5191901961,0,127.141003628,0,0,0,0,7,2,si
81638,74.0,0.0,38.271275,2,-87.6822083333,0,59.4821314383,0,0,0,0,3,7,si
19891,9.41666666667,1.75,39.27997,3,-86.7271657143,0,129.199030507,0,0,3,0,7,3,si
17245,1.08333333333,0.0,41.64165,0,-87.2678,0,26.7066119804,0,0,3,0,0,4,no
17025,4.41666666667,0.0,38.4840166667,3,-86.477,0,62.7338978008,0,0,3,0,1,2,si
49204,89.0,0.0,38.38265,2,-87.41745,0,9.05594225478,0,0,0,0,3,7,si
17020,93.6666666667,0.0,38.41569,2,-86.20917,0,104.176608508,0,0,0,0,1,4,si
10042,0.5,1.0,39.80955,0,-84.9266,0,10.6180682319,0,0,0,0,12,1,no
1213147,1.41666666667,0.0,39.4375,0,-86.2525,0,94.5659380113,0,0,3,0,9,5,si
1213146,8.5,0.75,38.985,0,-86.209,0,98.6481750637,0,2,3,0,11,1,no
1213141,4.4,2.0,41.3914814815,0,-85.7748148148,0,138.165325148,0,0,3,0,4,1,no
4804,2.05,1.0,38.394,0,-86.38262,0,60.0513912498,0,0,3,0,1,1,si
90232,0.7,0.0,37.99059,0,-87.59143,0,46.4141242557,0,2,3,0,3,3,no
64919,2.9,0.0,38.6320307692,0,-85.8647769231,0,125.924586792,0,0,3,0,11,3,no
44758,0.316666666667,0.0,41.1486875,0,-87.0591375,0,57.788646378,0,1,3,0,14,4,no
59844,1.95,0.0,39.35625,2,-85.115,0,61.6518911972,0,0,0,0,5,1,no
1207806,2.23333333333,1.75,40.6681818182,0,-87.2990909091,0,53.1698614367,0,1,0,0,14,3,no
83801,1.01666666667,1.75,38.2133333333,0,-86.43,0,20.026033941,0,0,0,0,1,3,si
10426,2.26666666667,1.25,41.675,0,-86.3833333333,0,90.5401834494,0,0,3,0,13,4,no
15722,34.1666666667,0.0,38.7962,2,-85.6644,0,3.82453340832,0,0,0,0,11,2,no
15721,22.6666666667,0.0,38.7978,2,-85.66315,0,3.62977481578,0,0,0,0,11,2,no
64621,3.41666666667,1.0,41.0947166667,0,-85.4801333333,0,91.4208386521,0,0,3,0,8,1,no
40198,20.1333333333,0.0,38.4802666667,2,-86.5295333333,0,109.907796591,0,0,3,1,1,2,si
64613,3.28333333333,1.5,41.0951724138,0,-85.7424137931,0,133.879656365,0,0,3,0,4,1,no
1201867,11.1333333333,0.0,39.785,2,-85.225,0,22.6216453551,0,0,3,0,12,3,no
1201863,1.11666666667,0.88,39.68,0,-85.055,0,39.2752930485,0,0,3,0,12,2,no
44304,0.833333333333,0.0,40.50805,0,-86.22815,0,31.5581123171,0,0,3,0,2,3,si
30860,3.25,0.0,41.2854,3,-85.8194,0,17.3409365152,0,0,0,0,4,2,no
2818,5.0,0.0,38.0125,1,-87.275,0,45.9806069832,0,0,0,0,3,8,no
17813,0.416666666667,1.0,38.7775,0,-85.695,0,15.2837879577,0,0,3,0,11,1,no
45985,4.25,0.0,38.1966333333,2,-87.4200333333,0,46.8169147467,0,0,0,1,3,7,si
1215491,0.416666666667,0.0,41.5316666667,0,-87.1666666667,0,26.5341864084,0,0,3,0,0,4,no
3378,93.9833333333,0.0,38.49,2,-87.405,0,16.1196886398,0,0,0,0,3,7,si
3374,38.9833333333,0.0,38.265,2,-87.83,0,24.2219882227,0,0,0,0,3,7,si
1215300,2.16666666667,0.0,38.615,0,-86.225,0,85.9035677045,0,0,3,0,1,1,si
29826,45.9833333333,0.0,38.51775,2,-87.26815,0,6.04149567842,0,0,0,0,3,7,si
29825,5.13333333333,0.0,41.64335,3,-87.1434,0,12.9195142928,0,0,0,0,0,1,no
67820,1.56666666667,0.0,39.83006,0,-86.21446,0,93.3839930033,0,0,3,0,9,5,si
67821,10.6,1.0,39.6414857143,2,-86.10225,0,63.1159308849,0,0,3,0,9,4,si
67822,3.63333333333,2.25,40.0210388889,0,-86.6541583333,0,121.292635728,0,0,3,0,10,4,si
67823,8.25,1.75,39.3884066667,0,-87.1180466667,0,176.291686715,0,0,3,0,6,3,si
67358,1.85,0.0,39.3901,0,-85.018375,0,44.8686291371,0,0,3,0,5,3,si
52504,25.4666666667,4.25,39.5423974453,3,-86.269299635,0,197.09494738,0,4,3,1,9,3,si
44897,2.43333333333,0.0,40.98067,0,-85.5265683333,0,167.637826314,0,2,3,0,8,2,no
44892,4.03333333333,0.0,40.621025,3,-86.125925,0,32.1341902334,0,0,0,0,2,1,si
44893,7.88333333333,0.0,41.042625,3,-85.979525,0,154.642985383,0,0,3,0,13,5,no
50733,0.55,1.0,39.3849375,0,-85.0901041667,0,92.3828476717,0,1,3,0,5,3,si
45,0.933333333333,1.0,39.8,0,-85.175,0,19.0293137469,0,0,3,0,12,2,no
40,8.35,0.88,41.458,0,-86.326,0,124.929344009,0,0,3,0,13,4,no
30084,21.25,0.0,39.555622973,3,-86.4609837838,0,175.653159981,0,0,3,1,7,3,si
30082,6.95,0.0,40.335275,3,-86.628925,0,29.9415153562,0,0,0,0,10,2,no
61673,2.11666666667,1.25,38.676175,3,-85.729975,0,37.4882266095,0,0,0,0,11,3,no
8555,0.383333333333,1.25,38.705,0,-85.38,0,22.2027865511,0,0,0,0,11,3,no
89571,5.93333333333,0.75,41.33875,0,-85.525,0,96.3344031708,0,0,3,0,4,1,no
76897,1.9,0.0,38.005,1,-87.4025,0,18.1214224821,0,0,0,0,3,8,no
39212,0.783333333333,0.0,39.87165,0,-84.9222,0,18.4935892821,0,0,3,0,12,2,no
87819,1.51666666667,0.75,41.3018197368,0,-85.515175,0,118.935472637,0,2,3,0,4,3,no
15071,53.75,0.0,41.1403875,3,-85.4884958333,0,122.054547916,0,0,0,0,8,4,no
87816,4.48333333333,1.25,41.5261125,0,-86.4867770833,0,73.0639074247,0,2,3,0,13,3,no
87760,2.01666666667,0.75,41.27,0,-85.7,0,112.955666723,0,0,3,0,4,1,no
50424,0.3,1.0,39.805,0,-86.815,0,12.5219660416,0,0,0,0,10,1,no
65526,0.316666666667,0.0,41.5328,0,-87.335,0,28.9648840494,0,0,3,0,0,4,no
