EVENT_ID,EPISODE_ID,EVENT_TYPE,BEGIN_DATE_TIME,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,MAGNITUDE,TOR_F_SCALE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
58769,10443,Excessive Heat,07-AUG-07 16:00:00,10-AUG-07 05:00:00,0,0,0,0,0.00K,0.00K,,,,,,
58770,10443,Excessive Heat,07-AUG-07 16:00:00,10-AUG-07 05:00:00,0,0,0,0,0.00K,0.00K,,,,,,
58771,10443,Excessive Heat,07-AUG-07 16:00:00,10-AUG-07 05:00:00,0,0,0,0,0.00K,0.00K,,,,,,
58772,10443,Excessive Heat,07-AUG-07 16:00:00,10-AUG-07 05:00:00,0,0,0,0,0.00K,0.00K,,,,,,
58773,10443,Excessive Heat,07-AUG-07 16:00:00,10-AUG-07 05:00:00,0,0,0,0,0.00K,0.00K,,,,,,
56139,10099,Lightning,09-AUG-07 07:15:00,09-AUG-07 07:16:00,0,0,0,0,120.00K,0.00K,,,41.67,-86.25,41.67,-86.25
56115,10099,Thunderstorm Wind,09-AUG-07 06:30:00,09-AUG-07 06:31:00,0,0,0,0,10.00K,0.00K,55.0,,41.65,-85.42,41.65,-85.42
56117,10099,Lightning,09-AUG-07 06:03:00,09-AUG-07 06:04:00,0,0,0,0,20.00K,0.00K,,,41.07,-85.13,41.07,-85.13
70363,11203,Winter Storm,01-DEC-07 15:30:00,02-DEC-07 04:30:00,0,0,0,0,0.00K,0.00K,,,,,,
70364,11203,Winter Storm,01-DEC-07 15:30:00,02-DEC-07 04:30:00,0,0,0,0,0.00K,0.00K,,,,,,
70365,11203,Winter Storm,01-DEC-07 15:30:00,02-DEC-07 04:30:00,0,0,0,0,0.00K,0.00K,,,,,,
70360,11203,Winter Storm,01-DEC-07 15:00:00,02-DEC-07 04:30:00,0,0,0,0,0.00K,0.00K,,,,,,
70361,11203,Winter Storm,01-DEC-07 15:30:00,02-DEC-07 04:30:00,0,0,0,0,0.00K,0.00K,,,,,,
70362,11203,Winter Storm,01-DEC-07 15:30:00,02-DEC-07 04:30:00,0,0,0,0,0.00K,0.00K,,,,,,
62131,11298,Lightning,11-NOV-07 05:30:00,11-NOV-07 05:30:00,0,0,0,0,8.00K,0.00K,,,39.97,-86.02,39.97,-86.02
57980,10421,Thunderstorm Wind,23-AUG-07 01:05:00,23-AUG-07 01:06:00,0,0,0,0,80.00K,0.00K,55.0,,41.35,-86.32,41.35,-86.32
57861,10389,Thunderstorm Wind,15-AUG-07 22:40:00,15-AUG-07 22:41:00,0,0,0,0,30.00K,0.00K,60.0,,40.87,-86.22,40.87,-86.22
57803,10389,Tornado,15-AUG-07 22:15:00,15-AUG-07 22:21:00,0,0,0,0,500.00K,0.00K,,EF1,41.2446,-86.2969,41.2235,-86.25
57979,10421,Thunderstorm Wind,23-AUG-07 01:15:00,23-AUG-07 01:16:00,0,0,0,0,40.00K,0.00K,55.0,,41.58,-85.8401,41.58,-85.8401
58068,10433,Thunderstorm Wind,24-AUG-07 16:10:00,24-AUG-07 16:11:00,0,0,0,0,0.00K,0.00K,55.0,,41.4412,-85.2583,41.4412,-85.2583
57911,10389,Thunderstorm Wind,16-AUG-07 00:29:00,16-AUG-07 00:30:00,0,0,0,0,75.00K,0.00K,55.0,,40.45,-85.08,40.45,-85.08
57933,10389,Thunderstorm Wind,16-AUG-07 00:00:00,16-AUG-07 00:02:00,0,0,0,0,25.00K,0.00K,70.0,,40.45,-85.37,40.45,-85.37
60200,10691,Thunderstorm Wind,18-OCT-07 20:45:00,18-OCT-07 20:45:00,0,0,0,0,2.00K,,56.0,,40.42,-86.87,40.42,-86.87
59330,10666,Flash Flood,08-SEP-07 15:39:00,08-SEP-07 18:25:00,0,0,0,0,0.00K,0.00K,,,40.66,-86.24,40.66,-86.24
59453,10691,Thunderstorm Wind,18-OCT-07 17:15:00,18-OCT-07 17:15:00,0,0,0,0,,,50.0,,38.87,-86.58,38.87,-86.58
49100,8574,Thunderstorm Wind,16-AUG-07 15:14:00,16-AUG-07 15:17:00,0,0,0,0,0.00K,0.00K,50.0,,38.28,-85.72,38.28,-85.72
49101,8574,Thunderstorm Wind,16-AUG-07 15:26:00,16-AUG-07 15:29:00,0,0,0,0,0.00K,0.00K,50.0,,38.75,-85.8,38.75,-85.8
64380,11707,Winter Weather,15-DEC-07 04:00:00,15-DEC-07 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
64381,11707,Winter Weather,15-DEC-07 04:00:00,15-DEC-07 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
64382,11707,Winter Weather,15-DEC-07 04:00:00,15-DEC-07 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
49119,8574,Thunderstorm Wind,16-AUG-07 16:18:00,16-AUG-07 16:19:00,0,0,0,0,0.00K,0.00K,52.0,,38.21,-86.13,38.21,-86.13
49120,8574,Thunderstorm Wind,16-AUG-07 15:45:00,16-AUG-07 15:46:00,0,0,0,0,0.00K,0.00K,50.0,,38.72,-85.47,38.72,-85.47
49121,8574,Thunderstorm Wind,16-AUG-07 15:56:00,16-AUG-07 15:57:00,0,0,0,0,0.00K,0.00K,50.0,,38.73,-85.38,38.73,-85.38
49123,8574,Thunderstorm Wind,16-AUG-07 16:40:00,16-AUG-07 16:42:00,0,0,0,0,0.00K,0.00K,50.0,,38.3,-85.97,38.3,-85.8
64329,11694,Winter Weather,06-DEC-07 19:00:00,06-DEC-07 22:00:00,0,0,0,0,0.00K,0.00K,,,,,,
64383,11707,Winter Weather,15-DEC-07 04:00:00,15-DEC-07 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
57668,10367,Thunderstorm Wind,18-OCT-07 17:35:00,18-OCT-07 17:36:00,0,0,0,0,0.00K,0.00K,60.0,,38.1,-86.13,38.1,-86.13
57669,10367,Thunderstorm Wind,18-OCT-07 19:21:00,18-OCT-07 19:23:00,0,0,0,0,0.00K,0.00K,60.0,,38.24,-86.36,38.24,-86.36
57672,10367,Thunderstorm Wind,18-OCT-07 21:55:00,18-OCT-07 21:56:00,0,0,0,0,0.00K,0.00K,60.0,,38.29,-86.07,38.29,-86.07
57776,10367,Thunderstorm Wind,18-OCT-07 18:35:00,18-OCT-07 18:40:00,0,0,0,0,0.00K,0.00K,60.0,,37.95,-86.76,37.95,-86.76
64328,11694,Winter Weather,06-DEC-07 19:00:00,06-DEC-07 22:00:00,0,0,0,0,0.00K,0.00K,,,,,,
57807,10367,Tornado,18-OCT-07 21:03:00,18-OCT-07 21:09:00,0,0,0,0,1.00M,10.00K,,EF3,38.4716,-85.5539,38.5068,-85.4777
62342,10367,Tornado,18-OCT-07 20:27:00,18-OCT-07 20:30:00,0,0,0,0,5.00K,0.00K,,EF1,38.2725,-86.8058,38.2957,-86.7859
57674,10367,Thunderstorm Wind,18-OCT-07 17:26:00,18-OCT-07 17:27:00,0,0,0,0,0.00K,0.00K,70.0,,38.1,-86.28,38.1,-86.28
69685,12686,Flood,23-DEC-07 05:00:00,28-DEC-07 08:15:00,0,0,0,0,0.50K,0.00K,,,40.4715,-86.8881,40.4396,-86.9008
21575,3772,Flood,01-MAR-07 00:00:00,31-MAR-07 23:59:00,0,0,0,0,10.00K,0.00K,,,39.47,-87.4,39.47,-87.4
60197,10691,Thunderstorm Wind,18-OCT-07 05:30:00,18-OCT-07 05:30:00,0,0,0,0,15.00K,,50.0,,39.47,-87.4,39.47,-87.4
21715,3898,Flood,24-MAR-07 14:54:00,29-MAR-07 20:04:00,0,0,0,0,10.00K,0.00K,,,39.28,-86.77,39.28,-86.77
57898,10389,Thunderstorm Wind,15-AUG-07 23:00:00,15-AUG-07 23:01:00,0,0,0,0,0.00K,0.00K,55.0,,41.4233,-85.9852,41.4233,-85.9852
33226,5679,Thunderstorm Wind,15-MAY-07 14:14:00,15-MAY-07 14:14:00,0,0,1,0,15.00K,0.00K,55.0,,41.5445,-87.17,41.5445,-87.17
54822,9813,Hail,15-AUG-07 19:44:00,15-AUG-07 19:46:00,0,0,0,0,0.00K,0.00K,0.75,,41.55,-87.47,41.55,-87.47
55231,9913,Thunderstorm Wind,23-AUG-07 14:48:00,23-AUG-07 14:48:00,0,0,0,0,0.00K,0.00K,52.0,,41.5,-87.45,41.5,-87.45
58077,10433,Thunderstorm Wind,24-AUG-07 17:30:00,24-AUG-07 17:31:00,0,0,0,0,0.00K,0.00K,55.0,,40.88,-85.17,40.88,-85.17
7619,1594,Flood,15-JAN-07 05:00:00,27-JAN-07 09:00:00,0,0,0,0,0.00K,0.00K,,,38.35,-87.57,38.35,-87.57
30586,5204,Thunderstorm Wind,27-JUN-07 16:08:00,27-JUN-07 16:09:00,0,0,0,0,15.00K,0.00K,55.0,,41.64,-85.42,41.64,-85.42
71360,12932,Thunderstorm Wind,23-DEC-07 05:00:00,23-DEC-07 05:01:00,0,0,0,0,5.00K,0.00K,50.0,,41.68,-86.27,41.68,-86.27
59445,10691,Hail,18-OCT-07 17:21:00,18-OCT-07 17:23:00,0,0,0,0,,,1.0,,38.87,-86.48,38.87,-86.48
11921,2407,Flood,01-JAN-07 00:00:00,28-JAN-07 21:00:00,0,0,0,0,10.00K,0.00K,,,39.8,-87.37,39.8,-87.37
26851,4568,Hail,03-APR-07 15:41:00,03-APR-07 15:43:00,0,0,0,0,,,0.75,,38.8496,-86.4537,38.8496,-86.4537
26240,3480,Hail,26-APR-07 18:42:00,26-APR-07 18:43:00,0,0,0,0,0.00K,0.00K,0.88,,41.36,-85.46,41.36,-85.46
26300,4568,Hail,03-APR-07 13:24:00,03-APR-07 13:26:00,0,0,0,0,,,0.75,,39.85,-86.4,39.85,-86.4
57667,10367,Hail,18-OCT-07 16:40:00,18-OCT-07 16:40:00,0,0,0,0,0.00K,0.00K,0.75,,38.43,-86.88,38.43,-86.88
55219,9913,Thunderstorm Wind,23-AUG-07 14:45:00,23-AUG-07 14:45:00,0,0,0,0,0.00K,0.00K,50.0,,41.28,-87.42,41.28,-87.42
36983,6345,Thunderstorm Wind,15-MAY-07 08:00:00,15-MAY-07 08:00:00,0,0,0,0,0.00K,0.00K,55.0,,38.47,-85.98,38.47,-85.98
548696,91570,Winter Weather,08-JAN-15 17:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
555468,92441,Heavy Snow,05-JAN-15 22:00:00,06-JAN-15 08:30:00,0,0,0,0,,0.00K,,,,,,
555469,92441,Heavy Snow,05-JAN-15 22:00:00,06-JAN-15 09:00:00,0,0,0,0,,0.00K,,,,,,
555470,92441,Heavy Snow,05-JAN-15 22:00:00,06-JAN-15 09:00:00,0,0,0,0,,0.00K,,,,,,
555471,92441,Heavy Snow,05-JAN-15 22:15:00,06-JAN-15 09:30:00,0,0,0,0,,0.00K,,,,,,
555472,92441,Heavy Snow,05-JAN-15 21:30:00,06-JAN-15 08:00:00,0,0,0,0,,0.00K,,,,,,
548697,91570,Winter Weather,08-JAN-15 17:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548698,91570,Winter Weather,08-JAN-15 17:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548699,91570,Winter Weather,08-JAN-15 17:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548700,91570,Winter Weather,08-JAN-15 16:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
555473,92441,Heavy Snow,05-JAN-15 21:45:00,06-JAN-15 08:30:00,0,0,0,0,,0.00K,,,,,,
557990,92698,Ice Storm,11-JAN-15 16:30:00,12-JAN-15 08:00:00,0,0,0,0,,0.00K,,,,,,
606192,101311,Thunderstorm Wind,23-DEC-15 16:35:00,23-DEC-15 16:38:00,0,0,0,0,0.00K,0.00K,52.0,,39.5337,-85.2586,39.5337,-85.2586
606193,101311,Thunderstorm Wind,23-DEC-15 16:35:00,23-DEC-15 16:38:00,0,0,0,0,1.50K,0.00K,52.0,,39.81,-85.13,39.81,-85.13
606194,101311,Thunderstorm Wind,23-DEC-15 16:45:00,23-DEC-15 16:48:00,0,0,0,0,3.00K,0.00K,52.0,,39.81,-85.2,39.81,-85.2
606195,101311,Thunderstorm Wind,23-DEC-15 16:51:00,23-DEC-15 16:54:00,0,0,0,0,5.00K,0.00K,52.0,,39.34,-85.04,39.34,-85.04
606196,101311,Thunderstorm Wind,23-DEC-15 17:01:00,23-DEC-15 17:05:00,0,0,0,0,5.00K,0.00K,52.0,,39.81,-85.2,39.81,-85.2
606198,101311,Thunderstorm Wind,23-DEC-15 16:55:00,23-DEC-15 16:59:00,0,0,0,0,0.00K,0.00K,54.0,,39.17,-84.91,39.17,-84.91
548701,91570,Winter Weather,08-JAN-15 16:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548702,91570,Winter Weather,08-JAN-15 16:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548704,91570,Winter Weather,08-JAN-15 16:00:00,09-JAN-15 16:00:00,0,0,0,0,0.00K,0.00K,,,,,,
557177,92910,Winter Weather,11-JAN-15 18:00:00,12-JAN-15 10:00:00,0,0,0,0,,,,,,,,
547433,91333,Winter Weather,05-JAN-15 21:00:00,06-JAN-15 07:00:00,0,0,0,0,0.00K,0.00K,,,,,,
558954,93150,Winter Weather,17-FEB-15 23:00:00,18-FEB-15 05:00:00,0,0,0,0,0.00K,0.00K,,,,,,
558955,93150,Winter Weather,17-FEB-15 23:00:00,18-FEB-15 05:00:00,0,0,0,0,0.00K,0.00K,,,,,,
558956,93150,Winter Weather,17-FEB-15 23:00:00,18-FEB-15 05:00:00,0,0,0,0,0.00K,0.00K,,,,,,
558957,93150,Winter Weather,17-FEB-15 23:00:00,18-FEB-15 05:00:00,0,0,0,0,0.00K,0.00K,,,,,,
558958,93150,Winter Weather,17-FEB-15 23:00:00,18-FEB-15 05:00:00,0,0,0,0,0.00K,0.00K,,,,,,
558959,93150,Winter Weather,17-FEB-15 23:00:00,18-FEB-15 05:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547435,91333,Winter Weather,05-JAN-15 21:00:00,06-JAN-15 07:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547438,91333,Winter Weather,05-JAN-15 21:00:00,06-JAN-15 07:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547437,91333,Winter Weather,05-JAN-15 21:00:00,06-JAN-15 07:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547439,91333,Winter Weather,05-JAN-15 22:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547441,91333,Winter Weather,05-JAN-15 22:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547443,91333,Winter Weather,05-JAN-15 22:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547444,91333,Winter Weather,05-JAN-15 22:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547445,91333,Winter Weather,05-JAN-15 22:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547447,91333,Winter Weather,05-JAN-15 22:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547450,91333,Winter Weather,05-JAN-15 23:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547451,91333,Winter Weather,05-JAN-15 23:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547452,91333,Winter Weather,05-JAN-15 23:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547453,91333,Winter Weather,05-JAN-15 23:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547454,91333,Winter Weather,05-JAN-15 23:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547455,91333,Winter Weather,05-JAN-15 23:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547456,91333,Winter Weather,05-JAN-15 23:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547457,91333,Winter Weather,05-JAN-15 23:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
547458,91333,Winter Weather,05-JAN-15 23:00:00,06-JAN-15 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548505,91544,Winter Weather,07-JAN-15 03:00:00,07-JAN-15 16:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548683,91570,Winter Weather,08-JAN-15 16:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
550211,91807,Extreme Cold/Wind Chill,08-JAN-15 03:00:00,08-JAN-15 06:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548684,91570,Winter Weather,08-JAN-15 16:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548685,91570,Winter Weather,08-JAN-15 16:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548687,91570,Winter Weather,08-JAN-15 17:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548688,91570,Winter Weather,08-JAN-15 16:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
575514,95802,Thunderstorm Wind,18-JUN-15 15:18:00,18-JUN-15 15:23:00,0,0,0,0,7.00K,0.00K,50.0,,39.83,-84.89,39.83,-84.89
555462,92441,Heavy Snow,05-JAN-15 21:00:00,06-JAN-15 07:00:00,0,0,0,0,,0.00K,,,,,,
556478,92813,Winter Weather,05-JAN-15 21:00:00,06-JAN-15 09:00:00,0,0,0,0,,,,,,,,
556479,92813,Winter Weather,05-JAN-15 21:00:00,06-JAN-15 09:00:00,0,0,0,0,,,,,,,,
556480,92813,Winter Weather,05-JAN-15 21:00:00,06-JAN-15 09:00:00,0,0,0,0,,,,,,,,
556484,92813,Winter Weather,05-JAN-15 21:00:00,06-JAN-15 09:00:00,0,0,0,0,,,,,,,,
556486,92813,Winter Weather,05-JAN-15 21:00:00,06-JAN-15 09:00:00,0,0,0,0,,,,,,,,
556488,92813,Winter Weather,05-JAN-15 21:00:00,06-JAN-15 09:00:00,0,0,0,0,,,,,,,,
548689,91570,Winter Weather,08-JAN-15 16:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548690,91570,Winter Weather,08-JAN-15 17:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548691,91570,Winter Weather,08-JAN-15 17:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548692,91570,Winter Weather,08-JAN-15 17:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
575516,95802,Thunderstorm Wind,18-JUN-15 15:26:00,18-JUN-15 15:31:00,0,0,0,0,4.00K,0.00K,50.0,,39.81,-84.86,39.81,-84.86
575518,95802,Thunderstorm Wind,18-JUN-15 15:26:00,18-JUN-15 15:31:00,0,0,0,0,1.00K,0.00K,50.0,,39.82,-84.88,39.82,-84.88
575521,95802,Thunderstorm Wind,18-JUN-15 15:26:00,18-JUN-15 15:31:00,0,0,0,0,1.00K,0.00K,50.0,,39.82,-84.89,39.82,-84.89
575526,95802,Thunderstorm Wind,18-JUN-15 15:26:00,18-JUN-15 15:31:00,0,0,0,0,2.50K,0.00K,50.0,,39.82,-84.9,39.82,-84.9
575527,95802,Thunderstorm Wind,18-JUN-15 15:30:00,18-JUN-15 15:35:00,0,0,0,0,0.50K,0.00K,50.0,,39.81,-84.88,39.81,-84.88
585187,97303,Flash Flood,26-JUN-15 19:30:00,26-JUN-15 22:30:00,0,0,0,0,0.00K,0.00K,,,39.5865,-84.9405,39.5888,-84.9402
555463,92441,Heavy Snow,05-JAN-15 21:30:00,06-JAN-15 07:30:00,0,0,0,0,,0.00K,,,,,,
555464,92441,Heavy Snow,05-JAN-15 21:30:00,06-JAN-15 07:45:00,0,0,0,0,,0.00K,,,,,,
555465,92441,Heavy Snow,05-JAN-15 21:30:00,06-JAN-15 07:45:00,0,0,0,0,,0.00K,,,,,,
555466,92441,Heavy Snow,05-JAN-15 21:45:00,06-JAN-15 07:30:00,0,0,0,0,,0.00K,,,,,,
555467,92441,Heavy Snow,05-JAN-15 22:00:00,06-JAN-15 08:00:00,0,0,0,0,,0.00K,,,,,,
548693,91570,Winter Weather,08-JAN-15 17:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548694,91570,Winter Weather,08-JAN-15 17:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
548695,91570,Winter Weather,08-JAN-15 17:00:00,09-JAN-15 12:00:00,0,0,0,0,0.00K,0.00K,,,,,,
581282,95733,Thunderstorm Wind,27-MAY-15 12:45:00,27-MAY-15 12:46:00,1,0,0,0,0.00K,0.00K,50.0,,41.44,-85.05,41.44,-85.05
563799,93816,Thunderstorm Wind,07-APR-15 15:17:00,07-APR-15 15:17:00,0,0,0,0,,,52.0,,38.4249,-86.6473,38.4249,-86.6473
563800,93816,Thunderstorm Wind,07-APR-15 15:37:00,07-APR-15 15:37:00,0,0,0,0,5.00K,,52.0,,38.22,-86.43,38.22,-86.43
569536,93199,Hail,08-APR-15 15:36:00,08-APR-15 15:38:00,0,0,0,0,,,1.0,,39.33,-86.22,39.33,-86.22
569538,93199,Hail,08-APR-15 15:57:00,08-APR-15 15:59:00,0,0,0,0,,,1.0,,39.5382,-86.1869,39.5382,-86.1869
569704,93199,Hail,08-APR-15 16:10:00,08-APR-15 16:12:00,0,0,0,0,,0.00K,1.0,,39.62,-86.15,39.62,-86.15
554902,92487,Heavy Snow,04-MAR-15 15:00:00,05-MAR-15 01:00:00,0,0,0,0,0.00K,0.00K,,,,,,
581283,95733,Thunderstorm Wind,27-MAY-15 12:45:00,27-MAY-15 12:46:00,0,0,0,0,0.00K,0.00K,50.0,,40.83,-85.49,40.83,-85.49
581284,95733,Thunderstorm Wind,27-MAY-15 12:45:00,27-MAY-15 12:46:00,0,0,0,0,0.00K,0.00K,55.0,,40.88,-85.49,40.88,-85.49
581286,95733,Thunderstorm Wind,27-MAY-15 13:35:00,27-MAY-15 13:36:00,0,0,0,0,0.00K,0.00K,50.0,,41.23,-84.87,41.23,-84.87
578691,96262,Thunderstorm Wind,19-JUN-15 14:02:00,19-JUN-15 14:02:00,0,0,0,0,3.00K,0.00K,56.0,,38.1228,-87.4814,38.1228,-87.4814
579533,96357,Heavy Rain,21-JUN-15 19:10:00,21-JUN-15 20:15:00,0,0,0,0,0.00K,0.00K,,,37.98,-87.55,37.98,-87.55
564814,93816,Flash Flood,07-APR-15 16:54:00,07-APR-15 16:54:00,0,0,0,0,0.00K,0.00K,,,38.3975,-85.7609,38.3969,-85.7599
564801,93816,Flash Flood,07-APR-15 16:21:00,07-APR-15 16:21:00,0,0,0,0,0.00K,0.00K,,,38.38,-85.79,38.3807,-85.7877
564806,93816,Flash Flood,07-APR-15 16:42:00,07-APR-15 16:42:00,0,0,0,0,0.00K,0.00K,,,38.41,-86.11,38.4111,-86.1126
569705,93199,Hail,08-APR-15 16:10:00,08-APR-15 16:12:00,0,0,0,0,,0.00K,1.0,,39.62,-86.11,39.62,-86.11
569706,93199,Thunderstorm Wind,08-APR-15 16:00:00,08-APR-15 16:00:00,0,0,0,0,6.00K,,56.0,,38.59,-86.91,38.59,-86.91
569707,93199,Hail,08-APR-15 16:05:00,08-APR-15 16:07:00,0,0,0,0,,0.00K,1.5,,39.6059,-86.159,39.6059,-86.159
569708,93199,Hail,08-APR-15 16:10:00,08-APR-15 16:12:00,0,0,0,0,,0.00K,1.0,,39.62,-86.11,39.62,-86.11
569709,93199,Hail,08-APR-15 16:15:00,08-APR-15 16:17:00,0,0,0,0,,,1.75,,40.29,-86.78,40.29,-86.78
554137,92487,Heavy Snow,04-MAR-15 15:00:00,05-MAR-15 00:00:00,0,0,0,0,0.00K,0.00K,,,,,,
554138,92487,Heavy Snow,04-MAR-15 14:00:00,05-MAR-15 00:00:00,0,0,0,0,0.00K,0.00K,,,,,,
579539,96357,Flash Flood,22-JUN-15 04:20:00,22-JUN-15 06:00:00,0,0,0,0,0.00K,0.00K,,,38.0471,-87.0608,38.0165,-87.0594
579545,96359,Heavy Rain,26-JUN-15 14:15:00,26-JUN-15 15:01:00,0,0,0,0,0.00K,0.00K,,,37.88,-87.05,37.88,-87.05
563820,93817,Hail,08-APR-15 14:50:00,08-APR-15 14:50:00,0,0,0,0,,,0.75,,38.37,-86.34,38.37,-86.34
569710,93199,Hail,08-APR-15 16:01:00,08-APR-15 16:03:00,0,0,0,0,,,1.0,,39.5046,-86.0694,39.5046,-86.0694
569711,93199,Hail,08-APR-15 16:25:00,08-APR-15 16:27:00,0,0,0,0,,,1.0,,40.2586,-86.8388,40.2586,-86.8388
569712,93199,Flood,08-APR-15 16:05:00,08-APR-15 18:00:00,0,0,0,0,0.50K,0.00K,,,38.6541,-87.1716,38.654,-87.1747
569580,94774,Hail,27-MAY-15 11:36:00,27-MAY-15 11:36:00,0,0,0,0,0.00K,0.00K,1.0,,37.95,-86.76,37.95,-86.76
569581,94774,Thunderstorm Wind,27-MAY-15 11:36:00,27-MAY-15 11:36:00,0,0,0,0,0.00K,0.00K,52.0,,37.95,-86.76,37.95,-86.76
581273,95733,Hail,27-MAY-15 11:50:00,27-MAY-15 11:51:00,0,0,0,0,0.00K,0.00K,1.0,,40.98,-86.18,40.98,-86.18
581274,95733,Thunderstorm Wind,27-MAY-15 12:40:00,27-MAY-15 12:41:00,0,0,0,0,0.00K,0.00K,55.0,,41.36,-85.06,41.36,-85.06
581278,95733,Thunderstorm Wind,27-MAY-15 12:40:00,27-MAY-15 12:41:00,0,0,0,0,0.00K,0.00K,55.0,,41.37,-85.06,41.37,-85.06
569713,93199,Flood,08-APR-15 18:40:00,08-APR-15 20:30:00,0,0,0,0,1.00K,0.00K,,,39.615,-85.4422,39.615,-85.4402
569714,93199,Flood,08-APR-15 16:36:00,08-APR-15 18:30:00,0,0,0,0,1.00K,0.00K,,,39.781,-86.134,39.7811,-86.1328
569715,93199,Hail,08-APR-15 16:10:00,08-APR-15 16:12:00,0,0,0,0,,0.00K,1.75,,39.62,-86.11,39.62,-86.11
564392,93138,Hail,02-APR-15 14:38:00,02-APR-15 14:38:00,0,0,0,0,,,1.0,,38.32,-85.77,38.32,-85.77
564758,93138,Flash Flood,03-APR-15 01:46:00,03-APR-15 01:46:00,0,0,0,0,0.00K,0.00K,,,38.3,-86.52,38.297,-86.5198
564759,93138,Flood,03-APR-15 01:27:00,03-APR-15 01:27:00,0,0,0,0,0.00K,0.00K,,,38.3124,-86.8332,38.3119,-86.8292
564872,93950,Flood,08-MAR-15 23:20:00,22-MAR-15 02:50:00,0,0,0,0,0.00K,0.00K,,,37.9032,-86.7046,37.9108,-86.6939
564761,93138,Flood,03-APR-15 04:08:00,03-APR-15 04:08:00,0,0,0,0,0.00K,0.00K,,,38.3003,-86.9896,38.3015,-86.9787
569505,94764,Hail,02-APR-15 17:56:00,02-APR-15 17:58:00,0,0,0,0,,,1.0,,39.2406,-86.4364,39.2406,-86.4364
569506,94764,Hail,02-APR-15 18:14:00,02-APR-15 18:16:00,0,0,0,0,,,1.5,,38.87,-87.44,38.87,-87.44
569507,94764,Hail,02-APR-15 18:25:00,02-APR-15 18:27:00,0,0,0,0,,,0.88,,38.88,-87.31,38.88,-87.31
