,DAY,DRUNK_DR,FATALS,HOUR,LATITUDE,LONGITUD,MINUTE,MONTH,STATE,YEAR
13538,30.0,2.0,1.0,14.0,41.08428333,-84.99230556,0.0,9.0,18.0,2001.0
13539,30.0,0.0,2.0,20.0,40.24777778,-86.54356111,55.0,9.0,18.0,2001.0
13540,30.0,0.0,1.0,0.0,39.77085833,-86.12819722,13.0,9.0,18.0,2001.0
13541,30.0,1.0,1.0,4.0,41.26798889,-86.42763611,53.0,9.0,18.0,2001.0
13542,1.0,0.0,1.0,16.0,39.82335833,-85.505625,4.0,10.0,18.0,2001.0
13543,3.0,0.0,1.0,9.0,40.03379722,-85.52751944,44.0,10.0,18.0,2001.0
13544,3.0,1.0,1.0,1.0,41.51186389,-87.18633333,35.0,10.0,18.0,2001.0
13545,4.0,0.0,2.0,5.0,39.41468889,-87.12671389,40.0,10.0,18.0,2001.0
13546,5.0,1.0,1.0,3.0,39.84495278,-86.26100278,10.0,10.0,18.0,2001.0
13547,5.0,0.0,1.0,10.0,38.13315,-87.90493056,35.0,10.0,18.0,2001.0
13548,6.0,1.0,1.0,14.0,41.25675833,-85.96213889,46.0,10.0,18.0,2001.0
13549,7.0,0.0,1.0,17.0,41.23618333,-85.6982,6.0,10.0,18.0,2001.0
13550,7.0,1.0,1.0,1.0,39.87815278,-86.13237778,15.0,10.0,18.0,2001.0
13551,7.0,3.0,1.0,16.0,39.660775,-85.0106,0.0,10.0,18.0,2001.0
13552,10.0,0.0,1.0,17.0,40.23391944,-85.66936111,30.0,10.0,18.0,2001.0
13553,11.0,0.0,1.0,9.0,38.31003333,-86.87061667,10.0,10.0,18.0,2001.0
13554,11.0,0.0,1.0,14.0,40.50539444,-86.13375556,3.0,10.0,18.0,2001.0
13555,12.0,0.0,1.0,10.0,38.13523889,-86.04589444,6.0,10.0,18.0,2001.0
13556,12.0,1.0,1.0,11.0,40.27015278,-85.81421944,4.0,10.0,18.0,2001.0
13557,12.0,0.0,1.0,14.0,41.66171667,-86.13371111,51.0,10.0,18.0,2001.0
13558,13.0,0.0,1.0,13.0,39.21697778,-85.95500556,50.0,10.0,18.0,2001.0
13559,13.0,0.0,1.0,9.0,39.395675,-84.82216667,32.0,10.0,18.0,2001.0
13560,13.0,1.0,1.0,19.0,38.96163056,-86.70035278,10.0,10.0,18.0,2001.0
13561,13.0,0.0,2.0,12.0,41.66964167,-86.61283889,30.0,10.0,18.0,2001.0
13562,13.0,1.0,1.0,20.0,39.71761389,-86.12073333,12.0,10.0,18.0,2001.0
13563,13.0,2.0,1.0,1.0,39.71495833,-87.5217,19.0,10.0,18.0,2001.0
13564,14.0,0.0,1.0,15.0,40.41887222,-86.12731389,30.0,10.0,18.0,2001.0
13565,15.0,0.0,1.0,15.0,39.58648056,-86.10071944,35.0,10.0,18.0,2001.0
13566,15.0,0.0,2.0,22.0,39.91150833,-86.10466667,27.0,10.0,18.0,2001.0
13567,17.0,0.0,1.0,17.0,38.90975556,-86.54509444,50.0,10.0,18.0,2001.0
13568,17.0,0.0,3.0,3.0,39.84036667,-86.08380556,15.0,10.0,18.0,2001.0
13569,18.0,0.0,2.0,21.0,38.92638056,-86.50705833,48.0,10.0,18.0,2001.0
13570,19.0,0.0,1.0,11.0,39.74819167,-86.381775,33.0,10.0,18.0,2001.0
13571,19.0,0.0,1.0,12.0,41.38825278,-85.70265556,56.0,10.0,18.0,2001.0
13572,19.0,0.0,1.0,17.0,39.77911111,-86.10220278,18.0,10.0,18.0,2001.0
13573,20.0,0.0,1.0,2.0,38.24106667,-87.39993611,13.0,10.0,18.0,2001.0
13574,20.0,1.0,1.0,15.0,38.20371944,-86.06225833,12.0,10.0,18.0,2001.0
13575,20.0,0.0,1.0,9.0,41.61516667,-87.50856944,33.0,10.0,18.0,2001.0
13576,20.0,0.0,1.0,13.0,38.87027778,-86.51971944,59.0,10.0,18.0,2001.0
13577,20.0,1.0,1.0,0.0,39.63663611,-86.07371111,31.0,10.0,18.0,2001.0
13578,20.0,0.0,1.0,10.0,40.08805278,-87.06477222,6.0,10.0,18.0,2001.0
13579,20.0,0.0,1.0,1.0,41.65901111,-86.18047778,55.0,10.0,18.0,2001.0
13580,21.0,0.0,1.0,12.0,41.245925,-85.106025,50.0,10.0,18.0,2001.0
13581,21.0,0.0,1.0,15.0,38.05438611,-87.18566389,48.0,10.0,18.0,2001.0
13582,22.0,0.0,1.0,8.0,38.91221389,-85.54496389,48.0,10.0,18.0,2001.0
13583,1.0,0.0,1.0,10.0,40.55966944,-85.69301389,23.0,10.0,18.0,2001.0
13584,23.0,3.0,1.0,1.0,40.75353611,-85.03283889,34.0,10.0,18.0,2001.0
13585,23.0,0.0,1.0,3.0,40.8414,-84.82570833,30.0,10.0,18.0,2001.0
13586,23.0,0.0,1.0,13.0,39.85504444,-86.09648611,36.0,10.0,18.0,2001.0
13587,25.0,0.0,1.0,10.0,40.76103056,-86.45384444,56.0,10.0,18.0,2001.0
13588,26.0,1.0,1.0,20.0,41.75885278,-85.89806111,10.0,10.0,18.0,2001.0
13589,27.0,0.0,1.0,10.0,40.55558333,-86.93130278,50.0,10.0,18.0,2001.0
13590,28.0,0.0,1.0,4.0,41.48899167,-87.31627778,0.0,10.0,18.0,2001.0
13591,28.0,2.0,1.0,20.0,41.63494722,-85.053675,13.0,10.0,18.0,2001.0
13592,30.0,1.0,1.0,16.0,39.94616111,-85.76693889,22.0,10.0,18.0,2001.0
13593,30.0,0.0,1.0,16.0,40.41252778,-86.97681111,29.0,10.0,18.0,2001.0
13594,31.0,0.0,1.0,11.0,40.75696389,-86.06928611,4.0,10.0,18.0,2001.0
13595,1.0,0.0,1.0,13.0,41.6099,-87.45405278,18.0,11.0,18.0,2001.0
13596,2.0,0.0,1.0,9.0,39.79697222,-85.99035556,25.0,11.0,18.0,2001.0
13597,2.0,0.0,1.0,14.0,38.51009444,-86.90563056,3.0,11.0,18.0,2001.0
13598,2.0,1.0,1.0,23.0,41.60120278,-85.05813056,30.0,11.0,18.0,2001.0
13599,3.0,0.0,2.0,11.0,41.26498333,-87.29634167,12.0,11.0,18.0,2001.0
13600,3.0,0.0,1.0,14.0,39.78854722,-86.10714722,0.0,11.0,18.0,2001.0
13601,3.0,0.0,1.0,10.0,39.29078333,-86.99011389,15.0,11.0,18.0,2001.0
13602,3.0,1.0,2.0,23.0,41.57771389,-87.12431111,27.0,11.0,18.0,2001.0
13603,4.0,1.0,1.0,3.0,41.55282222,-87.4327,19.0,11.0,18.0,2001.0
13604,4.0,0.0,1.0,10.0,39.75120556,-86.03301667,38.0,11.0,18.0,2001.0
13605,4.0,1.0,1.0,14.0,41.62039722,-87.12563611,36.0,11.0,18.0,2001.0
13606,4.0,0.0,1.0,11.0,40.75604444,-86.75884722,15.0,11.0,18.0,2001.0
13607,6.0,0.0,1.0,12.0,38.95912778,-85.83473056,0.0,11.0,18.0,2001.0
13608,6.0,0.0,1.0,22.0,38.34419167,-87.301275,51.0,11.0,18.0,2001.0
13609,8.0,0.0,1.0,5.0,38.12652778,-87.85445833,15.0,11.0,18.0,2001.0
13610,9.0,1.0,1.0,16.0,39.13961389,-86.960625,20.0,11.0,18.0,2001.0
13611,9.0,2.0,1.0,21.0,38.09968333,-86.16080278,55.0,11.0,18.0,2001.0
13612,9.0,0.0,1.0,20.0,41.60340556,-87.22219167,35.0,11.0,18.0,2001.0
13613,9.0,0.0,1.0,18.0,39.75158333,-85.08156667,9.0,11.0,18.0,2001.0
13614,10.0,2.0,1.0,19.0,41.05526389,-85.045825,36.0,11.0,18.0,2001.0
13615,10.0,2.0,1.0,3.0,38.33921111,-86.22519722,50.0,11.0,18.0,2001.0
13616,10.0,0.0,1.0,20.0,41.64383333,-86.74868611,45.0,11.0,18.0,2001.0
13617,10.0,1.0,1.0,14.0,38.54021944,-86.433975,12.0,11.0,18.0,2001.0
13618,10.0,0.0,1.0,16.0,41.74783889,-86.41040833,10.0,11.0,18.0,2001.0
13619,11.0,3.0,1.0,17.0,39.20876944,-85.95656944,17.0,11.0,18.0,2001.0
13620,12.0,0.0,1.0,9.0,41.72576667,-85.69814444,50.0,11.0,18.0,2001.0
13621,11.0,1.0,1.0,20.0,39.79098889,-85.85882778,10.0,11.0,18.0,2001.0
13622,12.0,0.0,1.0,9.0,38.94370556,-85.88073611,31.0,11.0,18.0,2001.0
13623,12.0,0.0,3.0,17.0,41.54588889,-85.21355556,40.0,11.0,18.0,2001.0
13624,13.0,1.0,1.0,15.0,39.12360556,-85.96706944,15.0,11.0,18.0,2001.0
13625,13.0,0.0,1.0,17.0,38.84871389,-86.49426111,59.0,11.0,18.0,2001.0
13626,14.0,2.0,1.0,5.0,0.0,0.0,35.0,11.0,18.0,2001.0
13627,15.0,1.0,1.0,13.0,41.09306389,-85.24665556,52.0,11.0,18.0,2001.0
13628,15.0,0.0,1.0,11.0,37.90156389,-87.10709444,40.0,11.0,18.0,2001.0
13629,15.0,0.0,2.0,18.0,40.358625,-86.70743056,17.0,11.0,18.0,2001.0
13630,16.0,0.0,1.0,16.0,41.68321667,-85.97474722,36.0,11.0,18.0,2001.0
13631,16.0,0.0,1.0,14.0,39.52077778,-85.12406111,11.0,11.0,18.0,2001.0
13632,16.0,0.0,1.0,20.0,39.93666111,-85.84339722,0.0,11.0,18.0,2001.0
13633,16.0,1.0,1.0,17.0,41.62881389,-86.60101667,22.0,11.0,18.0,2001.0
13634,16.0,0.0,1.0,7.0,41.40587222,-86.73686944,22.0,11.0,18.0,2001.0
13635,17.0,0.0,1.0,6.0,39.30828611,-85.96426667,26.0,11.0,18.0,2001.0
13636,17.0,1.0,1.0,2.0,38.47066944,-85.95243889,40.0,11.0,18.0,2001.0
13637,17.0,1.0,1.0,23.0,40.40831944,-86.27611389,45.0,11.0,18.0,2001.0
13638,17.0,1.0,1.0,18.0,39.52055,-86.07555278,4.0,11.0,18.0,2001.0
13639,17.0,1.0,1.0,99.0,41.48828333,-87.46348889,99.0,11.0,18.0,2001.0
13640,17.0,0.0,1.0,12.0,39.84196667,-85.55695,15.0,11.0,18.0,2001.0
13641,17.0,1.0,1.0,0.0,41.62179722,-86.77273333,26.0,11.0,18.0,2001.0
13642,18.0,1.0,1.0,4.0,41.05962778,-87.270625,0.0,11.0,18.0,2001.0
13643,18.0,1.0,1.0,2.0,41.52422222,-85.63498333,10.0,11.0,18.0,2001.0
13644,20.0,1.0,1.0,12.0,41.71703333,-85.97246944,3.0,11.0,18.0,2001.0
13645,19.0,0.0,1.0,13.0,40.27615278,-86.50925,59.0,11.0,18.0,2001.0
13646,21.0,0.0,1.0,10.0,40.523775,-85.72431389,23.0,11.0,18.0,2001.0
13647,21.0,1.0,1.0,9.0,39.28196667,-86.69988611,26.0,11.0,18.0,2001.0
13648,21.0,1.0,1.0,17.0,39.56761667,-86.88850833,0.0,11.0,18.0,2001.0
13649,21.0,1.0,1.0,0.0,38.01519167,-86.79289722,19.0,11.0,18.0,2001.0
13650,22.0,1.0,1.0,22.0,40.81193333,-86.29974167,20.0,11.0,18.0,2001.0
13651,23.0,1.0,1.0,3.0,41.17002222,-86.12405833,40.0,11.0,18.0,2001.0
13652,24.0,0.0,1.0,21.0,38.84504167,-86.00272778,50.0,11.0,18.0,2001.0
13653,24.0,0.0,1.0,0.0,40.27537222,-86.12721667,6.0,8.0,18.0,2001.0
13654,23.0,0.0,1.0,11.0,41.48075833,-87.33580833,32.0,11.0,18.0,2001.0
13655,24.0,0.0,1.0,12.0,41.65717222,-86.77791389,15.0,11.0,18.0,2001.0
13656,24.0,2.0,1.0,2.0,39.61515,-87.39878056,0.0,11.0,18.0,2001.0
13657,24.0,0.0,1.0,18.0,39.85643889,-84.92095833,55.0,11.0,18.0,2001.0
13658,25.0,0.0,1.0,17.0,40.13480278,-85.225575,34.0,11.0,18.0,2001.0
13659,25.0,0.0,1.0,17.0,41.64145833,-85.41859167,7.0,11.0,18.0,2001.0
13660,26.0,1.0,1.0,22.0,41.12090556,-85.04715833,24.0,11.0,18.0,2001.0
13661,26.0,0.0,1.0,17.0,41.20215833,-85.03015833,34.0,11.0,18.0,2001.0
13662,26.0,0.0,2.0,16.0,39.31663056,-85.34296111,48.0,11.0,18.0,2001.0
13663,26.0,0.0,1.0,16.0,38.46185278,-87.10665278,23.0,11.0,18.0,2001.0
13664,28.0,0.0,2.0,18.0,38.40611667,-87.59569722,28.0,11.0,18.0,2001.0
13665,29.0,0.0,1.0,17.0,41.34465833,-85.08783056,10.0,11.0,18.0,2001.0
13666,30.0,0.0,1.0,3.0,39.80529167,-86.08348889,9.0,11.0,18.0,2001.0
13667,1.0,0.0,1.0,14.0,39.65944167,-86.43289722,55.0,12.0,18.0,2001.0
13668,2.0,0.0,1.0,2.0,41.70135278,-86.80801667,5.0,12.0,18.0,2001.0
13669,1.0,2.0,1.0,7.0,40.29506667,-85.90008889,4.0,12.0,18.0,2001.0
13670,2.0,0.0,1.0,15.0,41.69784167,-85.71204444,30.0,12.0,18.0,2001.0
13671,3.0,0.0,1.0,7.0,40.38984167,-86.12707778,10.0,12.0,18.0,2001.0
13672,4.0,0.0,1.0,19.0,41.59959167,-87.19915278,30.0,12.0,18.0,2001.0
13673,5.0,0.0,1.0,18.0,41.49476111,-84.94198333,40.0,12.0,18.0,2001.0
13674,5.0,0.0,1.0,10.0,38.289475,-85.92397222,31.0,12.0,18.0,2001.0
13675,5.0,1.0,2.0,0.0,41.68141944,-86.71595,39.0,12.0,18.0,2001.0
13676,6.0,0.0,1.0,7.0,39.77453333,-86.19114167,2.0,12.0,18.0,2001.0
13677,8.0,0.0,1.0,16.0,38.98877778,-86.537575,49.0,12.0,18.0,2001.0
13678,8.0,1.0,1.0,4.0,39.12222778,-86.61443889,41.0,12.0,18.0,2001.0
13679,8.0,0.0,1.0,13.0,41.04668889,-86.642,25.0,12.0,18.0,2001.0
13680,9.0,0.0,1.0,13.0,41.64501944,-85.93239722,7.0,12.0,18.0,2001.0
13681,9.0,1.0,1.0,3.0,39.795825,-86.11253611,30.0,12.0,18.0,2001.0
13682,9.0,0.0,1.0,11.0,39.67516111,-87.42203056,44.0,12.0,18.0,2001.0
13683,10.0,0.0,1.0,18.0,41.44953611,-85.84456944,50.0,12.0,18.0,2001.0
13684,10.0,0.0,2.0,6.0,41.65448333,-85.59963333,5.0,12.0,18.0,2001.0
13685,10.0,1.0,1.0,14.0,40.22374722,-84.80565556,0.0,12.0,18.0,2001.0
13686,11.0,0.0,1.0,12.0,38.64419444,-87.17573611,58.0,12.0,18.0,2001.0
13687,11.0,0.0,1.0,7.0,41.44975833,-85.8126,53.0,12.0,18.0,2001.0
13688,11.0,0.0,1.0,16.0,41.67668056,-87.49671944,6.0,12.0,18.0,2001.0
13689,11.0,0.0,1.0,21.0,40.29177778,-86.90373889,33.0,12.0,18.0,2001.0
13690,13.0,0.0,1.0,12.0,41.13940833,-85.17846667,12.0,12.0,18.0,2001.0
13691,13.0,0.0,2.0,13.0,41.74388333,-86.13765833,44.0,12.0,18.0,2001.0
13692,13.0,0.0,1.0,19.0,39.58458333,-85.82243889,40.0,12.0,18.0,2001.0
13693,14.0,0.0,1.0,5.0,40.41887222,-86.12731389,50.0,12.0,18.0,2001.0
13694,14.0,1.0,1.0,23.0,40.02489722,-86.96911944,55.0,12.0,18.0,2001.0
13695,15.0,0.0,1.0,4.0,0.0,0.0,25.0,12.0,18.0,2001.0
13696,16.0,0.0,1.0,17.0,38.38429444,-85.77042222,59.0,12.0,18.0,2001.0
13697,16.0,0.0,1.0,20.0,38.98731667,-85.8914,52.0,12.0,18.0,2001.0
13698,17.0,0.0,1.0,14.0,41.65270278,-85.82120278,5.0,12.0,18.0,2001.0
13699,17.0,0.0,1.0,16.0,40.35450278,-85.78603889,24.0,12.0,18.0,2001.0
13700,18.0,0.0,1.0,20.0,41.69838611,-86.17562222,0.0,12.0,18.0,2001.0
13701,20.0,0.0,1.0,9.0,39.37974167,-85.94321667,8.0,12.0,18.0,2001.0
13702,21.0,0.0,2.0,3.0,40.81124167,-85.01465,55.0,12.0,18.0,2001.0
13703,21.0,0.0,1.0,8.0,41.71121667,-85.97210833,10.0,12.0,18.0,2001.0
13704,21.0,1.0,1.0,18.0,40.183575,-85.6712,0.0,12.0,18.0,2001.0
13705,21.0,0.0,1.0,3.0,39.75955556,-86.14431667,20.0,12.0,18.0,2001.0
13706,21.0,1.0,1.0,1.0,39.63734722,-87.25868056,13.0,12.0,18.0,2001.0
13707,22.0,0.0,1.0,19.0,40.10542222,-85.31843889,11.0,12.0,18.0,2001.0
13708,19.0,1.0,1.0,20.0,40.87515278,-85.43224722,35.0,12.0,18.0,2001.0
13709,22.0,0.0,1.0,13.0,38.72666667,-87.46241944,32.0,12.0,18.0,2001.0
13710,22.0,0.0,2.0,18.0,39.83050556,-86.12181944,44.0,12.0,18.0,2001.0
13711,22.0,0.0,2.0,18.0,39.80451667,-86.07410278,58.0,12.0,18.0,2001.0
13712,22.0,1.0,1.0,3.0,41.45055278,-86.31020278,51.0,12.0,18.0,2001.0
13713,22.0,1.0,1.0,2.0,41.67736667,-86.28613056,49.0,12.0,18.0,2001.0
13714,23.0,0.0,1.0,19.0,40.44661111,-85.56941389,8.0,12.0,18.0,2001.0
13715,23.0,0.0,1.0,10.0,41.18753889,-87.11166944,28.0,12.0,18.0,2001.0
13716,24.0,0.0,1.0,9.0,41.57750278,-85.39878333,55.0,12.0,18.0,2001.0
13717,24.0,0.0,1.0,10.0,39.73841667,-86.0707,28.0,12.0,18.0,2001.0
13718,26.0,0.0,1.0,19.0,41.06980556,-85.04834444,30.0,5.0,18.0,2001.0
13719,7.0,1.0,1.0,19.0,41.06217778,-85.15208056,56.0,9.0,18.0,2001.0
13720,2.0,0.0,1.0,14.0,0.0,0.0,15.0,11.0,18.0,2001.0
13721,8.0,0.0,1.0,12.0,39.61935833,-86.20904444,50.0,11.0,18.0,2001.0
13722,24.0,2.0,1.0,3.0,40.47023611,-85.54971944,50.0,11.0,18.0,2001.0
13723,20.0,1.0,1.0,4.0,41.59630278,-87.27502222,43.0,12.0,18.0,2001.0
13724,24.0,0.0,1.0,13.0,41.12574444,-85.28470833,40.0,12.0,18.0,2001.0
13725,24.0,1.0,1.0,0.0,41.67168333,-86.33213333,10.0,12.0,18.0,2001.0
13726,25.0,2.0,1.0,16.0,39.86361389,-86.27444167,40.0,12.0,18.0,2001.0
13727,26.0,0.0,1.0,17.0,39.46575556,-87.48539167,12.0,12.0,18.0,2001.0
13728,27.0,0.0,1.0,22.0,38.36785,-85.84345278,50.0,12.0,18.0,2001.0
13729,26.0,0.0,1.0,6.0,38.89666111,-85.81526944,0.0,10.0,18.0,2001.0
13730,23.0,0.0,1.0,14.0,38.68766944,-86.40183056,10.0,11.0,18.0,2001.0
13731,11.0,0.0,1.0,10.0,39.85500833,-86.08678333,10.0,12.0,18.0,2001.0
13732,14.0,0.0,1.0,6.0,40.07163333,-85.27001389,6.0,12.0,18.0,2001.0
13733,27.0,0.0,1.0,5.0,41.62057778,-87.07643889,25.0,12.0,18.0,2001.0
13734,27.0,1.0,1.0,0.0,41.700025,-85.00063889,28.0,12.0,18.0,2001.0
13735,28.0,1.0,1.0,19.0,38.383275,-85.76739444,4.0,12.0,18.0,2001.0
13736,29.0,1.0,1.0,99.0,39.22866667,-87.20553333,99.0,12.0,18.0,2001.0
13737,29.0,0.0,1.0,1.0,38.35573333,-87.63759722,56.0,12.0,18.0,2001.0
13738,29.0,0.0,1.0,11.0,39.84474167,-86.99609722,43.0,12.0,18.0,2001.0
13739,30.0,1.0,2.0,4.0,41.17760556,-85.10341667,10.0,12.0,18.0,2001.0
13740,30.0,0.0,1.0,20.0,39.78228333,-85.98025556,31.0,12.0,18.0,2001.0
13741,30.0,0.0,1.0,8.0,40.67431944,-85.71798611,50.0,12.0,18.0,2001.0
13742,28.0,0.0,1.0,15.0,38.02053056,-87.49188333,27.0,12.0,18.0,2001.0
13743,23.0,1.0,1.0,15.0,39.88136389,-87.28568056,45.0,7.0,18.0,2001.0
13744,5.0,1.0,1.0,23.0,39.92643611,-87.30063056,55.0,10.0,18.0,2001.0
13745,9.0,0.0,1.0,22.0,39.82906944,-87.23598333,45.0,11.0,18.0,2001.0
13746,18.0,2.0,1.0,1.0,38.1911,-85.89346111,10.0,11.0,18.0,2001.0
13747,29.0,0.0,1.0,9.0,39.51751111,-87.05489444,45.0,11.0,18.0,2001.0
13748,4.0,1.0,1.0,1.0,40.85806111,-86.37443611,53.0,11.0,18.0,2001.0
13749,13.0,0.0,1.0,21.0,39.59461389,-86.39601667,51.0,1.0,18.0,2001.0
13750,16.0,0.0,1.0,17.0,0.0,0.0,16.0,9.0,18.0,2001.0
13751,29.0,1.0,1.0,2.0,39.33239444,-86.13927778,20.0,9.0,18.0,2001.0
9949,1.0,0.0,1.0,4.0,39.64298333,-86.07438333,9.0,1.0,18.0,2010.0
9950,5.0,0.0,1.0,21.0,39.25013611,-86.50124167,54.0,1.0,18.0,2010.0
9951,5.0,0.0,1.0,5.0,39.63243056,-85.21584167,45.0,1.0,18.0,2010.0
9952,9.0,1.0,1.0,21.0,41.680125,-86.15773611,19.0,1.0,18.0,2010.0
9953,8.0,0.0,1.0,11.0,41.72133056,-84.998625,20.0,1.0,18.0,2010.0
9954,9.0,0.0,1.0,7.0,38.76566111,-85.83101111,10.0,1.0,18.0,2010.0
9955,7.0,0.0,1.0,11.0,39.39438611,-84.99173611,15.0,1.0,18.0,2010.0
9956,8.0,0.0,1.0,7.0,41.25555,-86.73783333,23.0,1.0,18.0,2010.0
9957,11.0,0.0,3.0,19.0,38.68520833,-86.45450556,21.0,1.0,18.0,2010.0
9958,7.0,0.0,1.0,0.0,41.57203333,-87.13344722,49.0,1.0,18.0,2010.0
9959,12.0,1.0,1.0,20.0,41.42533611,-86.87172778,23.0,1.0,18.0,2010.0
9960,8.0,0.0,1.0,9.0,38.28269444,-87.56751667,54.0,1.0,18.0,2010.0
9961,13.0,1.0,1.0,23.0,40.55254722,-85.47723889,48.0,1.0,18.0,2010.0
9962,7.0,0.0,1.0,7.0,40.55998333,-86.653375,33.0,1.0,18.0,2010.0
9963,12.0,0.0,1.0,19.0,41.44473611,-86.99556111,53.0,1.0,18.0,2010.0
9964,11.0,1.0,2.0,19.0,38.30529444,-87.09343056,30.0,1.0,18.0,2010.0
9965,15.0,0.0,2.0,12.0,41.55230278,-85.7128,46.0,1.0,18.0,2010.0
9966,15.0,0.0,1.0,5.0,41.60681111,-87.10868611,47.0,1.0,18.0,2010.0
9967,17.0,1.0,1.0,2.0,41.60591389,-87.50016111,58.0,1.0,18.0,2010.0
9968,10.0,0.0,1.0,4.0,39.73201111,-86.05796944,8.0,1.0,18.0,2010.0
9969,21.0,0.0,1.0,6.0,38.03886389,-87.03643889,29.0,1.0,18.0,2010.0
9970,17.0,1.0,1.0,2.0,39.39023889,-87.30212778,40.0,1.0,18.0,2010.0
9971,16.0,0.0,2.0,9.0,38.56803333,-85.86600833,0.0,1.0,18.0,2010.0
9972,20.0,0.0,1.0,0.0,39.68014167,-86.08273056,6.0,1.0,18.0,2010.0
9973,21.0,0.0,1.0,0.0,40.82968889,-85.28356111,6.0,1.0,18.0,2010.0
9974,24.0,0.0,1.0,11.0,39.34425556,-87.49786389,26.0,1.0,18.0,2010.0
9975,24.0,0.0,1.0,0.0,41.58026944,-87.16866111,27.0,1.0,18.0,2010.0
9976,25.0,0.0,1.0,19.0,39.60638889,-86.10881111,15.0,1.0,18.0,2010.0
9977,25.0,0.0,1.0,21.0,40.42913056,-86.83059444,5.0,1.0,18.0,2010.0
9978,27.0,0.0,1.0,5.0,38.24144722,-86.18883056,24.0,1.0,18.0,2010.0
9979,28.0,0.0,1.0,6.0,38.30718056,-86.05728056,2.0,1.0,18.0,2010.0
9980,27.0,0.0,1.0,23.0,39.71685,-86.26433889,35.0,1.0,18.0,2010.0
9981,19.0,0.0,1.0,18.0,38.21300556,-86.13143889,13.0,1.0,18.0,2010.0
9982,29.0,1.0,1.0,5.0,40.10224722,-85.70961944,11.0,1.0,18.0,2010.0
9983,7.0,0.0,1.0,19.0,39.90519444,-86.08260278,53.0,1.0,18.0,2010.0
9984,23.0,0.0,1.0,14.0,38.91781667,-86.90872222,25.0,1.0,18.0,2010.0
9985,26.0,0.0,1.0,10.0,38.76323611,-87.38795833,11.0,1.0,18.0,2010.0
9986,1.0,0.0,1.0,7.0,39.36038333,-87.21543889,50.0,2.0,18.0,2010.0
9987,25.0,0.0,1.0,21.0,41.64076667,-85.49781667,30.0,1.0,18.0,2010.0
9988,31.0,1.0,1.0,3.0,40.76144722,-87.15374722,7.0,1.0,18.0,2010.0
9989,4.0,0.0,1.0,17.0,38.79854722,-87.44409167,53.0,2.0,18.0,2010.0
9990,5.0,0.0,2.0,14.0,39.98264444,-85.12254167,49.0,2.0,18.0,2010.0
9991,7.0,0.0,1.0,15.0,41.30324722,-86.96815833,28.0,2.0,18.0,2010.0
9992,8.0,0.0,1.0,20.0,39.77615556,-86.19703611,48.0,1.0,18.0,2010.0
9993,30.0,1.0,1.0,23.0,39.77035,-86.01801389,2.0,1.0,18.0,2010.0
9994,9.0,0.0,1.0,4.0,38.76341944,-87.39203333,59.0,2.0,18.0,2010.0
9995,10.0,0.0,1.0,20.0,41.63215556,-87.51863611,54.0,2.0,18.0,2010.0
9996,9.0,0.0,1.0,10.0,40.41937778,-85.64529444,45.0,2.0,18.0,2010.0
9997,5.0,0.0,2.0,11.0,39.10219167,-85.74284167,19.0,2.0,18.0,2010.0
9998,11.0,0.0,1.0,6.0,38.17019444,-87.47005556,40.0,2.0,18.0,2010.0
9999,15.0,0.0,1.0,19.0,39.794425,-86.26996944,50.0,2.0,18.0,2010.0
10000,15.0,0.0,1.0,8.0,39.90111111,-86.21786944,0.0,2.0,18.0,2010.0
10001,15.0,0.0,1.0,11.0,38.02828333,-87.33937778,25.0,2.0,18.0,2010.0
10002,13.0,0.0,1.0,13.0,41.29193056,-85.857725,22.0,1.0,18.0,2010.0
10003,24.0,0.0,2.0,3.0,39.36134444,-85.94239722,30.0,1.0,18.0,2010.0
10004,14.0,0.0,1.0,17.0,39.52195278,-86.00410833,31.0,2.0,18.0,2010.0
10005,17.0,0.0,1.0,13.0,40.27710278,-85.44243333,0.0,2.0,18.0,2010.0
10006,18.0,0.0,1.0,6.0,99.9999,999.9999,4.0,2.0,18.0,2010.0
10007,21.0,1.0,1.0,14.0,41.08879722,-85.20240833,45.0,2.0,18.0,2010.0
10008,20.0,0.0,1.0,7.0,40.60665556,-86.20628333,26.0,2.0,18.0,2010.0
10009,19.0,0.0,1.0,13.0,39.81908333,-86.27632222,54.0,2.0,18.0,2010.0
10010,21.0,2.0,1.0,15.0,39.775825,-86.25074444,17.0,2.0,18.0,2010.0
10011,19.0,0.0,1.0,16.0,38.36238889,-87.48284444,24.0,2.0,18.0,2010.0
10012,22.0,0.0,1.0,7.0,41.51474722,-85.98286667,55.0,2.0,18.0,2010.0
10013,23.0,0.0,3.0,9.0,41.53749444,-86.70118333,5.0,2.0,18.0,2010.0
10014,23.0,0.0,1.0,7.0,41.437225,-85.58619444,40.0,2.0,18.0,2010.0
10015,23.0,0.0,1.0,7.0,41.39541944,-85.55268333,54.0,2.0,18.0,2010.0
10016,23.0,1.0,1.0,22.0,38.64449444,-86.45948333,0.0,2.0,18.0,2010.0
10017,12.0,0.0,2.0,14.0,39.19960278,-85.97891944,56.0,2.0,18.0,2010.0
10018,22.0,1.0,1.0,10.0,39.96495,-87.00665556,35.0,2.0,18.0,2010.0
10019,25.0,0.0,1.0,5.0,39.28143333,-85.08555,0.0,2.0,18.0,2010.0
10020,23.0,0.0,1.0,18.0,39.635175,-86.17135,58.0,2.0,18.0,2010.0
