,EVENT_ID,EPISODE_ID,RANGE,LAT1,LON1
7717,93265,15523,0.0,38.98,-85.9
7718,93265,15523,1.31,38.9928,-85.882
7719,93265,15523,1.69,39.0042,-85.8951
7720,93265,15523,0.68,38.9884,-85.9067
7721,93266,15523,1.0,40.4245,-86.8881
7722,93266,15523,1.14,40.4647,-86.8703
7723,93266,15523,1.76,40.4754,-86.8988
7724,93266,15523,1.25,40.4287,-86.9091
7725,93266,15523,1.22,40.4025,-86.9338
7726,93266,15523,0.79,40.391,-86.9094
7727,93267,15523,0.0,40.13,-87.4
7728,93267,15523,1.42,40.1505,-87.4017
7729,93267,15523,2.48,40.1585,-87.4285
7730,93267,15523,2.49,40.1498,-87.4395
7731,93267,15523,0.73,40.1293,-87.4138
7732,93267,15523,0.92,40.1214,-87.4134
7733,93267,15523,0.7,40.1201,-87.3976
7734,93272,15523,4.94,40.1579,-87.377
7735,93272,15523,2.3,40.202,-87.4567
7736,93272,15523,2.17,40.1232,-87.4484
7737,93272,15523,5.26,40.1127,-87.3832
7738,93275,15523,0.0,39.03,-86.97
7739,93275,15523,0.71,39.0401,-86.9719
7740,93275,15523,1.0,39.038,-86.9544
7741,93275,15523,0.84,39.0185,-86.9646
7742,93275,15523,1.01,39.0181,-86.9808
7743,93277,15523,0.0,38.92,-87.02
7744,93277,15523,1.32,38.9271,-86.9973
7745,93277,15523,1.43,38.9397,-87.0114
7746,93277,15523,1.6,38.9415,-87.0392
7747,93277,15523,0.59,38.9272,-87.044
7748,93228,15524,1.57,38.5973,-86.7
7749,93228,15524,2.09,38.5926,-86.6838
7750,93228,15524,1.88,38.5958,-86.6842
7751,93228,15524,1.38,38.6011,-86.6915
7753,93283,15528,0.0,40.13,-87.4
7754,93283,15528,1.75,40.1553,-87.3969
7755,93283,15528,2.86,40.165,-87.4289
7756,93283,15528,2.5,40.1463,-87.4423
7757,93283,15528,1.05,40.1219,-87.4168
7758,93283,15528,0.94,40.1164,-87.3993
7759,93284,15528,0.96,40.149,-87.4519
7760,93284,15528,3.6,40.1726,-87.4086
7761,93284,15528,3.94,40.1471,-87.3956
7762,93284,15528,4.39,40.118,-87.3983
7763,93284,15528,3.81,40.1164,-87.4127
7764,93286,15528,0.0,39.47,-87.4
7765,93286,15528,1.15,39.539,-87.3962
7766,93286,15528,2.16,39.5464,-87.4484
7767,93286,15528,0.89,39.4373,-87.4718
7768,93286,15528,2.91,39.4123,-87.4944
7769,93286,15528,1.33,39.4086,-87.4223
7770,93287,15528,0.0,40.42,-86.87
7771,93287,15528,1.21,40.4631,-86.8648
7772,93287,15528,1.44,40.4707,-86.9036
7773,93287,15528,0.66,40.4216,-86.9177
7774,93287,15528,1.26,40.4046,-86.9427
7775,93287,15528,1.5,40.3826,-86.917
7776,93288,15528,1.33,39.7568,-87.3983
7777,93288,15528,1.51,39.7583,-87.3559
7778,93288,15528,1.75,39.8038,-87.3674
7779,93288,15528,2.05,39.8228,-87.3753
7780,93288,15528,1.65,39.8238,-87.3997
7781,93289,15528,0.0,39.8,-87.37
7782,93289,15528,2.18,39.7658,-87.3667
7783,93289,15528,2.32,39.7698,-87.389
7784,93289,15528,1.21,39.8004,-87.3928
7785,93290,15528,0.0,38.98,-85.9
7786,93290,15528,0.46,38.9853,-85.9052
7787,93290,15528,0.98,38.9942,-85.8984
7788,93290,15528,0.9,38.9915,-85.892
8063,93292,16208,0.0,38.98,-85.9
8064,93292,16208,1.04,38.9912,-85.887
8065,93292,16208,1.33,38.9992,-85.9004
8066,93292,16208,0.36,38.9838,-85.9047
8067,93301,16209,1.51,38.7194,-87.172
8068,93301,16209,1.61,38.7199,-87.1702
8069,104084,16209,1.38,38.85,-86.48
8070,104084,16209,1.27,38.8183,-86.4974
8071,104084,16209,0.78,38.8341,-86.5165
8072,104084,16209,1.76,38.8503,-86.5007
8073,104086,16209,0.54,38.78,-87.31
8074,104086,16209,0.66,38.7795,-87.3214
8075,104086,16209,0.58,38.7655,-87.3109
8076,104086,16209,0.27,38.7802,-87.295
8077,104089,16209,0.29,38.9672,-86.1962
8078,104089,16209,0.73,38.9696,-86.2135
8079,104089,16209,1.33,38.9525,-86.2104
8080,104089,16209,1.08,38.955,-86.1944
8081,104091,16209,1.28,38.81,-86.48
8082,104091,16209,0.47,38.8365,-86.5476
8083,104091,16209,0.25,38.7964,-86.5294
8084,104091,16209,0.66,38.794,-86.4906
8085,104094,16209,0.0,38.97,-86.43
8086,104094,16209,0.94,38.9829,-86.4353
8087,104094,16209,1.12,38.9752,-86.4497
8088,104094,16209,0.64,38.9678,-86.4416
8089,104099,16209,0.69,38.89,-86.53
8090,104099,16209,2.01,38.9135,-86.5664
8091,104099,16209,0.77,38.9228,-86.5439
8092,104099,16209,0.51,38.9068,-86.5263
8093,104102,16209,1.75,38.96,-86.0
8094,104102,16209,0.69,38.9744,-85.9816
8095,104102,16209,2.13,38.982,-86.0065
8096,104102,16209,2.05,38.972,-86.008
8097,104106,16209,1.45,38.759,-87.0719
8098,104106,16209,1.59,38.7594,-87.0567
8099,104106,16209,1.11,38.7669,-87.0579
8100,104106,16209,0.8,38.7688,-87.0737
8101,104108,16209,1.75,38.96,-86.02
8102,104108,16209,1.59,38.9854,-86.0212
8103,104108,16209,0.49,38.9864,-86.0539
8104,104108,16209,0.47,38.9636,-86.047
8105,104126,16209,1.99,38.9946,-86.0181
8106,104126,16209,1.51,38.9813,-85.9941
8107,104126,16209,1.84,38.9644,-86.0036
8108,104126,16209,0.73,38.9738,-86.0374
8109,104128,16209,0.0,38.78,-87.3
8110,104128,16209,0.94,38.7835,-87.3176
8111,104128,16209,0.15,38.7719,-87.3188
8112,104128,16209,1.07,38.7645,-87.2998
8113,95929,16213,0.42,38.9332,-86.6265
8114,95930,16213,0.53,39.92,-85.36
8115,95931,16213,0.53,40.1,-85.39
8116,95932,16213,0.66,40.0284,-85.1859
8117,95933,16213,1.48,40.2,-85.39
8118,95934,16213,1.3,39.9615,-85.6236
8119,95934,16213,1.2,39.9627,-85.6226
8120,96385,16213,0.88,39.9675,-85.6168
8121,96446,16213,0.0,39.92,-85.37
8122,96448,16213,0.0,39.92,-85.37
8123,96449,16213,0.0,39.4,-85.72
8124,96450,16213,0.0,39.62,-85.45
8125,95940,16214,0.87,40.51,-86.84
8126,95942,16214,2.77,40.4892,-86.281
8127,95943,16214,1.06,39.95,-87.45
8128,95944,16214,0.0,40.48,-86.13
8129,95945,16214,0.53,39.85,-87.19
8130,95946,16214,0.53,39.85,-87.19
8131,95947,16214,0.53,39.85,-87.19
8132,95948,16214,0.53,39.85,-87.19
8133,95949,16214,0.53,39.85,-87.19
8134,95950,16214,0.0,40.48,-86.13
8135,95951,16214,1.48,39.9,-85.96
8136,95954,16214,1.74,39.82,-86.37
8137,95955,16214,1.41,39.8627,-86.1007
8138,95956,16214,0.72,39.9101,-86.0772
8139,95957,16214,1.38,39.83,-86.08
8140,95959,16214,1.59,39.85,-86.05
8141,95960,16214,0.87,39.91,-85.93
8142,95961,16214,0.51,39.8573,-85.7699
8143,95962,16214,0.69,39.96,-85.8
8144,96017,16214,1.38,39.89,-85.58
8145,96018,16214,0.87,39.79,-85.77
8146,96019,16214,0.0,39.8,-85.53
8147,96020,16214,0.0,39.8,-85.53
8148,96022,16214,1.77,39.8066,-86.1568
8149,96023,16214,1.74,39.82,-86.37
8150,96024,16214,2.53,39.88,-86.01
8151,96025,16214,1.74,39.82,-86.37
8152,96026,16214,1.74,39.82,-86.37
8153,96027,16214,0.87,39.84,-86.39
8154,96028,16214,0.0,39.62,-86.37
8155,96029,16214,1.01,39.6054,-86.1684
8156,100488,16214,2.4,39.8827,-85.8808
8157,100488,16214,1.38,39.8994,-85.7961
8158,101228,16214,0.64,40.4771,-86.6721
8159,101232,16214,1.1,39.8333,-86.0098
8160,101232,16214,2.87,39.8215,-85.9531
8161,102014,16214,1.84,39.8218,-85.9531
8162,102014,16214,2.45,39.8112,-85.8782
8163,102030,16214,0.0,39.8,-85.53
8164,102042,16214,1.0,39.8902,-87.4333
8165,102043,16214,1.78,39.6456,-86.1095
8166,102044,16214,1.81,39.9853,-85.9924
8167,102045,16214,4.22,39.9698,-85.9067
8168,102051,16214,2.1,40.44,-86.78
8169,102051,16214,2.19,40.4668,-86.7879
9628,102051,16214,1.0,40.4595,-86.8157
9629,102051,16214,1.4,40.437,-86.8095
9630,102055,16214,2.76,40.04,-87.07
9994,102055,16214,0.57,40.0733,-87.0763
9995,102055,16214,2.39,40.0628,-87.1092
9996,102055,16214,3.21,40.0408,-87.1024
9997,102058,16214,1.38,39.83,-86.08
9998,102058,16214,1.0,39.8355,-86.0792
9999,102058,16214,1.1,39.8351,-86.0729
10000,102058,16214,1.38,39.8309,-86.0725
10001,102060,16214,0.0,40.05,-86.47
10002,102060,16214,0.43,40.0563,-86.4693
10003,102060,16214,0.54,40.0553,-86.4625
10004,102060,16214,2.45,40.0548,-86.4241
10005,102060,16214,1.91,40.0421,-86.4355
10006,102062,16214,2.53,39.88,-86.01
10007,102062,16214,1.27,39.885,-86.0662
10008,102062,16214,1.92,39.8729,-86.0593
10009,102062,16214,2.35,39.8739,-86.0216
10010,102064,16214,0.0,39.97,-85.8
10011,102068,16214,0.0,40.1,-85.68
10012,102068,16214,1.4,40.1169,-85.7153
10013,102068,16214,1.74,40.1366,-85.7117
10014,102068,16214,1.74,40.1421,-85.6357
10015,102068,16214,1.12,40.1088,-85.6353
10016,98478,16215,3.45,40.1469,-87.4048
10017,98478,16215,2.43,40.1534,-87.4242
10018,98478,16215,1.99,40.1466,-87.4326
10019,98478,16215,3.16,40.1379,-87.4124
10020,98478,16215,3.59,40.125,-87.4105
10021,98478,16215,3.98,40.128,-87.4004
10022,98479,16215,0.0,40.13,-87.4
10023,98479,16215,0.68,40.1201,-87.4004
10024,98479,16215,0.91,40.1208,-87.4124
10025,98479,16215,0.95,40.1389,-87.4138
10026,98479,16215,2.02,40.1484,-87.4297
10027,98479,16215,1.92,40.154,-87.4186
10028,98479,16215,0.87,40.1427,-87.4
10029,98746,16215,0.23,39.2769,-86.7717
10030,98746,16215,1.3,39.2767,-86.7461
10031,98746,16215,1.16,39.2874,-86.7505
10032,98746,16215,0.43,39.2832,-86.7632
10033,98746,16215,0.33,39.2842,-86.7732
10034,98747,16215,0.0,38.98,-85.9
10035,98747,16215,0.31,38.9786,-85.8946
10036,98747,16215,1.4,38.9957,-85.8837
10037,98747,16215,1.46,39.001,-85.8987
10038,98747,16215,0.48,38.9849,-85.9062
10039,98748,16215,0.0,39.02,-87.58
10040,98748,16215,0.8,39.0411,-87.5895
10041,98748,16215,0.88,39.0431,-87.5664
10042,98748,16215,0.74,39.02,-87.555
10043,98748,16215,1.46,39.0005,-87.5696
10044,98748,16215,1.25,39.0032,-87.5885
10045,98761,16215,0.0,39.47,-87.4
10046,98761,16215,0.86,39.5136,-87.3938
10047,98761,16215,1.27,39.5247,-87.4471
10048,98761,16215,0.72,39.4603,-87.455
10049,98761,16215,0.94,39.4367,-87.4738
10050,98761,16215,1.28,39.4277,-87.4017
10051,100151,16215,2.33,40.483,-86.8888
10052,100151,16215,1.01,40.4616,-86.8682
10053,100151,16215,0.93,40.4166,-86.8871
10054,100151,16215,1.18,40.391,-86.919
10055,100151,16215,1.28,40.4025,-86.9383
10056,100151,16215,1.21,40.4297,-86.9108
10057,100152,16215,2.91,39.1253,-87.6239
10058,100152,16215,4.36,39.1261,-87.651
10059,100152,16215,4.84,39.1106,-87.6594
10060,100152,16215,4.52,39.0998,-87.6503
10061,100152,16215,3.57,39.1,-87.6314
10062,100153,16215,5.16,38.4272,-87.7581
10063,100153,16215,4.85,38.4778,-87.7691
10064,100153,16215,2.13,38.4721,-87.7193
10065,100153,16215,3.69,38.4262,-87.719
10066,100154,16215,0.0,39.8,-87.37
10067,100154,16215,2.2,39.8312,-87.3784
10068,100154,16215,2.63,39.83,-87.4005
10069,100154,16215,1.23,39.8012,-87.3932
10070,100154,16215,2.31,39.769,-87.3859
10071,100154,16215,1.98,39.7713,-87.3695
10072,100156,16215,0.85,39.7626,-87.3928
10073,100156,16215,2.41,39.8349,-87.4004
10074,100156,16215,2.7,39.8331,-87.3729
10075,100156,16215,0.66,39.7658,-87.3688
10720,95438,16534,16.49,38.7313,-85.1015
10721,95438,16534,7.24,38.8654,-85.0919
10722,95438,16534,13.22,38.8509,-84.9075
10723,95438,16534,14.45,38.7916,-84.96
12020,89819,15721,0.0,38.8,-85.65
12021,89819,15721,0.74,38.8077,-85.6596
12022,89819,15721,1.79,38.8084,-85.6815
12023,89819,15721,1.45,38.7956,-85.6763
12024,89822,15722,0.0,38.8,-85.65
12025,89822,15722,0.88,38.8096,-85.6607
12026,89822,15722,1.94,38.8082,-85.6844
12027,89822,15722,1.64,38.7924,-85.6788
12028,89826,15723,1.7,37.9699,-86.7882
12029,89826,15723,0.73,37.922,-86.7632
12030,89826,15723,1.11,37.9345,-86.7412
12031,89826,15723,1.86,37.9853,-86.7714
13003,94856,16426,0.75,40.6143,-87.4922
13004,94859,16426,0.93,41.2909,-87.4096
13005,95081,16426,3.31,40.6276,-87.3877
13006,95081,16426,0.75,40.6276,-87.3099
13007,95081,16426,1.08,40.6056,-87.2883
13008,95081,16426,2.33,40.5616,-87.3171
13009,95081,16426,2.9,40.5616,-87.3877
13010,95083,16426,3.31,40.6276,-87.3877
13011,95083,16426,0.75,40.6276,-87.3099
13012,95083,16426,1.08,40.6056,-87.2883
13013,95083,16426,2.33,40.5616,-87.3171
13014,95083,16426,2.9,40.5616,-87.3877
13409,93229,15521,0.0,39.47,-87.4
13410,93229,15521,2.14,39.4378,-87.4127
13411,93229,15521,1.58,39.4472,-87.4321
13412,93229,15521,0.18,39.4794,-87.4333
13413,93229,15521,0.41,39.5003,-87.4423
13414,93229,15521,0.88,39.495,-87.4148
13415,93231,15521,0.93,39.813,-87.3952
13416,93231,15521,0.81,39.7914,-87.3839
13417,93231,15521,0.32,39.7704,-87.3859
13418,93231,15521,0.7,39.7719,-87.3671
13419,93231,15521,1.3,39.7951,-87.3653
13420,93231,15521,1.46,39.8138,-87.3791
13421,93232,15521,3.88,38.775,-86.1556
13422,93232,15521,3.65,38.7691,-86.1637
13423,93232,15521,5.42,38.7578,-86.1308
13424,93232,15521,4.86,38.768,-86.1273
13425,93233,15521,0.49,39.8043,-87.3774
13426,93233,15521,0.62,39.791,-87.3698
13427,93233,15521,1.29,39.7813,-87.3714
13428,93233,15521,1.23,39.7833,-87.378
13429,93233,15521,0.67,39.7942,-87.3801
13430,93233,15521,0.92,39.8027,-87.387
13431,93235,15521,0.0,39.02,-87.58
13432,93235,15521,0.66,39.0104,-87.5803
13433,93235,15521,1.13,39.0096,-87.5638
13434,93235,15521,0.74,39.0278,-87.5634
13435,93235,15521,0.94,39.0383,-87.5712
13436,93235,15521,0.98,39.036,-87.5827
13437,93237,15521,0.0,38.78,-86.23
13438,93237,15521,0.97,38.7705,-86.2433
13439,93237,15521,1.15,38.7643,-86.2372
13440,93237,15521,0.63,38.7718,-86.225
13441,93237,15521,1.2,38.7675,-86.2144
13442,93237,15521,1.05,38.7759,-86.2113
13443,93237,15521,0.6,38.7821,-86.2192
13444,93241,15522,1.8,38.8253,-86.4919
13445,93241,15522,2.4,38.8194,-86.4624
13446,93241,15522,0.71,38.787,-86.4703
13447,93241,15522,0.4,38.802,-86.5369
13448,93241,15522,1.33,38.8111,-86.5548
13449,93241,15522,0.69,38.8392,-86.5651
13450,93241,15522,1.71,38.8542,-86.5373
13451,93242,15522,4.83,38.503,-87.7588
13452,93242,15522,3.93,38.4923,-87.6132
13453,93242,15522,2.36,38.4385,-87.697
13454,93242,15522,2.91,38.4294,-87.6942
13455,93242,15522,7.0,38.4079,-87.7821
13456,93242,15522,6.78,38.4181,-87.7863
13457,93243,15522,0.0,38.77,-86.4
13458,93243,15522,0.96,38.7621,-86.4147
13459,93243,15522,0.84,38.7722,-86.4154
13460,93243,15522,0.48,38.7767,-86.3979
13461,93243,15522,0.72,38.7755,-86.3886
13462,93243,15522,0.45,38.7674,-86.3924
13463,93246,15522,4.04,38.7886,-87.2236
13464,93246,15522,3.92,38.8285,-87.2129
13465,93246,15522,5.6,38.8274,-87.2479
13466,93246,15522,5.78,38.795,-87.2572
13467,93249,15522,0.0,38.82,-87.25
13468,93249,15522,1.25,38.8218,-87.227
13469,93249,15522,2.32,38.7995,-87.2158
13470,93249,15522,2.25,38.7894,-87.2356
13471,93249,15522,1.64,38.7966,-87.2558
13472,93250,15522,0.0,38.68,-87.52
13473,93250,15522,1.74,38.7035,-87.5085
13474,93250,15522,1.67,38.7029,-87.5296
14927,93250,15522,0.27,38.6838,-87.5489
14928,93250,15522,0.83,38.6681,-87.5518
14929,93256,15522,1.23,38.6973,-87.5143
14930,93256,15522,3.92,38.7319,-87.4907
15045,95039,16446,1.12,41.0751,-87.2706
15323,89792,15626,1.45,38.3091,-87.0217
15324,89792,15626,2.44,38.319,-86.9122
15325,89792,15626,2.5,38.2495,-86.9032
15326,89792,15626,1.12,38.2474,-87.0097
15327,89794,15626,3.08,38.2403,-86.8195
15328,89794,15626,0.83,38.2468,-87.0447
15329,89794,15626,1.79,38.4767,-86.9946
15330,89794,15626,0.27,38.4826,-86.8263
15331,89795,15626,3.76,38.7162,-85.8547
15332,89795,15626,0.09,38.6507,-85.8485
15333,89795,15626,3.89,38.6474,-85.692
15334,89795,15626,1.5,38.7236,-85.6934
15335,89796,15626,0.95,38.381,-86.3395
15336,89796,15626,1.32,38.3726,-86.4775
15337,89796,15626,1.14,38.3031,-86.5506
15338,89796,15626,0.23,38.2796,-86.4743
15339,89796,15626,0.75,38.3684,-86.3337
15340,89797,15626,0.97,38.3054,-86.5465
15341,89797,15626,0.77,38.2903,-86.5228
15342,89797,15626,0.83,38.2824,-86.4851
15343,89797,15626,2.82,38.3279,-86.3762
15344,89797,15626,0.99,38.3444,-86.4706
15345,89798,15626,0.69,38.34,-86.27
15346,89798,15626,0.26,38.3514,-86.2745
15347,89798,15626,1.11,38.3494,-86.2904
15348,89798,15626,1.24,38.3344,-86.2811
15349,89800,15626,0.69,38.34,-86.27
15350,89800,15626,0.86,38.3523,-86.2856
15351,89800,15626,1.36,38.3491,-86.2951
15352,89800,15626,1.1,38.3351,-86.2774
15353,89801,15626,2.19,38.2856,-85.8602
15354,89801,15626,0.66,38.3096,-85.8001
15355,89801,15626,2.17,38.3435,-85.8434
15356,89801,15626,0.78,38.3236,-85.8836
15357,89802,15626,1.72,38.4057,-85.7929
15358,89802,15626,1.38,38.4695,-85.6645
15359,89802,15626,2.06,38.4466,-85.6323
15360,89802,15626,0.13,38.3804,-85.7723
15361,89803,15626,2.34,38.5707,-85.8019
15362,89803,15626,0.66,38.3896,-85.7806
15363,89803,15626,1.24,38.3325,-85.6947
15364,89803,15626,1.71,38.4504,-85.6384
15365,89803,15626,3.47,38.5621,-85.7195
15366,89804,15626,0.63,38.7913,-85.6535
15367,89804,15626,2.76,38.832,-85.6192
15368,89804,15626,2.56,38.8424,-85.5648
15369,89804,15626,2.44,38.8317,-85.5653
15370,89805,15626,1.64,38.5439,-86.6547
15371,89805,15626,1.58,38.5439,-86.4418
15372,89805,15626,1.42,38.6903,-86.4466
15373,89805,15626,1.47,38.6448,-86.5695
15374,89806,15626,0.0,38.6,-86.1
15375,89806,15626,2.04,38.6488,-86.1409
15376,89806,15626,2.58,38.6651,-86.1962
15377,89806,15626,2.17,38.4337,-86.2198
15378,89806,15626,0.82,38.4186,-86.1754
15379,89807,15626,0.54,37.95,-86.76
15380,89807,15626,2.14,38.1346,-86.759
15381,89807,15626,1.15,38.1945,-86.7899
15382,89807,15626,1.66,38.1983,-86.6602
15383,89807,15626,1.2,38.0064,-86.6663
15384,89808,15626,0.83,38.0221,-86.0916
15385,89808,15626,1.27,38.0881,-85.9241
15386,89808,15626,1.44,38.263,-86.0854
15387,89808,15626,1.98,38.2619,-86.1651
15388,89813,15626,1.37,38.2328,-86.1393
15389,89813,15626,2.25,38.232,-86.0775
15390,89813,15626,2.27,38.41,-86.08
15391,89813,15626,1.85,38.4049,-86.1483
15392,89815,15626,2.87,38.4407,-87.0461
15393,89815,15626,1.06,38.4611,-86.7865
15394,89815,15626,1.81,38.2215,-86.8366
15395,89815,15626,0.5,38.25,-87.0392
15396,89816,15626,0.0,38.43,-86.18
15397,89816,15626,1.45,38.4232,-86.2053
15398,89816,15626,1.23,38.4315,-86.2026
15399,89816,15626,0.97,38.4395,-86.1933
15400,89816,15626,0.75,38.4407,-86.1819
15401,89817,15626,0.0,38.8,-85.65
15402,89817,15626,1.27,38.8183,-85.6487
15403,89817,15626,1.86,38.8084,-85.6827
15404,89817,15626,1.32,38.7916,-85.6719
15405,89823,15626,0.0,37.95,-86.77
15406,89823,15626,1.82,37.9366,-86.7989
15407,89823,15626,3.47,37.8751,-86.7213
15408,89823,15626,2.51,37.8852,-86.6828
15409,89823,15626,2.76,37.8228,-86.667
15410,89823,15626,2.72,37.845,-86.5805
15411,89823,15626,1.3,37.9323,-86.6519
15412,89824,15626,1.09,37.9848,-86.7947
15413,89824,15626,0.7,37.9209,-86.7628
15634,87784,15336,0.0,38.1,-87.78
15635,87784,15336,0.46,38.1767,-87.7808
15636,87784,15336,1.9,38.1756,-87.8645
15637,87784,15336,3.03,38.0935,-87.8632
15638,87785,15336,0.0,37.98,-87.55
15639,87785,15336,1.51,38.0643,-87.5693
15640,87785,15336,1.85,38.0681,-87.4896
15641,87785,15336,0.73,37.9897,-87.4828
15642,87785,15336,4.52,37.942,-87.4416
15643,87787,15336,0.0,37.88,-87.05
15644,87787,15336,1.59,37.9003,-87.1408
15645,87787,15336,0.93,37.9994,-87.0529
15646,87787,15336,1.01,38.0124,-86.9403
15778,77629,13321,1.96,40.7421,-87.2737
15779,77629,13321,0.56,40.7421,-87.5226
15780,77632,13321,2.3,40.73,-87.5239
15781,77632,13321,8.88,40.73,-87.1051
15782,77632,13321,0.83,40.4887,-87.1051
15783,77632,13321,0.64,40.4887,-87.5239
15784,77633,13321,1.86,41.6283,-87.1013
16468,89432,15674,1.33,39.0539,-84.9133
16469,89432,15674,0.29,39.1034,-84.8467
16470,89432,15674,3.66,39.3003,-84.8584
16471,89432,15674,0.75,39.2822,-85.0163
16472,89433,15674,0.45,39.4521,-85.1221
16473,89433,15674,1.49,39.312,-85.1152
16474,89433,15674,1.11,39.3343,-84.8406
16475,89433,15674,1.3,39.4532,-84.8392
16476,89434,15674,2.9,39.192,-85.1336
16477,89434,15674,1.49,39.1785,-85.3274
16478,89434,15674,0.98,39.0341,-85.2786
16479,89434,15674,1.23,39.0448,-85.1482
16917,86726,15243,0.52,41.7,-86.13
16918,86727,15243,0.86,41.67,-85.71
16919,86728,15243,0.69,41.69,-85.97
16920,86729,15243,0.69,41.71,-86.32
16921,86730,15243,0.71,41.5265,-85.787
18254,91783,15953,1.63,40.7608,-85.8319
18255,91783,15953,1.58,40.761,-85.8277
18256,91784,15953,0.81,40.7898,-85.6776
18257,91784,15953,0.74,40.7902,-85.6756
18258,91785,15953,0.9,40.4942,-85.8546
18259,91785,15953,1.15,40.4922,-85.8493
18260,93458,15953,3.13,40.8109,-85.6439
18261,93458,15953,0.59,40.842,-85.6039
18262,93459,15953,1.05,40.75,-86.01
18263,93460,15953,0.87,40.48,-85.82
18264,93461,15953,0.0,41.07,-86.22
18265,93462,15953,2.06,40.8552,-84.8488
18266,93462,15953,2.29,40.8482,-84.827
18267,95316,15953,2.76,40.8382,-84.803
18268,95316,15953,2.78,40.8381,-84.8025
18269,103286,15953,0.83,40.8119,-85.8221
18778,86800,15270,0.0,41.22,-86.78
18779,86801,15270,0.0,41.22,-86.78
18946,77643,13848,0.0,38.48,-87.53
18947,77643,13848,1.57,38.4979,-87.4989
18948,77643,13848,1.54,38.5021,-87.5258
18949,77643,13848,0.82,38.4919,-87.5291
18950,77647,13848,0.0,38.5,-87.28
18951,77647,13848,1.19,38.517,-87.2768
18952,77647,13848,0.97,38.5104,-87.292
18953,77647,13848,0.72,38.5041,-87.2922
19296,77633,13321,1.65,41.6283,-87.0134
19297,77633,13321,0.4,41.453,-87.0134
19298,77633,13321,2.9,41.453,-87.1013
19299,77634,13321,3.5,41.18,-87.5173
19300,77634,13321,0.0,41.2,-87.35
19301,77634,13321,2.96,41.2468,-87.2321
19302,77634,13321,1.03,41.6134,-87.2321
19303,77634,13321,0.4,41.6142,-87.35
19304,77634,13321,0.89,41.68,-87.5173
19486,80742,14358,0.58,38.8047,-85.641
19487,80742,14358,2.2,38.8035,-85.6906
19488,80742,14358,2.7,38.8218,-85.6916
19489,80742,14358,1.59,38.8211,-85.6383
19498,80753,14360,0.0,37.95,-86.77
19499,80753,14360,0.77,37.929,-86.7584
19500,80753,14360,0.21,37.9288,-86.5235
19501,80753,14360,0.32,38.0346,-86.529
19502,80753,14360,1.63,37.9726,-86.7783
19896,78410,13959,3.18,38.4942,-87.5686
19897,78410,13959,3.54,38.4845,-87.5672
19898,78410,13959,2.28,38.4893,-87.5358
20023,85833,15071,0.0,41.73,-84.93
20024,85833,15071,0.45,41.7324,-85.1782
20025,85833,15071,1.69,41.635,-85.1557
20026,85836,15071,2.27,41.4942,-85.2203
20027,85836,15071,1.27,41.5096,-85.4009
20028,85836,15071,2.21,41.3948,-85.3768
20178,87680,15443,1.59,38.486,-87.5585
20179,87680,15443,0.97,38.4935,-87.5346
20180,87680,15443,1.16,38.4955,-87.5382
20181,87680,15443,1.38,38.4893,-87.5525
20182,87681,15443,1.34,38.5052,-87.3039
20183,87681,15443,1.08,38.5141,-87.2713
20184,87681,15443,1.32,38.5188,-87.2756
20185,87681,15443,1.23,38.5094,-87.2994
20260,89824,15626,1.13,37.9328,-86.7371
20261,89824,15626,1.42,37.9945,-86.7748
20387,85836,15071,2.01,41.418,-85.2113
20513,87492,15407,2.99,39.1732,-84.8316
20514,87492,15407,0.79,39.1088,-84.8406
20515,87492,15407,0.82,39.0592,-84.9061
20516,87492,15407,0.58,39.1689,-84.9092
20517,87498,15407,1.53,38.968,-85.1832
20518,87498,15407,1.27,38.9645,-85.3154
20519,87498,15407,1.86,39.1775,-85.3109
20520,87498,15407,2.25,39.228,-85.1509
20521,89123,15407,1.35,39.0509,-84.9054
20522,89123,15407,1.55,39.0813,-84.8661
20523,89123,15407,1.29,39.1476,-84.8381
20524,89123,15407,1.15,39.1338,-84.9291
20525,89124,15407,2.06,39.2753,-85.2416
20526,89124,15407,2.24,39.0139,-85.3322
20527,89124,15407,0.22,38.9669,-85.1509
20528,89124,15407,0.65,39.2471,-85.1083
20529,89125,15407,1.35,39.6977,-85.1907
20530,89125,15407,0.43,39.5562,-85.1808
20531,89125,15407,1.5,39.5898,-85.0685
20532,89125,15407,1.48,39.7156,-85.0809
20533,89126,15407,1.29,39.5996,-84.9758
20534,89126,15407,0.34,39.6046,-84.8721
20535,89126,15407,0.64,39.6713,-84.8742
20536,89126,15407,1.53,39.6919,-84.995
20537,89127,15407,0.83,39.3396,-85.1907
20538,89127,15407,1.62,39.3433,-84.8467
20539,89127,15407,1.25,39.5019,-84.8694
20540,89127,15407,1.77,39.4956,-85.2127
