EVENT_ID,BEGIN_DATE_TIME,BEGIN_LAT,BEGIN_LON,DAMAGE_CROPS,DAMAGE_PROPERTY,DEATHS_DIRECT,DEATHS_INDIRECT,END_DATE_TIME,END_LAT,END_LON,EPISODE_ID,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,MAGNITUDE,TOR_F_SCALE
5493399,2006-03-31 19:10:00,39.18,-87.3,0,0,0,0,2006-03-31 19:12:00,39.18,-87.3,1205605,Hail,0,0,1.75,
5493401,2006-03-31 19:11:00,39.38,-87.0,0,0,0,0,2006-03-31 19:13:00,39.38,-87.0,1205605,Hail,0,0,0.75,
5493402,2006-03-31 19:18:00,39.17,-87.2,0,0,0,0,2006-03-31 19:23:00,39.17,-87.2,1205605,Hail,0,0,1.75,
5493403,2006-03-31 19:23:00,39.75,-86.12,0,0,0,0,2006-03-31 19:25:00,39.75,-86.12,1205605,Hail,0,0,0.75,
5493404,2006-03-31 19:30:00,39.48,-86.05,0,0,0,0,2006-03-31 19:32:00,39.48,-86.05,1205605,Hail,0,0,1.0,
5493405,2006-03-31 19:30:00,40.1,-85.4,0,0,0,0,2006-03-31 19:32:00,40.1,-85.4,1205605,Hail,0,0,0.75,
5493406,2006-03-31 19:52:00,39.17,-86.52,0,0,0,0,2006-03-31 20:05:00,39.17,-86.52,1205605,Hail,0,0,0.75,
5493392,2006-03-31 18:35:00,39.65,-86.87,0,0,0,0,2006-03-31 18:37:00,39.65,-86.87,1205605,Hail,0,0,1.0,
5493393,2006-03-31 18:36:00,40.13,-86.22,0,0,0,0,2006-03-31 18:38:00,40.13,-86.22,1205605,Hail,0,0,1.0,
5493413,2006-03-31 20:05:00,39.37,-85.87,0,100000,0,0,2006-03-31 20:10:00,39.37,-85.83,1205605,Thunderstorm Wind,0,0,80.0,
5493314,2006-03-31 17:26:00,40.58,-86.47,0,0,0,0,2006-03-31 17:28:00,40.58,-86.47,1205605,Hail,0,0,0.88,
5493315,2006-03-31 17:31:00,40.6,-86.48,0,0,0,0,2006-03-31 17:32:00,40.6,-86.48,1205605,Hail,0,0,0.88,
5493250,2006-03-31 18:39:00,39.85,-86.48,0,50000,0,0,2006-03-31 18:41:00,39.85,-86.45,1205605,Tornado,0,0,0.0,F0
5493251,2006-03-31 19:20:00,39.6,-86.1,0,3000000,0,0,2006-03-31 19:30:00,39.6,-85.97,1205605,Tornado,0,0,0.0,F2
5493400,2006-03-31 19:10:00,39.78,-86.15,0,0,0,0,2006-03-31 19:10:00,39.78,-86.15,1205605,Thunderstorm Wind,0,0,53.0,
5493394,2006-03-31 18:42:00,39.52,-86.83,0,0,0,0,2006-03-31 18:44:00,39.52,-86.83,1205605,Hail,0,0,0.75,
5493395,2006-03-31 18:48:00,39.62,-86.37,0,0,0,0,2006-03-31 18:50:00,39.62,-86.37,1205605,Hail,0,0,1.0,
5493396,2006-03-31 18:50:00,40.13,-86.02,0,0,0,0,2006-03-31 18:52:00,40.13,-86.02,1205605,Hail,0,0,1.0,
5493397,2006-03-31 18:52:00,39.45,-86.87,0,0,0,0,2006-03-31 18:54:00,39.45,-86.87,1205605,Hail,0,0,1.0,
5493398,2006-03-31 18:53:00,39.55,-86.83,0,0,0,0,2006-03-31 18:55:00,39.55,-86.83,1205605,Hail,0,0,1.75,
5493329,2006-03-31 18:33:00,39.65,-86.87,0,0,0,0,2006-03-31 18:35:00,39.65,-86.87,1205605,Hail,0,0,0.75,
5493330,2006-03-31 18:33:00,39.53,-87.12,0,0,0,0,2006-03-31 18:38:00,39.53,-87.12,1205605,Hail,0,0,1.0,
5493331,2006-03-31 18:34:00,40.48,-85.97,0,0,0,0,2006-03-31 18:36:00,40.48,-85.97,1205605,Hail,0,0,1.0,
5493498,2006-03-11 21:55:00,40.48,-86.97,0,5000,0,0,2006-03-11 22:05:00,40.48,-86.97,1205607,Hail,0,0,1.75,
5493499,2006-03-11 21:45:00,40.45,-86.9,0,0,0,0,2006-03-11 21:50:00,40.45,-86.9,1205607,Hail,0,0,0.88,
5493496,2006-03-11 22:12:00,40.7,-86.57,0,0,0,0,2006-03-11 22:14:00,40.7,-86.57,1205607,Hail,0,0,0.75,
5493495,2006-03-12 05:00:00,39.17,-86.57,0,0,0,0,2006-03-12 08:00:00,39.17,-86.57,1205607,Flood,0,0,0.0,
5493497,2006-03-11 21:00:00,40.28,-85.13,0,20000,0,0,2006-03-12 00:00:00,40.28,-85.13,1205607,Flood,0,0,0.0,
5493493,2006-03-09 15:30:00,39.78,-86.15,0,10000,0,0,2006-03-09 18:30:00,39.78,-86.15,1205606,Flood,0,0,0.0,
5493494,2006-03-09 16:30:00,38.67,-86.78,0,0,0,0,2006-03-09 19:30:00,38.67,-86.78,1205606,Flood,0,0,0.0,
5493414,2006-03-09 15:30:00,39.48,-86.45,0,0,0,0,2006-03-09 18:30:00,39.48,-86.45,1205606,Flood,0,0,0.0,
5493415,2006-03-09 15:30:00,38.72,-87.18,0,0,0,0,2006-03-09 18:30:00,38.72,-87.18,1205606,Flood,0,0,0.0,
5493416,2006-03-09 15:30:00,39.82,-85.77,0,0,0,0,2006-03-09 18:30:00,39.82,-85.77,1205606,Flood,0,0,0.0,
5493417,2006-03-09 16:00:00,39.55,-86.93,0,0,0,0,2006-03-09 16:00:00,39.55,-86.93,1205606,Thunderstorm Wind,0,0,50.0,
5493418,2006-03-09 15:30:00,39.17,-86.53,0,0,0,0,2006-03-09 18:30:00,39.17,-86.53,1205606,Flood,0,0,0.0,
5493419,2006-03-09 15:30:00,39.28,-86.82,0,10000,0,0,2006-03-09 18:30:00,39.28,-86.82,1205606,Flood,0,0,0.0,
5534736,2006-09-22 17:45:00,38.03,-87.55,0,0,0,0,2006-09-22 17:45:00,38.03,-87.55,1221092,Hail,0,0,1.25,
259035,2010-08-12 15:39:00,38.68,-87.53,0,0,0,0,2010-08-12 15:41:00,38.68,-87.53,44664,Funnel Cloud,0,0,0.0,
259053,2010-08-12 15:45:00,38.6694,-87.5022,0,1000,0,0,2010-08-12 15:45:00,38.6694,-87.5022,44664,Lightning,0,0,0.0,
5493242,2006-03-31 19:28:00,40.75,-84.93,0,0,0,0,2006-03-31 19:28:00,40.75,-84.93,1205602,Hail,0,0,0.88,
5493243,2006-03-31 19:35:00,40.5,-85.15,0,0,0,0,2006-03-31 19:35:00,40.5,-85.15,1205602,Thunderstorm Wind,0,0,50.0,
5493244,2006-03-31 18:24:00,40.67,-85.72,0,0,0,0,2006-03-31 18:24:00,40.67,-85.72,1205602,Hail,0,0,0.75,
5495505,2006-03-31 17:46:00,40.63,-86.18,0,0,0,0,2006-03-31 17:46:00,40.63,-86.18,1205602,Hail,0,0,0.88,
5495506,2006-03-31 17:46:00,40.7,-86.2,0,0,0,0,2006-03-31 17:46:00,40.7,-86.2,1205602,Hail,0,0,1.0,
5495507,2006-03-31 18:20:00,40.75,-85.68,0,0,0,0,2006-03-31 18:20:00,40.75,-85.68,1205602,Hail,0,0,1.5,
5495508,2006-03-31 18:32:00,40.75,-85.57,0,0,0,0,2006-03-31 18:32:00,40.75,-85.57,1205602,Hail,0,0,0.88,
5495509,2006-03-31 18:35:00,40.5,-85.83,0,0,0,0,2006-03-31 18:35:00,40.5,-85.83,1205602,Hail,0,0,0.75,
5495510,2006-03-31 18:44:00,40.48,-85.58,0,0,0,0,2006-03-31 18:44:00,40.48,-85.58,1205602,Hail,0,0,0.75,
5495511,2006-03-31 18:44:00,40.67,-85.43,0,0,0,0,2006-03-31 18:44:00,40.67,-85.43,1205602,Hail,0,0,0.88,
5495512,2006-03-31 19:00:00,40.75,-85.17,0,0,0,0,2006-03-31 19:00:00,40.75,-85.17,1205602,Thunderstorm Wind,0,0,50.0,
5493507,2006-03-12 17:27:00,40.13,-87.4,0,100000,0,0,2006-03-17 20:13:00,40.13,-87.4,1205609,Flood,0,0,0.0,
5493508,2006-03-12 08:01:00,39.67,-87.4,0,100000,0,0,2006-03-19 02:30:00,39.67,-87.4,1205609,Flood,0,0,0.0,
5493509,2006-03-12 08:01:00,39.8,-87.37,0,100000,0,0,2006-03-19 02:30:00,39.8,-87.37,1205609,Flood,0,0,0.0,
5493510,2006-03-12 15:02:00,39.47,-87.4,0,100000,0,0,2006-03-19 06:10:00,39.47,-87.4,1205609,Flood,0,0,0.0,
5493511,2006-03-11 23:15:00,39.02,-87.58,0,100000,0,0,2006-03-21 11:54:00,39.02,-87.58,1205609,Flood,0,0,0.0,
5493512,2006-03-12 21:37:00,38.68,-87.52,0,100000,0,0,2006-03-20 17:40:00,38.68,-87.52,1205609,Flood,0,0,0.0,
5493505,2006-03-12 10:21:00,40.42,-86.87,0,100000,0,0,2006-03-16 20:25:00,40.42,-86.87,1205609,Flood,0,0,0.0,
5493506,2006-03-12 17:27:00,40.28,-87.3,0,100000,0,0,2006-03-17 20:13:00,40.28,-87.3,1205609,Flood,0,0,0.0,
5493500,2006-03-10 00:00:00,38.98,-85.9,0,100000,1,0,2006-03-17 17:41:00,38.98,-85.9,1205608,Flood,0,0,0.0,
5493501,2006-03-12 07:40:00,39.22,-85.83,0,100000,0,0,2006-03-15 11:27:00,39.22,-85.83,1205608,Flood,0,0,0.0,
5493502,2006-03-12 02:30:00,38.87,-86.48,0,100000,1,0,2006-03-21 00:00:00,38.87,-86.48,1205608,Flood,0,0,0.0,
5493503,2006-03-12 10:00:00,38.67,-86.78,0,100000,0,0,2006-03-21 20:04:00,38.67,-86.78,1205608,Flood,0,0,0.0,
5493504,2006-03-12 12:00:00,38.53,-87.07,0,100000,0,0,2006-03-21 21:00:00,38.53,-87.07,1205608,Flood,0,0,0.0,
193855,2009-08-19 18:32:00,41.6036,-87.0654,0,1500000,0,0,2009-08-19 18:45:00,41.6559,-87.032,33279,Tornado,0,0,0.0,EF2
257856,2010-10-13 15:35:00,40.5525,-85.6931,0,0,0,0,2010-10-13 15:36:00,40.5525,-85.6931,44406,Thunderstorm Wind,0,0,56.0,
257857,2010-10-13 15:30:00,40.5673,-85.6597,0,0,0,0,2010-10-13 15:31:00,40.5673,-85.6597,44406,Thunderstorm Wind,0,0,60.0,
257858,2010-10-13 15:30:00,40.5354,-85.6585,0,0,0,0,2010-10-13 15:31:00,40.5354,-85.6585,44406,Thunderstorm Wind,0,0,56.0,
257859,2010-10-13 15:30:00,40.56,-85.66,0,0,0,0,2010-10-13 15:31:00,40.56,-85.66,44406,Hail,0,0,1.5,
257860,2010-10-13 15:30:00,40.57,-85.66,0,0,0,0,2010-10-13 15:31:00,40.57,-85.66,44406,Hail,0,0,1.75,
257850,2010-10-13 15:22:00,40.56,-85.76,0,0,0,0,2010-10-13 15:23:00,40.56,-85.76,44406,Hail,0,0,1.0,
257852,2010-10-13 15:32:00,40.56,-85.62,0,0,0,0,2010-10-13 15:33:00,40.56,-85.62,44406,Hail,0,0,1.0,
257853,2010-10-13 16:15:00,40.52,-85.15,0,0,0,0,2010-10-13 16:16:00,40.52,-85.15,44406,Hail,0,0,0.75,
257854,2010-10-13 15:17:00,40.56,-85.76,0,0,0,0,2010-10-13 15:18:00,40.56,-85.76,44406,Thunderstorm Wind,0,0,56.0,
257855,2010-10-13 15:24:00,40.611,-85.7293,0,0,0,0,2010-10-13 15:25:00,40.611,-85.7293,44406,Thunderstorm Wind,0,0,56.0,
257851,2010-10-13 15:28:00,40.5816,-85.6174,0,0,0,0,2010-10-13 15:29:00,40.5816,-85.6174,44406,Hail,0,0,1.75,
65274,2007-12-15 08:00:00,37.95,-87.42,0,0,0,0,2007-12-22 18:00:00,37.9442,-87.4201,11892,Flood,0,0,0.0,
65275,2007-12-16 05:00:00,37.93,-87.9,0,0,0,0,2007-12-24 15:00:00,37.922,-87.8961,11892,Flood,0,0,0.0,
171916,2009-06-11 15:29:00,37.98,-87.5592,0,0,0,0,2009-06-11 15:29:00,37.98,-87.5592,29301,Hail,0,0,0.88,
171921,2009-06-11 16:08:00,37.8782,-87.2759,3000,0,0,0,2009-06-11 16:10:00,37.8769,-87.2658,29301,Tornado,0,0,0.0,EF0
171926,2009-06-11 14:56:00,38.0476,-87.9057,0,4000,0,0,2009-06-11 14:56:00,38.0476,-87.9057,29301,Thunderstorm Wind,0,0,52.0,
171932,2009-06-11 16:25:00,37.8288,-87.1148,0,0,0,0,2009-06-11 16:25:00,37.8288,-87.1148,29301,Hail,0,0,0.75,
171915,2009-06-11 14:58:00,37.9734,-87.9,0,0,0,0,2009-06-11 14:58:00,37.9734,-87.9,29301,Hail,0,0,0.88,
5500812,2006-04-02 18:35:00,38.1,-87.27,0,10000,0,0,2006-04-02 18:45:00,38.1,-87.27,1207462,Thunderstorm Wind,0,0,61.0,
5500811,2006-04-02 18:27:00,37.98,-87.55,0,20000,0,0,2006-04-02 18:37:00,37.98,-87.55,1207461,Thunderstorm Wind,0,0,56.0,
5500810,2006-04-02 18:25:00,38.38,-87.27,0,20000,0,0,2006-04-02 18:35:00,38.38,-87.27,1207460,Thunderstorm Wind,0,0,78.0,
84846,2008-03-05 04:00:00,38.4885,-87.5494,0,10000,0,0,2008-03-31 23:59:00,38.4887,-87.5474,14934,Flood,0,0,0.0,
84850,2008-03-04 06:00:00,38.5,-87.28,0,20000,0,0,2008-03-31 23:59:00,38.5086,-87.2797,14934,Flood,0,0,0.0,
84825,2008-03-06 19:00:00,38.1344,-87.9337,0,0,0,0,2008-03-31 23:59:00,38.1365,-87.9392,14934,Flood,0,0,0.0,
84823,2008-03-05 19:00:00,38.4,-87.73,0,20000,0,0,2008-03-31 23:59:00,38.4159,-87.7382,14934,Flood,0,0,0.0,
193961,2009-08-27 06:00:00,41.2134,-87.2074,0,0,0,0,2009-08-28 06:00:00,41.2134,-87.2074,33308,Heavy Rain,0,0,0.0,
193962,2009-08-27 06:00:00,41.6,-87.05,0,0,0,0,2009-08-28 06:00:00,41.6,-87.05,33308,Heavy Rain,0,0,0.0,
193963,2009-08-27 06:00:00,41.3832,-87.05,0,0,0,0,2009-08-28 06:00:00,41.3832,-87.05,33308,Heavy Rain,0,0,0.0,
105300,2008-06-22 17:04:00,41.62,-87.2919,0,0,0,0,2008-06-22 17:06:00,41.62,-87.2919,18057,Hail,0,0,0.75,
105318,2008-06-22 11:44:00,41.1895,-87.2854,0,0,0,0,2008-06-22 11:46:00,41.1895,-87.2854,18057,Hail,0,0,0.75,
105320,2008-06-22 11:44:00,41.47,-87.05,0,0,0,0,2008-06-22 11:46:00,41.47,-87.05,18057,Hail,0,0,1.0,
105321,2008-06-22 11:49:00,41.4598,-87.0363,0,0,0,0,2008-06-22 11:51:00,41.4598,-87.0363,18057,Hail,0,0,0.88,
105322,2008-06-22 11:54:00,41.47,-87.05,0,0,0,0,2008-06-22 11:56:00,41.47,-87.05,18057,Hail,0,0,1.0,
105293,2008-06-22 11:54:00,41.1898,-87.2136,0,0,0,0,2008-06-22 11:56:00,41.1898,-87.2136,18057,Hail,0,0,1.0,
105295,2008-06-22 11:59:00,41.1733,-87.2147,0,0,0,0,2008-06-22 12:03:00,41.1733,-87.2147,18057,Hail,0,0,1.75,
105296,2008-06-22 12:06:00,41.27,-87.09,0,0,0,0,2008-06-22 12:08:00,41.27,-87.09,18057,Hail,0,0,0.75,
105298,2008-06-22 12:09:00,41.19,-87.05,0,0,0,0,2008-06-22 12:11:00,41.19,-87.05,18057,Hail,0,0,1.0,
105299,2008-06-22 12:21:00,40.93,-87.15,0,0,0,0,2008-06-22 12:23:00,40.93,-87.15,18057,Hail,0,0,0.75,
105282,2008-06-21 09:28:00,40.8811,-87.1196,0,0,0,0,2008-06-21 09:30:00,40.8811,-87.1196,18054,Hail,0,0,1.0,
105284,2008-06-21 09:23:00,40.8665,-87.1548,0,0,0,0,2008-06-21 09:26:00,40.8665,-87.1548,18054,Hail,0,0,1.25,
105285,2008-06-21 09:41:00,40.9341,-87.0199,0,0,0,0,2008-06-21 09:44:00,40.9341,-87.0199,18054,Hail,0,0,1.25,
105287,2008-06-21 10:45:00,41.29,-87.3,0,0,0,0,2008-06-21 10:45:00,41.29,-87.3,18054,Thunderstorm Wind,0,0,55.0,
588557,2015-06-16 16:37:00,38.6571,-87.1744,0,500,0,0,2015-06-16 18:30:00,38.6545,-87.1746,97884,Flood,0,0,0.0,
460791,2013-07-10 12:30:00,40.91,-85.59,0,0,0,0,2013-07-10 12:31:00,40.91,-85.59,76426,Thunderstorm Wind,0,0,55.0,
460792,2013-07-10 12:50:00,40.56,-85.66,0,0,0,0,2013-07-10 12:51:00,40.56,-85.66,76426,Thunderstorm Wind,0,0,60.0,
460793,2013-07-10 12:50:00,40.57,-85.67,0,0,0,0,2013-07-10 12:51:00,40.57,-85.67,76426,Thunderstorm Wind,0,0,60.0,
460794,2013-07-10 13:04:00,40.55,-85.37,0,0,0,0,2013-07-10 13:05:00,40.55,-85.37,76426,Thunderstorm Wind,0,0,65.0,
460795,2013-07-10 13:05:00,40.45,-85.37,0,0,0,0,2013-07-10 13:06:00,40.45,-85.37,76426,Thunderstorm Wind,0,0,60.0,
460796,2013-07-10 13:05:00,40.55,-85.28,0,0,0,0,2013-07-10 13:06:00,40.55,-85.28,76426,Thunderstorm Wind,0,0,60.0,
460797,2013-07-10 13:08:00,40.49,-85.15,0,0,0,0,2013-07-10 13:09:00,40.49,-85.15,76426,Thunderstorm Wind,0,0,60.0,
460798,2013-07-10 13:18:00,40.43,-84.98,0,0,0,0,2013-07-10 13:19:00,40.43,-84.98,76426,Thunderstorm Wind,0,0,60.0,
460799,2013-07-10 13:28:00,40.43,-84.98,0,0,0,0,2013-07-10 13:29:00,40.43,-84.98,76426,Thunderstorm Wind,0,0,60.0,
460800,2013-07-10 11:21:00,41.3,-86.15,0,0,0,0,2013-07-10 11:22:00,41.3,-86.15,76426,Thunderstorm Wind,0,0,52.0,
460801,2013-07-10 11:53:00,41.05,-85.56,0,0,0,0,2013-07-10 11:54:00,41.05,-85.56,76426,Thunderstorm Wind,0,0,52.0,
460802,2013-07-10 12:45:00,40.56,-85.66,0,0,0,0,2013-07-10 12:46:00,40.56,-85.66,76426,Thunderstorm Wind,0,0,56.0,
460803,2013-07-10 12:45:00,40.56,-85.72,0,0,0,0,2013-07-10 12:46:00,40.56,-85.72,76426,Thunderstorm Wind,0,0,52.0,
460804,2013-07-10 12:45:00,40.66,-86.15,0,0,0,0,2013-07-10 12:46:00,40.66,-86.15,76426,Thunderstorm Wind,0,0,61.0,
460805,2013-07-10 13:04:00,40.55,-85.37,0,0,0,0,2013-07-10 13:05:00,40.55,-85.37,76426,Thunderstorm Wind,0,0,70.0,
460806,2013-07-10 13:07:00,40.48,-85.41,0,0,0,0,2013-07-10 13:08:00,40.48,-85.41,76426,Thunderstorm Wind,0,0,52.0,
460784,2013-07-10 11:00:00,41.36,-86.44,0,0,0,0,2013-07-10 11:01:00,41.36,-86.44,76426,Thunderstorm Wind,0,0,60.0,
460785,2013-07-10 11:03:00,41.34,-86.31,0,0,0,0,2013-07-10 11:04:00,41.34,-86.31,76426,Thunderstorm Wind,0,0,60.0,
460786,2013-07-10 11:35:00,41.24,-85.85,0,0,0,0,2013-07-10 11:36:00,41.24,-85.85,76426,Thunderstorm Wind,0,0,55.0,
460787,2013-07-10 11:42:00,41.42,-85.74,0,0,0,0,2013-07-10 11:43:00,41.42,-85.74,76426,Thunderstorm Wind,0,0,58.0,
460788,2013-07-10 12:25:00,40.89,-85.6,0,0,0,0,2013-07-10 12:26:00,40.89,-85.6,76426,Thunderstorm Wind,0,0,55.0,
460789,2013-07-10 12:30:00,40.66,-86.24,0,0,0,0,2013-07-10 12:31:00,40.66,-86.24,76426,Thunderstorm Wind,0,0,60.0,
460790,2013-07-10 12:30:00,40.87,-85.53,0,0,0,0,2013-07-10 12:31:00,40.87,-85.53,76426,Thunderstorm Wind,0,0,60.0,
460783,2013-07-10 12:28:00,40.7463,-86.1131,0,0,0,0,2013-07-10 12:33:00,40.7426,-86.0471,76426,Tornado,2,0,0.0,EF1
460807,2013-07-10 11:35:00,41.33,-85.85,0,0,0,0,2013-07-10 11:36:00,41.33,-85.85,76426,Thunderstorm Wind,0,0,55.0,
403255,2012-07-18 15:11:00,39.83,-84.9,0,0,0,0,2012-07-18 15:15:00,39.83,-84.9,67234,Hail,0,0,0.75,
460778,2013-07-02 15:55:00,40.48,-85.12,0,0,0,0,2013-07-02 15:56:00,40.48,-85.12,76424,Thunderstorm Wind,0,0,55.0,
460780,2013-07-02 23:40:00,40.76,-85.87,0,0,0,0,2013-07-02 23:45:00,40.7541,-85.8204,76424,Flash Flood,0,0,0.0,
460777,2013-07-02 15:50:00,40.48,-85.17,0,0,0,0,2013-07-02 15:51:00,40.48,-85.17,76424,Thunderstorm Wind,0,0,55.0,
357686,2012-01-27 00:20:00,38.8032,-85.6812,0,0,0,0,2012-01-27 13:55:00,38.8005,-85.6747,59909,Flood,0,0,0.0,
107315,2008-06-15 10:30:00,41.68,-85.04,0,0,0,0,2008-06-15 10:31:00,41.68,-85.04,18292,Hail,0,0,0.88,
107320,2008-06-15 10:21:00,41.69,-85.13,0,0,0,0,2008-06-15 10:22:00,41.69,-85.13,18292,Thunderstorm Wind,0,0,55.0,
328395,2011-06-10 13:17:00,40.04,-86.9,0,0,0,0,2011-06-10 13:19:00,40.04,-86.9,54157,Hail,0,0,0.75,
329031,2011-06-10 08:03:00,39.6511,-86.2053,0,0,0,0,2011-06-10 08:05:00,39.6511,-86.2053,54157,Hail,0,0,0.88,
329036,2011-06-10 13:55:00,40.2886,-86.0356,0,0,0,0,2011-06-10 14:00:00,40.2886,-86.0356,54157,Hail,0,0,1.0,
329037,2011-06-10 14:32:00,39.56,-86.1,0,0,0,0,2011-06-10 14:34:00,39.56,-86.1,54157,Hail,0,0,0.88,
329038,2011-06-10 14:57:00,40.26,-85.68,0,0,0,0,2011-06-10 14:59:00,40.26,-85.68,54157,Hail,0,0,1.0,
329055,2011-06-10 15:03:00,39.49,-86.02,0,0,0,0,2011-06-10 15:08:00,39.49,-86.02,54157,Hail,0,0,0.88,
329058,2011-06-10 15:30:00,40.2104,-85.3899,0,0,0,0,2011-06-10 15:32:00,40.2104,-85.3899,54157,Hail,0,0,1.0,
329064,2011-06-10 15:40:00,40.2,-85.39,0,0,0,0,2011-06-10 15:43:00,40.2,-85.39,54157,Hail,0,0,1.0,
329067,2011-06-10 15:43:00,40.18,-85.36,0,0,0,0,2011-06-10 15:45:00,40.18,-85.36,54157,Hail,0,0,1.0,
329070,2011-06-10 15:46:00,40.2,-85.39,0,0,0,0,2011-06-10 15:46:00,40.2,-85.39,54157,Hail,0,0,1.0,
329073,2011-06-10 15:46:00,40.2,-85.39,0,250,0,0,2011-06-10 15:46:00,40.2,-85.39,54157,Thunderstorm Wind,0,0,52.0,
329076,2011-06-10 15:50:00,40.1895,-85.2545,0,18000,0,0,2011-06-10 15:50:00,40.1895,-85.2545,54157,Thunderstorm Wind,0,0,61.0,
329079,2011-06-10 15:55:00,40.19,-85.2,0,5000,0,0,2011-06-10 15:55:00,40.19,-85.2,54157,Thunderstorm Wind,0,0,56.0,
329080,2011-06-10 16:20:00,40.17,-84.98,0,5000,0,0,2011-06-10 16:20:00,40.17,-84.98,54157,Thunderstorm Wind,0,0,56.0,
329082,2011-06-10 22:23:00,39.2988,-86.6509,0,0,0,0,2011-06-10 22:25:00,39.2988,-86.6509,54157,Hail,0,0,0.75,
329084,2011-06-10 23:10:00,39.56,-86.27,0,0,0,0,2011-06-10 23:10:00,39.56,-86.27,54157,Thunderstorm Wind,0,0,52.0,
329086,2011-06-10 23:13:00,39.66,-87.4,0,7500,0,0,2011-06-10 23:23:00,39.66,-87.4,54157,Thunderstorm Wind,0,0,61.0,
329087,2011-06-10 23:25:00,38.57,-87.51,0,0,0,0,2011-06-10 23:27:00,38.57,-87.51,54157,Hail,0,0,0.75,
329093,2011-06-10 23:47:00,39.7335,-86.8687,0,20000,0,0,2011-06-10 23:47:00,39.7335,-86.8687,54157,Thunderstorm Wind,0,0,56.0,
329095,2011-06-11 00:04:00,40.04,-86.93,0,0,0,0,2011-06-11 00:04:00,40.04,-86.93,54157,Thunderstorm Wind,0,0,52.0,
329098,2011-06-11 00:37:00,40.05,-86.42,0,1000,0,0,2011-06-11 00:37:00,40.05,-86.42,54157,Thunderstorm Wind,0,0,56.0,
329099,2011-06-11 00:42:00,39.97,-86.07,0,0,0,0,2011-06-11 00:42:00,39.97,-86.07,54157,Thunderstorm Wind,0,0,64.0,
329103,2011-06-11 01:20:00,39.8505,-86.1233,0,8000,0,0,2011-06-11 02:50:00,39.8507,-86.1213,54157,Flash Flood,0,0,0.0,
329106,2011-06-11 01:28:00,40.2233,-85.3669,0,500,0,0,2011-06-11 01:28:00,40.2233,-85.3669,54157,Thunderstorm Wind,0,0,52.0,
329109,2011-06-11 01:29:00,40.1099,-85.6682,0,1000,0,0,2011-06-11 01:29:00,40.1099,-85.6682,54157,Thunderstorm Wind,0,0,56.0,
329114,2011-06-11 01:34:00,40.2819,-85.8407,0,1000,0,0,2011-06-11 03:00:00,40.2816,-85.8431,54157,Flood,0,0,0.0,
329118,2011-06-11 01:40:00,38.6525,-87.5435,0,16000,0,0,2011-06-11 01:40:00,38.6525,-87.5435,54157,Thunderstorm Wind,1,0,56.0,
71675,2008-01-29 19:14:00,40.58,-86.19,0,5000,0,0,2008-01-29 19:15:00,40.58,-86.19,12963,Thunderstorm Wind,0,0,55.0,
73343,2008-01-29 19:50:00,40.55,-85.67,0,0,0,0,2008-01-29 19:51:00,40.55,-85.67,12963,Thunderstorm Wind,0,0,52.0,
28816,2007-05-15 20:35:00,38.9284,-85.722,0,100000,0,0,2007-05-15 20:36:00,38.9284,-85.722,4981,Tornado,0,0,0.0,EF0
28817,2007-05-15 20:35:00,39.0504,-85.4937,0,0,0,0,2007-05-15 20:35:00,39.0504,-85.4937,4981,Thunderstorm Wind,0,0,50.0,
568306,2015-04-09 00:27:00,41.59,-86.16,0,0,0,0,2015-04-09 00:28:00,41.59,-86.16,94529,Hail,0,0,1.0,
568307,2015-04-09 00:27:00,41.63,-86.16,0,0,0,0,2015-04-09 00:28:00,41.63,-86.16,94529,Hail,0,0,1.0,
31699,2007-06-01 16:04:00,38.03,-87.53,0,0,0,0,2007-06-01 16:04:00,38.03,-87.53,5436,Thunderstorm Wind,0,0,51.0,
31697,2007-06-01 13:28:00,38.03,-87.53,0,5000,0,0,2007-06-01 13:28:00,38.0878,-87.53,5436,Thunderstorm Wind,0,0,51.0,
11925,2007-01-01 18:39:00,40.42,-86.87,0,10000,0,0,2007-01-12 12:34:00,40.42,-86.87,2407,Flood,0,0,0.0,
11926,2007-01-02 07:16:00,40.28,-87.3,0,10000,0,0,2007-01-25 22:00:00,40.28,-87.3,2407,Flood,0,0,0.0,
11927,2007-01-02 07:16:00,40.13,-87.4,0,10000,0,0,2007-01-25 22:00:00,40.13,-87.4,2407,Flood,0,0,0.0,
11920,2007-01-01 00:00:00,39.78,-87.3612,0,10000,0,0,2007-01-28 21:00:00,39.78,-87.3612,2407,Flood,0,0,0.0,
11922,2007-01-01 00:00:00,39.47,-87.4,0,10000,0,0,2007-01-28 11:40:00,39.47,-87.4,2407,Flood,0,0,0.0,
11923,2007-01-01 00:00:00,39.02,-87.58,0,10000,0,0,2007-01-31 23:59:00,39.02,-87.58,2407,Flood,0,0,0.0,
11924,2007-01-01 00:00:00,38.68,-87.52,0,10000,0,0,2007-01-30 10:34:00,38.68,-87.52,2407,Flood,0,0,0.0,
11921,2007-01-01 00:00:00,39.8,-87.37,0,10000,0,0,2007-01-28 21:00:00,39.8,-87.37,2407,Flood,0,0,0.0,
568290,2015-05-26 15:20:00,40.43,-84.84,0,0,0,0,2015-05-26 15:21:00,40.43,-84.84,94526,Thunderstorm Wind,0,0,55.0,
