,Unnamed: 0,DRUNK_DR,FATALS,LATITUDE,LONGITUD,STATE,DATE
809,13736,1.0,1.0,39.22866667,-87.20553333,18.0,2001-12-29
810,13737,0.0,1.0,38.35573333,-87.63759722,18.0,2001-12-29
811,13738,0.0,1.0,39.84474167,-86.99609722,18.0,2001-12-29
813,13740,0.0,1.0,39.78228333,-85.98025556,18.0,2001-12-30
815,13742,0.0,1.0,38.02053056,-87.49188333,18.0,2001-12-28
816,13743,1.0,1.0,39.88136389,-87.28568056,18.0,2001-07-23
817,13744,1.0,1.0,39.92643611,-87.30063056,18.0,2001-10-05
818,13745,0.0,1.0,39.82906944,-87.23598333,18.0,2001-11-09
819,13746,2.0,1.0,38.1911,-85.89346111,18.0,2001-11-18
820,13747,0.0,1.0,39.51751111,-87.05489444,18.0,2001-11-29
822,13749,0.0,1.0,39.59461389,-86.39601667,18.0,2001-01-13
824,13751,1.0,1.0,39.33239444,-86.13927778,18.0,2001-09-29
825,13128,1.0,1.0,38.85969444,-86.95318611,18.0,2002-01-01
826,13129,0.0,1.0,38.78019167,-87.33812222,18.0,2002-01-01
827,13130,0.0,2.0,39.37611667,-84.96878611,18.0,2002-01-02
829,13132,1.0,2.0,38.19566389,-86.98671389,18.0,2002-01-03
830,13133,0.0,1.0,39.78143889,-86.07115833,18.0,2002-01-04
834,13137,0.0,1.0,38.05041111,-87.54158611,18.0,2002-01-07
840,13143,0.0,2.0,39.647725,-86.90227778,18.0,2002-01-10
844,13147,0.0,2.0,38.34341944,-86.94838056,18.0,2002-01-12
847,13150,0.0,1.0,39.25079444,-84.91527222,18.0,2002-01-13
848,13151,0.0,1.0,38.77500833,-87.34684722,18.0,2002-01-13
849,13152,1.0,1.0,39.84371944,-84.86282778,18.0,2002-01-13
851,13154,1.0,1.0,39.78808611,-85.70801944,18.0,2002-01-18
852,13155,0.0,1.0,39.89006389,-86.55665833,18.0,2002-01-18
854,13157,0.0,3.0,39.81979167,-85.89896111,18.0,2002-01-19
857,13160,0.0,1.0,38.01242222,-87.43378056,18.0,2002-01-19
859,13162,0.0,1.0,38.45085,-87.29568056,18.0,2002-01-21
861,13164,0.0,1.0,39.429975,-87.41446667,18.0,2002-01-23
867,13170,1.0,1.0,38.72453056,-86.50258333,18.0,2002-01-28
868,13171,0.0,1.0,39.769725,-86.09020556,18.0,2002-01-28
869,13172,1.0,1.0,39.90716944,-86.11843056,18.0,2002-01-28
873,13176,0.0,1.0,39.29846111,-85.74948056,18.0,2002-01-30
874,13177,0.0,1.0,39.35350556,-85.48454722,18.0,2002-01-30
876,13179,0.0,1.0,39.60383333,-85.84952778,18.0,2002-01-30
877,13180,0.0,1.0,39.81723611,-86.08366944,18.0,2002-02-02
882,13185,0.0,1.0,38.10384167,-86.16015278,18.0,2002-02-06
887,13190,0.0,1.0,39.41432778,-86.76085,18.0,2002-02-08
889,13192,0.0,1.0,38.77391667,-87.18634167,18.0,2002-02-10
890,13193,0.0,1.0,39.93843889,-85.77004444,18.0,2002-02-10
894,13197,0.0,1.0,39.63887778,-85.10286389,18.0,2002-02-12
898,13201,0.0,1.0,39.08353889,-85.4058,18.0,2002-02-14
902,13205,0.0,1.0,39.71281944,-86.13931944,18.0,2002-02-15
903,13206,0.0,1.0,39.75224722,-86.12449444,18.0,2002-02-15
906,13209,1.0,1.0,39.51201944,-87.16088889,18.0,2002-02-18
911,13214,1.0,1.0,39.63308333,-86.73095,18.0,2002-02-22
912,13215,0.0,2.0,38.66266667,-87.02460833,18.0,2002-02-24
914,13217,0.0,1.0,39.80588611,-86.543025,18.0,2002-02-26
915,13218,0.0,2.0,37.79970278,-87.11163056,18.0,2002-02-27
921,13224,0.0,1.0,39.73436389,-84.88974167,18.0,2002-03-01
922,13225,0.0,1.0,39.15041389,-87.105,18.0,2002-03-02
923,13226,1.0,1.0,39.34426944,-86.74295278,18.0,2002-03-03
925,13228,0.0,1.0,38.19418611,-87.45781944,18.0,2002-03-03
926,13229,0.0,1.0,39.32749167,-85.77135,18.0,2002-03-05
928,13231,0.0,1.0,39.60483611,-85.11505556,18.0,2002-03-07
931,13234,0.0,1.0,39.77247222,-86.15637222,18.0,2002-03-14
932,13235,0.0,1.0,39.55104722,-86.02599444,18.0,2002-03-15
941,13244,0.0,1.0,39.30293611,-87.51338611,18.0,2002-03-22
943,13246,0.0,1.0,39.62614722,-86.28808056,18.0,2002-03-24
946,13249,1.0,2.0,38.311475,-87.57612778,18.0,2002-03-31
947,13250,1.0,1.0,39.89323056,-85.35530833,18.0,2002-03-31
948,13251,0.0,1.0,39.48636389,-86.79422222,18.0,2002-01-06
949,13252,1.0,1.0,39.54949722,-86.70171667,18.0,2002-01-26
954,13257,1.0,1.0,39.63598056,-85.55571667,18.0,2002-02-15
956,13259,0.0,1.0,39.665675,-86.0891,18.0,2002-02-21
977,13280,0.0,1.0,38.96930556,-86.71044167,18.0,2002-04-06
978,13281,1.0,1.0,39.13573611,-84.97243889,18.0,2002-04-07
986,13289,0.0,1.0,38.285325,-85.82614167,18.0,2002-02-20
988,13291,0.0,3.0,39.46188889,-86.11709167,18.0,2002-03-26
990,13293,1.0,1.0,39.82063056,-85.72780278,18.0,2002-03-30
991,13294,0.0,1.0,39.10085833,-86.20767222,18.0,2002-02-24
992,13295,3.0,2.0,39.75497778,-86.24191667,18.0,2002-03-23
993,13296,0.0,1.0,39.85016111,-86.857225,18.0,2002-03-25
994,13297,1.0,1.0,39.76425833,-86.238075,18.0,2002-03-31
995,13298,1.0,1.0,39.67016389,-86.87212222,18.0,2002-03-31
997,13300,1.0,2.0,38.28173056,-85.86452222,18.0,2002-04-02
998,13301,1.0,1.0,39.79558611,-84.99586944,18.0,2002-04-02
1000,13303,0.0,1.0,39.28086111,-85.13626389,18.0,2002-04-04
1001,13304,1.0,1.0,39.82532778,-86.09600556,18.0,2002-04-06
1003,13306,0.0,1.0,39.55741111,-86.33111389,18.0,2002-04-11
1004,13307,0.0,1.0,39.76258056,-87.21916667,18.0,2002-04-13
1008,13311,0.0,2.0,39.70909167,-85.83824167,18.0,2002-04-17
1011,13314,0.0,1.0,39.54367778,-86.19665278,18.0,2002-04-20
1019,13322,0.0,1.0,38.52478611,-85.77490278,18.0,2002-04-25
1022,13325,1.0,2.0,39.78261667,-86.06415278,18.0,2002-04-27
1023,13326,0.0,1.0,38.77478333,-85.39804444,18.0,2002-04-28
1024,13327,0.0,1.0,39.58575,-86.81524722,18.0,2002-04-03
1026,13329,0.0,1.0,38.20030278,-87.27448611,18.0,2002-04-20
1028,13331,0.0,2.0,39.73333056,-86.86874444,18.0,2002-03-30
1029,13332,0.0,1.0,39.08095,-85.93160278,18.0,2002-05-05
1031,13334,0.0,1.0,39.68312222,-87.41421667,18.0,2002-05-09
1036,13339,0.0,2.0,39.82388611,-86.20163889,18.0,2002-05-11
1040,13343,0.0,1.0,39.76687778,-86.14602778,18.0,2002-03-21
1041,13344,0.0,1.0,39.77416667,-86.25054722,18.0,2002-04-07
1042,13345,2.0,2.0,39.74249444,-86.23824722,18.0,2002-04-10
1045,13348,0.0,1.0,38.31823889,-85.85520556,18.0,2002-05-06
1046,13349,0.0,1.0,39.78288611,-86.15746944,18.0,2002-05-10
1055,13358,1.0,1.0,39.73842778,-86.08264444,18.0,2002-05-04
1058,13361,1.0,1.0,37.98508056,-87.38616944,18.0,2002-04-18
1060,13363,1.0,1.0,38.27715556,-86.09783889,18.0,2002-05-25
1062,13365,0.0,1.0,38.66976389,-87.10123333,18.0,2002-05-24
1066,13369,0.0,1.0,39.79671944,-87.49468889,18.0,2002-04-27
1070,13373,1.0,2.0,38.90670556,-85.99070833,18.0,2002-06-01
1074,13377,0.0,1.0,39.58140556,-86.31691667,18.0,2002-06-02
1077,13380,0.0,1.0,39.97218889,-85.94234722,18.0,2002-06-07
1080,13383,0.0,1.0,39.79673611,-87.49470556,18.0,2002-06-09
1082,13385,0.0,1.0,39.19015278,-85.52464167,18.0,2002-06-11
1083,13386,0.0,1.0,38.19431667,-87.43723056,18.0,2002-05-05
1084,13387,0.0,1.0,38.33545556,-86.62382778,18.0,2002-05-19
1086,13389,0.0,1.0,39.03787778,-86.49158611,18.0,2002-05-31
1087,13390,0.0,1.0,39.21715,-86.67757222,18.0,2002-06-09
1092,13395,0.0,1.0,39.99243056,-85.80045,18.0,2002-05-22
1093,13396,0.0,1.0,39.86848889,-86.24430833,18.0,2002-05-07
1094,13397,0.0,1.0,39.7614,-86.15465278,18.0,2002-05-10
1096,13399,1.0,1.0,39.581,-85.81567222,18.0,2002-05-23
1097,13400,0.0,1.0,39.66771667,-86.52325833,18.0,2002-06-14
1098,13401,0.0,1.0,39.58293889,-85.81825556,18.0,2002-06-15
1099,13402,0.0,1.0,38.964225,-86.04654722,18.0,2002-06-16
1104,13407,0.0,1.0,37.91953333,-86.74674444,18.0,2002-06-11
1105,13408,0.0,1.0,38.30938333,-85.95650278,18.0,2002-06-21
1110,13413,0.0,1.0,39.190675,-86.1836,18.0,2002-05-04
1111,13414,1.0,2.0,39.84802778,-84.84205556,18.0,2002-06-08
1114,13417,1.0,1.0,38.32384722,-87.57820833,18.0,2002-06-29
1116,13419,0.0,1.0,38.32475833,-85.83611667,18.0,2002-06-02
1117,13420,0.0,1.0,39.90116944,-85.99358056,18.0,2002-06-10
1118,13421,0.0,1.0,39.83365833,-85.98945833,18.0,2002-06-20
1120,13423,1.0,1.0,39.75376944,-86.03174722,18.0,2002-06-20
1121,13424,0.0,1.0,39.64434444,-86.11721667,18.0,2002-06-24
1122,13425,1.0,1.0,38.37864722,-86.00801667,18.0,2002-06-29
1123,13426,4.0,1.0,39.90721111,-84.95231667,18.0,2002-06-30
1125,13428,0.0,1.0,39.23171667,-86.67116389,18.0,2002-04-13
1126,13429,1.0,1.0,39.89791667,-85.825375,18.0,2002-05-04
1130,13433,0.0,1.0,38.08872222,-87.03851944,18.0,2002-05-06
1131,13434,0.0,1.0,39.77726389,-86.26975,18.0,2002-05-24
1134,13437,1.0,1.0,39.278625,-85.44302778,18.0,2002-06-23
1135,13438,0.0,1.0,39.93159444,-85.38243611,18.0,2002-06-25
1140,13443,0.0,1.0,39.80483333,-86.28891111,18.0,2002-05-24
1141,13444,0.0,1.0,39.81839722,-86.08178056,18.0,2002-06-01
1147,13450,0.0,1.0,38.44481667,-85.83127778,18.0,2002-07-01
1149,13452,0.0,1.0,39.84047778,-86.08490556,18.0,2002-07-04
1150,13453,0.0,1.0,39.52120833,-86.64469444,18.0,2002-07-04
1151,13454,0.0,2.0,38.19703056,-87.14289444,18.0,2002-07-06
1154,13457,0.0,1.0,39.71500833,-86.16565833,18.0,2002-07-20
1157,13460,2.0,1.0,38.29618056,-85.68829167,18.0,2002-07-07
1159,13462,0.0,1.0,39.20256667,-86.58320556,18.0,2002-07-11
1160,13463,0.0,1.0,39.02108889,-86.52606944,18.0,2002-07-14
1161,13464,1.0,1.0,38.04470833,-87.59876389,18.0,2002-07-14
1165,13468,1.0,2.0,39.44779167,-87.19626389,18.0,2002-07-18
1170,13473,0.0,1.0,39.03833333,-87.11181111,18.0,2002-07-02
1173,13476,0.0,1.0,39.36304167,-86.4769,18.0,2002-07-08
1176,13479,0.0,1.0,39.78208333,-85.76908611,18.0,2002-06-03
1177,13480,0.0,1.0,39.55042222,-86.96408889,18.0,2002-06-03
1178,13481,0.0,1.0,39.76281111,-86.90318889,18.0,2002-06-12
1181,13484,0.0,1.0,38.470175,-85.95089167,18.0,2002-07-17
1182,13485,0.0,1.0,38.44483889,-85.84213889,18.0,2002-07-18
1183,13486,0.0,1.0,39.09569167,-85.94228889,18.0,2002-07-25
1185,13488,0.0,1.0,38.24128889,-87.03198056,18.0,2002-05-31
1186,13489,0.0,1.0,38.95823056,-85.74021389,18.0,2002-06-28
1187,13490,0.0,1.0,39.74643056,-86.72006667,18.0,2002-06-30
1192,13495,0.0,1.0,39.67703611,-85.44342222,18.0,2002-06-16
1193,13496,0.0,2.0,38.81633611,-87.13942778,18.0,2002-07-10
1194,13497,1.0,1.0,39.83286944,-84.82432778,18.0,2002-07-15
1197,13500,0.0,1.0,39.77743889,-85.93704722,18.0,2002-05-10
1198,13501,0.0,1.0,39.87342222,-84.87696111,18.0,2002-05-22
1199,13502,1.0,1.0,39.49796389,-86.15785,18.0,2002-05-30
1200,13503,0.0,1.0,38.22857778,-86.00427222,18.0,2002-07-02
1207,13510,0.0,1.0,39.47438889,-86.10198889,18.0,2002-07-02
1208,13511,0.0,1.0,38.84896667,-86.50876389,18.0,2002-07-30
1210,13513,1.0,1.0,39.56121389,-86.2319,18.0,2002-08-03
1212,13515,0.0,1.0,38.18327778,-85.89882222,18.0,2002-06-13
1224,13527,0.0,1.0,38.83262778,-85.58552778,18.0,2002-07-08
1234,13537,1.0,1.0,39.94168889,-86.12949722,18.0,2002-08-19
1237,13540,0.0,2.0,38.20685556,-86.88283333,18.0,2002-08-03
1238,13541,0.0,1.0,38.78014167,-85.83017222,18.0,2002-08-07
1240,13543,0.0,1.0,39.95224167,-86.47328611,18.0,2002-07-19
1241,13544,1.0,1.0,39.74379722,-86.14704167,18.0,2002-07-22
1243,13546,0.0,1.0,38.03582778,-87.03671389,18.0,2002-08-07
1245,13548,0.0,1.0,39.87993056,-86.24425,18.0,2002-08-10
1247,13550,0.0,3.0,39.83826944,-86.61557778,18.0,2002-08-19
1248,13551,0.0,1.0,39.75539444,-86.31723333,18.0,2002-08-20
1251,13554,0.0,1.0,38.35321944,-86.61904167,18.0,2002-08-23
1255,13558,0.0,1.0,39.12239444,-86.57121944,18.0,2002-08-25
1256,13559,1.0,1.0,38.64419167,-87.22421667,18.0,2002-08-01
1261,13564,0.0,2.0,39.48940556,-86.10270278,18.0,2002-08-24
1262,13565,1.0,1.0,39.00569167,-87.09051667,18.0,2002-08-31
1265,13568,0.0,2.0,39.28194444,-86.70001111,18.0,2002-08-15
1266,13569,0.0,1.0,39.12238333,-86.571225,18.0,2002-08-21
1267,13570,0.0,1.0,38.73726944,-87.16694444,18.0,2002-08-22
1269,13572,0.0,1.0,38.35601389,-87.68760556,18.0,2002-08-30
1272,13575,0.0,1.0,37.9656,-87.28533611,18.0,2002-08-02
1275,13578,0.0,1.0,38.167125,-87.55073333,18.0,2002-08-23
1276,13579,1.0,1.0,38.14640833,-85.91073889,18.0,2002-08-26
1278,13581,0.0,1.0,38.97592778,-85.73999722,18.0,2002-08-31
1281,13584,0.0,1.0,39.16776111,-86.54955556,18.0,2002-09-14
1282,13585,0.0,1.0,39.60048889,-87.43724167,18.0,2002-09-14
1283,13586,0.0,1.0,38.56555556,-86.90525833,18.0,2002-08-05
1285,13588,1.0,1.0,38.48947778,-87.30156389,18.0,2002-08-30
1286,13589,0.0,1.0,38.32932222,-85.84564167,18.0,2002-09-04
1289,13592,0.0,1.0,38.05765278,-87.54703056,18.0,2002-09-15
1290,13593,0.0,1.0,39.57843056,-87.43732778,18.0,2002-09-21
1291,13594,0.0,2.0,39.30543333,-85.78815556,18.0,2002-09-04
1292,13595,0.0,1.0,38.771875,-85.834025,18.0,2002-09-04
1296,13599,1.0,1.0,39.40295,-87.45128333,18.0,2002-09-27
1303,13606,2.0,1.0,39.83010278,-86.31889444,18.0,2002-08-30
1304,13607,1.0,1.0,39.81424722,-86.17587778,18.0,2002-09-02
1305,13608,1.0,1.0,38.25307222,-87.69704722,18.0,2002-09-05
1307,13610,0.0,1.0,38.13251667,-85.95544444,18.0,2002-09-11
1310,13613,0.0,1.0,39.15177222,-85.33810833,18.0,2002-09-15
1311,13614,0.0,1.0,39.36798611,-85.913875,18.0,2002-09-17
1312,13615,1.0,1.0,39.51780278,-85.72125556,18.0,2002-09-18
1316,13619,0.0,1.0,39.77149444,-86.14295,18.0,2002-09-21
1317,13620,1.0,1.0,38.12833889,-85.99456111,18.0,2002-09-23
1319,13622,0.0,1.0,39.16312222,-86.51589722,18.0,2002-09-24
1322,13625,0.0,1.0,38.46526389,-86.08179444,18.0,2002-09-27
1324,13627,1.0,1.0,39.63000278,-86.52213889,18.0,2002-09-29
1327,13630,1.0,1.0,39.39479167,-86.40665556,18.0,2002-10-05
1328,13631,0.0,1.0,39.86970556,-86.14064444,18.0,2002-08-03
1329,13632,1.0,1.0,39.75145278,-86.18305833,18.0,2002-08-06
1330,13633,0.0,1.0,39.83883056,-86.04606389,18.0,2002-08-07
1331,13634,2.0,1.0,39.72787778,-86.15399167,18.0,2002-08-29
1333,13636,1.0,1.0,39.71329167,-86.15851111,18.0,2002-09-14
1335,13638,0.0,1.0,39.89125278,-85.35523056,18.0,2002-09-22
1337,13640,1.0,1.0,39.81536111,-86.142575,18.0,2002-09-27
1338,13641,0.0,1.0,38.23218611,-86.13128056,18.0,2002-06-15
1339,13642,1.0,1.0,38.01728611,-87.13184167,18.0,2002-09-21
1343,13646,0.0,1.0,39.51045,-85.74247222,18.0,2002-09-30
1345,13648,0.0,1.0,39.17610833,-86.50444722,18.0,2002-10-02
1346,13649,1.0,1.0,38.12212778,-87.45195833,18.0,2002-10-02
1350,13653,0.0,1.0,39.44584722,-87.22698056,18.0,2002-10-07
1351,13654,0.0,1.0,39.39830278,-86.39756111,18.0,2002-10-12
1353,13656,0.0,2.0,38.02038056,-87.65671667,18.0,2002-10-07
1355,13658,1.0,1.0,39.061725,-86.49849167,18.0,2002-10-20
1356,13659,0.0,1.0,39.61119722,-85.41468889,18.0,2002-09-17
1358,13661,0.0,1.0,38.31957222,-85.836525,18.0,2002-09-21
1366,13669,0.0,1.0,39.01283611,-85.81684444,18.0,2002-10-24
1367,13670,0.0,4.0,38.082775,-87.55569722,18.0,2002-05-21
1371,13674,0.0,1.0,39.70395278,-86.39954722,18.0,2002-09-16
1372,13675,0.0,1.0,38.54484722,-86.09493889,18.0,2002-10-10
1373,13676,0.0,1.0,39.78390833,-86.14368889,18.0,2002-08-06
1375,13678,1.0,1.0,39.73772222,-86.13301389,18.0,2002-10-26
1384,13687,0.0,1.0,39.30018333,-84.889175,18.0,2002-11-18
1385,13688,0.0,1.0,39.63359167,-86.48017778,18.0,2002-11-19
1387,13690,0.0,1.0,39.16481111,-86.57510278,18.0,2002-11-19
1389,13692,0.0,1.0,39.73142222,-85.13765556,18.0,2002-11-21
1391,13694,0.0,1.0,39.81953611,-84.97294167,18.0,2002-11-24
1392,13695,0.0,1.0,38.33383056,-85.74925833,18.0,2002-11-26
1397,13700,0.0,1.0,39.77384444,-86.22803056,18.0,2002-07-30
1399,13702,0.0,1.0,39.857425,-85.03425833,18.0,2002-09-19
1400,13703,3.0,1.0,39.85042222,-86.19314444,18.0,2002-10-05
1402,13705,0.0,1.0,38.51945556,-87.24084167,18.0,2002-10-10
1403,13706,0.0,2.0,38.2428,-86.17713333,18.0,2002-10-14
1405,13708,0.0,1.0,38.08971389,-87.03796389,18.0,2002-10-19
1406,13709,0.0,1.0,39.40018611,-86.19598611,18.0,2002-10-20
1409,13712,0.0,2.0,39.75670833,-84.91803611,18.0,2002-10-05
1410,13713,0.0,1.0,38.20269722,-85.88354722,18.0,2002-10-10
1413,13716,0.0,1.0,39.93283611,-84.87789722,18.0,2002-10-15
1415,13718,0.0,1.0,39.79092778,-86.00927222,18.0,2002-10-21
1417,13720,0.0,1.0,39.49048333,-85.792025,18.0,2002-10-22
1422,13725,0.0,1.0,39.76280556,-86.02615833,18.0,2002-10-29
1423,13726,0.0,1.0,39.44125,-85.98654722,18.0,2002-10-31
1425,13728,0.0,1.0,39.78050278,-86.21603056,18.0,2002-10-31
1429,13732,0.0,1.0,39.86554722,-86.14606111,18.0,2002-11-05
1431,13734,1.0,1.0,38.089575,-86.82695278,18.0,2002-09-19
1432,13735,1.0,1.0,38.69367778,-87.49273056,18.0,2002-09-21
1434,13737,1.0,1.0,37.95987222,-87.46549444,18.0,2002-10-26
1437,13740,0.0,2.0,38.35575,-87.64196944,18.0,2002-11-14
1438,13741,0.0,1.0,39.51319444,-86.14290278,18.0,2002-12-11
1439,13742,0.0,1.0,39.75656944,-85.6257,18.0,2002-12-12
1440,13743,2.0,2.0,38.53662778,-86.03175833,18.0,2002-12-12
1441,13744,1.0,1.0,38.62180278,-86.18911111,18.0,2002-12-15
1444,13747,0.0,1.0,39.2771,-86.676675,18.0,2002-11-06
1448,13751,1.0,1.0,37.98240833,-87.54158889,18.0,2002-11-07
1450,13753,0.0,1.0,39.18144444,-86.50924444,18.0,2002-11-20
1452,13755,0.0,1.0,39.82587222,-85.69377222,18.0,2002-11-21
1453,13756,0.0,1.0,39.56881111,-85.77655556,18.0,2002-11-24
1454,13757,0.0,1.0,39.91057778,-85.50046944,18.0,2002-11-26
1457,13760,1.0,1.0,39.64398611,-86.85194444,18.0,2002-12-24
1461,13764,1.0,1.0,39.56446944,-87.35119167,18.0,2002-12-08
1463,13766,0.0,1.0,39.43868333,-85.47894167,18.0,2002-12-10
1464,13767,0.0,1.0,39.99833056,-86.26459722,18.0,2002-09-19
1469,13772,0.0,1.0,39.19326944,-87.22920833,18.0,2002-12-10
1471,13774,1.0,1.0,38.68131389,-86.88885,18.0,2002-12-14
1472,13775,1.0,1.0,39.73108333,-85.93281944,18.0,2002-12-17
1473,13776,0.0,1.0,38.20545278,-85.87997778,18.0,2002-12-26
1475,13778,1.0,1.0,38.53027222,-85.73938056,18.0,2002-06-02
1476,13779,0.0,1.0,38.50911944,-85.77148333,18.0,2002-06-23
1477,13780,0.0,1.0,39.95222778,-87.45174722,18.0,2002-07-25
1478,13781,0.0,1.0,39.75826944,-86.14311389,18.0,2002-08-29
1479,13782,0.0,1.0,37.97558611,-87.55641944,18.0,2002-10-07
1480,13783,1.0,1.0,38.80439167,-86.64356111,18.0,2002-11-16
1481,13784,0.0,1.0,38.00771944,-87.46737778,18.0,2002-12-01
1483,13786,0.0,1.0,39.96286111,-86.00366944,18.0,2002-12-13
1485,13788,1.0,1.0,38.25108056,-85.84578333,18.0,2002-12-21
1488,13791,0.0,1.0,38.98341944,-84.96690556,18.0,2002-12-14
1489,13792,0.0,1.0,39.52516389,-85.73819444,18.0,2002-10-02
1492,13795,0.0,1.0,39.36181944,-86.26110833,18.0,2002-10-18
1493,13796,1.0,1.0,38.24939722,-87.39456667,18.0,2002-10-19
1494,13797,0.0,1.0,39.70089444,-86.12259167,18.0,2002-10-24
1496,13799,1.0,1.0,39.70165278,-85.44155833,18.0,2002-11-15
1497,13800,0.0,1.0,39.79283333,-86.36244444,18.0,2002-11-19
1500,13803,1.0,1.0,39.73848056,-85.97238889,18.0,2002-12-11
1502,13805,0.0,1.0,38.83474722,-86.50886389,18.0,2002-12-20
1503,13806,0.0,1.0,39.71841389,-86.13953333,18.0,2002-12-27
1504,13807,0.0,1.0,39.70757778,-86.16911667,18.0,2002-07-11
1505,13808,0.0,1.0,39.82547778,-86.09254722,18.0,2002-10-12
1508,13811,1.0,1.0,39.88727222,-86.14581667,18.0,2002-11-11
1509,13812,0.0,1.0,38.17395833,-87.56003611,18.0,2002-11-25
1510,13813,0.0,1.0,39.81641111,-86.2591,18.0,2002-11-28
1512,13815,0.0,1.0,39.86352222,-86.27444167,18.0,2002-12-27
1513,13816,0.0,1.0,38.44512778,-85.85946111,18.0,2002-12-31
1514,13817,0.0,1.0,38.74061944,-85.3772,18.0,2002-11-15
1515,13818,2.0,1.0,38.45484722,-87.25153611,18.0,2002-11-18
1518,13821,1.0,1.0,38.51439167,-87.24950833,18.0,2002-12-14
1519,13822,1.0,2.0,39.40827778,-86.42223611,18.0,2002-12-15
1523,13826,0.0,1.0,38.19854444,-87.88586944,18.0,2002-12-27
1525,13828,0.0,1.0,39.17772222,-85.11322778,18.0,2002-10-26
1526,13829,0.0,1.0,39.29884167,-85.21119167,18.0,2002-12-13
1527,13830,0.0,1.0,39.69327778,-86.14872222,18.0,2002-12-21
1528,13831,0.0,1.0,39.70108056,-85.22276944,18.0,2002-12-19
1534,13837,0.0,1.0,39.76351389,-86.09968889,18.0,2002-10-21
1535,13838,0.0,1.0,39.53513611,-85.77680556,18.0,2002-12-05
1544,13325,0.0,1.0,39.56206667,-87.13728889,18.0,2003-01-08
1546,13327,0.0,1.0,38.68159167,-85.83872778,18.0,2003-01-08
1548,13329,1.0,1.0,38.95643056,-85.88095,18.0,2003-01-10
1552,13333,0.0,1.0,39.7107,-86.28020278,18.0,2003-01-13
1555,13336,0.0,1.0,38.25241389,-87.39304167,18.0,2003-01-14
1558,13339,0.0,1.0,39.76053611,-86.56456944,18.0,2003-01-15
1560,13341,0.0,1.0,39.28023056,-84.85954444,18.0,2003-01-16
1563,13344,1.0,1.0,38.12421944,-87.02617222,18.0,2003-01-17
1566,13347,1.0,1.0,39.95714167,-85.98743611,18.0,2003-01-21
1568,13349,0.0,1.0,39.70950556,-86.283725,18.0,2003-01-22
1572,13353,0.0,1.0,39.11325556,-85.75405833,18.0,2003-01-26
1573,13354,0.0,1.0,38.86467778,-86.48275,18.0,2003-01-27
1575,13356,0.0,1.0,38.66296389,-87.01703611,18.0,2003-01-31
1578,13359,0.0,2.0,38.01098056,-87.43659722,18.0,2003-01-31
1580,13361,0.0,1.0,39.80014167,-85.70572778,18.0,2003-02-01
1587,13368,0.0,1.0,38.80645556,-87.17249444,18.0,2003-02-04
1588,13369,0.0,1.0,39.85353056,-85.41302778,18.0,2003-02-04
1591,13372,1.0,2.0,39.77991667,-87.40722222,18.0,2003-02-08
1592,13373,0.0,1.0,38.28115556,-86.83836389,18.0,2003-02-10
1593,13374,0.0,1.0,39.84007778,-85.5549,18.0,2003-02-10
1596,13377,0.0,1.0,39.37531111,-86.29851111,18.0,2003-02-10
1599,13380,0.0,1.0,39.30459444,-85.96240556,18.0,2003-02-11
1602,13383,0.0,1.0,39.07968889,-87.41721667,18.0,2003-02-11
1604,13385,0.0,1.0,37.96976389,-87.66426667,18.0,2003-02-11
1607,13388,0.0,1.0,39.92616389,-86.97306667,18.0,2003-02-13
1609,13390,0.0,1.0,39.70530556,-86.10887222,18.0,2003-02-14
1610,13391,0.0,1.0,39.37281944,-85.53188889,18.0,2003-02-15
1612,13393,0.0,1.0,38.62433333,-86.23236667,18.0,2003-02-15
1614,13395,1.0,1.0,39.43064167,-87.41698611,18.0,2003-02-16
1616,13397,0.0,1.0,39.80545278,-86.2755,18.0,2003-02-17
1617,13398,0.0,1.0,39.90299722,-85.90720278,18.0,2003-02-18
1618,13399,0.0,1.0,38.00685833,-87.54663611,18.0,2003-02-18
1626,13407,0.0,1.0,39.34751389,-85.942475,18.0,2003-02-23
1627,13408,0.0,1.0,38.38057778,-85.7687,18.0,2003-02-24
1632,13413,0.0,3.0,39.31663611,-85.33692778,18.0,2003-01-16
1634,13415,0.0,1.0,39.57141111,-85.46160278,18.0,2003-01-17
1635,13416,2.0,2.0,39.42569722,-86.47180833,18.0,2003-01-04
1637,13418,0.0,1.0,38.03381111,-87.38867778,18.0,2003-01-09
1638,13419,0.0,1.0,38.87521944,-86.43491389,18.0,2003-03-01
1642,13423,2.0,2.0,39.245175,-85.88113611,18.0,2003-03-05
1643,13424,0.0,1.0,38.90221111,-85.82080278,18.0,2003-03-08
1644,13425,1.0,1.0,39.63629167,-86.07426389,18.0,2003-03-08
1645,13426,0.0,1.0,38.05343333,-87.51580833,18.0,2003-03-08
1647,13428,0.0,1.0,39.67835278,-85.31999722,18.0,2003-03-09
1648,13429,0.0,1.0,38.33181389,-86.62163889,18.0,2003-03-10
1649,13430,0.0,1.0,39.70196667,-86.26137778,18.0,2003-03-11
1650,13431,0.0,1.0,39.805475,-86.27521944,18.0,2003-03-14
1651,13432,0.0,1.0,39.92933889,-84.96780556,18.0,2003-03-14
1656,13437,0.0,1.0,39.91713333,-85.40108889,18.0,2003-03-17
1662,13443,0.0,1.0,39.93763611,-85.61542222,18.0,2003-03-24
