YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201603,103186,617978,3,1.94,"SW","HOLLY SPGS",32.6833,-93.1969,3240998,9311814
201603,103186,617978,4,1.21,"WSW","HOLLY SPGS",32.6905,-93.1874,3241430,9311244
201603,103186,617981,1,1.88,"SSE","SIBLEY",32.5072,-93.2825,3230432,9316950
201603,103186,617981,2,2.19,"SSE","SIBLEY",32.5018,-93.283,3230108,9316980
201603,103186,617981,3,2.27,"SSE","SIBLEY",32.5019,-93.2798,3230114,9316788
201603,103186,617981,4,1.98,"SE","SIBLEY",32.5073,-93.2794,3230438,9316764
201603,103186,617983,1,.65,"SW","NINE FORKS",32.5722,-93.2064,3234332,9312384
201603,103186,617983,2,.78,"SSW","NINE FORKS",32.5704,-93.207,3234224,9312420
201605,106328,638411,1,0,"N","LEESYLVANIA STATE PARK (LSLVN)",38.67,-77.25,3840200,7715000
201605,106328,638413,1,2.66,"SE","LEESYLVANIA STATE PARK (LSLVN)",38.6402,-77.2189,3838412,7713134
201605,106328,638414,1,0,"N","HERRING BAY (HRB)",38.73,-76.54,3843800,7632400
201605,106328,638415,1,0,"N","THOMAS POINT (TPLM2)",38.9,-76.44,3854000,7626400
201605,106328,638416,1,0,"N","KENT ISLAND (KNT)",38.92,-76.36,3855200,7621600
201605,106328,638417,1,0,"N","BLACKWALNUT HARBOR (BWH)",38.68,-76.33,3840800,7619800
201605,106328,638418,1,1.14,"ESE","LONG BRANCH ES (ARLNL)",38.8614,-77.0719,3851684,774314
201605,106328,638419,1,0,"N","(DCA)REAGAN NATIONAL AIRPORT",38.86,-77.03,3851600,771800
201605,106328,638420,1,0,"N","COBB POINT (COB)",38.24,-76.83,3814400,7649800
201605,106328,638421,1,0,"N","THOMAS POINT (TPLM2)",38.9,-76.44,3854000,7626400
201605,106328,638422,1,0,"N","TOLLY POINT (TOL)",38.94,-76.44,3856400,7626400
201605,106328,638423,1,0,"N","CAMBRIDGE (CAMM2)",38.57,-76.07,3834200,764200
201605,106328,638424,1,0,"N","SOLOMONS ISLAND (SLIM2)",38.32,-76.45,3819200,7627000
201605,106331,638425,1,0,"N","WASHINGTON DC (WASD2)",38.87,-77.02,3852200,771200
201605,106331,638426,1,0,"N","(DCA)REAGAN NATIONAL AIRPORT",38.86,-77.03,3851600,771800
201605,106331,638427,1,2.28,"SE","LEESYLVANIA STATE PARK (LSLVN)",38.6431,-77.2257,3838586,7713542
201605,106331,638428,1,0,"N","QUANTICO (KNYG)",38.51,-77.3,3830600,7718000
201605,106331,638429,1,0,"N","GREENBERRY POINT (GBY)",38.97,-76.46,3858200,7627600
201605,106331,638430,1,0,"N","BALTIMORE KEY BRIDGE (FSKM2)",39.22,-76.53,3913200,7631800
201605,106331,638431,1,0,"N","HART MILLER ISLAND (HRT)",39.25,-76.37,3915000,7622200
201605,106331,638432,1,0,"N","GROVE POINT (GVP)",39.4,-76.04,3924000,762400
201605,106331,638433,1,0,"N","HERRING BAY (HRB)",38.73,-76.54,3843800,7632400
201605,106331,638434,1,0,"N","TOLLY POINT (TOL)",38.94,-76.44,3856400,7626400
201605,106331,638435,1,0,"N","THOMAS POINT (TPLM2)",38.9,-76.44,3854000,7626400
201605,106331,638436,1,0,"N","POTOMAC LIGHT 33 (LT3)",38.34,-76.99,3820400,7659400
201605,106331,638437,1,0,"N","BABAR POINT (BAB)",38.31,-77.03,3818600,771800
201605,106331,638438,1,0,"N","CUCKOLD CREEK (CCK)",38.31,-76.93,3818600,7655800
201605,106331,638439,1,0,"N","MONROE CREEK (MON)",38.23,-76.95,3813800,7657000
201605,106331,638440,1,0,"N","COBB POINT (COB)",38.24,-76.83,3814400,7649800
201605,106375,638653,1,.52,"ENE","DEERING",66.073,-162.7528,664380,16245168
201605,106375,638653,2,.28,"SSE","DEERING",66.066,-162.7679,663960,16246074
201605,106375,638653,3,.81,"ESE","DEERING",66.0665,-162.7424,663990,16244544
201605,106375,638653,4,.93,"E","DEERING",66.0721,-162.7372,664326,16244232
201605,106390,638729,1,3.99,"ESE","MADISON",34.62,-83.14,3437200,838400
201605,106390,638730,1,3.99,"ESE","MADISON",34.62,-83.14,3437200,838400
201605,106390,638731,1,2.91,"WNW","RIVER FALLS",35.13,-82.58,357800,8234800
201605,106390,638731,2,1.83,"WSW","RIVER FALLS",35.11,-82.56,356600,8233600
201605,106390,638732,1,1.83,"ENE","BLYTHE SHOALS",35.08,-82.54,354800,8232400
201605,106390,638733,1,2.68,"SE","NIMMONS",34.99,-82.85,3459400,8251000
201605,106390,638734,1,1.33,"ESE","SPARTANSBURG DWTN AR",34.91,-81.95,3454600,8157000
201605,106391,638735,1,.9,"SE","AVALON",34.49,-83.19,3429400,8311400
201605,106391,638736,1,0,"N","TOCCOA",34.58,-83.32,3434800,8319200
201605,106391,638737,1,.89,"NW","HABERSHAM",34.61,-83.58,3436600,8334800
201605,106392,638738,1,.69,"S","JUPITER",35.76,-82.6,3545600,8236000
201605,106392,638739,1,84.29,"ESE","SHUMON",35.09,-80.85,355400,8051000
201605,106392,638740,1,3.06,"SE","CASAR",35.49,-81.59,3529400,8135400
201605,106392,638741,1,.69,"N","STUBBS",35.34,-81.48,3520400,8128800
201605,106392,638741,2,1.69,"W","OAKGROVE",35.27,-81.46,3516200,8127600
201605,106392,638742,1,3.15,"WSW","MATTHEWS",35.1,-80.78,356000,8046800
201605,106392,638742,2,1.49,"SSE","HOODS",35.11,-80.69,356600,8041400
201605,106392,638743,1,.89,"NW","STOUTS",35.08,-80.66,354800,8039600
201605,106392,639224,1,.89,"SE","BARIUM SPGS",35.71,-80.89,3542600,8053400
201605,106393,638759,1,5.28,"WSW","JOCASSEE",34.95,-83.02,3457000,831200
201605,106393,638760,1,.89,"NW","NEWRY",34.73,-82.91,3443800,8254600
201605,106393,638761,1,3.5,"S","CAMPBELL",34.47,-82.52,3428200,8231200
201605,106393,638762,1,.89,"SW","COURTENAY",34.71,-82.93,3442600,8255800
201605,106393,638762,2,.69,"S","KEOWEE",34.69,-82.88,3441400,8252800
201605,106393,638763,1,4.22,"WSW","(AND)ANDERSON CO ARP",34.48,-82.79,3428800,8247400
201605,106393,638763,2,1.49,"SSE","WILLIAMSTON",34.6,-82.47,3436000,8228200
201605,106393,638764,1,1.7,"E","FELLOWSHIP XRDS",34.7,-82.29,3442000,8217400
201605,106393,638764,2,0,"N","SIMPSONVILLE",34.73,-82.25,3443800,8215000
201605,106394,638765,1,.89,"SW","HASKINGS MILLS",35.26,-80.89,3515600,8053400
201605,106394,638765,2,.89,"NW","CHARLOTTE",35.24,-80.86,3514400,8051600
201605,106395,638766,1,1.49,"NNE","WALHALLA",34.79,-83.06,3447400,833600
201605,106395,638767,1,1.49,"SSE","WEST UNION",34.75,-83.04,3445000,832400
201605,106395,638767,2,3.07,"SE","WEST UNION",34.74,-83.01,3444400,83600
201605,106396,638768,1,1.49,"SSE","BULL SHOALS LAKE WES",36.45,-92.82,3627000,9249200
201605,106396,638769,1,2.34,"WNW","HILL TOP",36.16,-93.26,369600,9315600
201605,106396,638770,1,.56,"E","QUITMAN",35.38,-92.21,3522800,9212600
201605,106396,638771,1,.9,"NE","BRUMMITT",34.54,-91.66,3432400,9139600
201605,106401,639115,1,2.11,"NE","TREMONT",39.79,-86.29,3947400,8617400
201605,106403,638784,1,.36,"ENE","STUART PLACE",26.181,-97.7643,2610860,9745858
201605,106403,638785,1,1.68,"NNE","STUART PLACE",26.201,-97.7565,2612060,9745390
201605,106417,638864,1,2.66,"SW","CHASE CITY MUNI",36.75,-78.53,3645000,7831800
201605,106417,638865,1,.89,"SW","SKIPWITH",36.69,-78.49,3641400,7829400
201605,106417,638866,1,1.31,"WNW","BASKERVILLE",36.69,-78.3,3641400,7818000
201605,106418,638867,1,2.64,"NW","ZION",38.01,-78.28,38600,7816800
201605,106418,638869,1,1.49,"NNE","CUMBERLAND",37.5,-78.24,3730000,7814400
201605,106419,638870,1,.54,"W","FRUITLAND",38.32,-75.63,3819200,7537800
201605,106422,638879,1,3.77,"ENE","PRITCHARD",32.29,-80.94,3217400,8056400
201605,106422,638879,2,4.14,"ENE","PRITCHARD",32.2974,-80.937,3217844,8056220
201605,106422,638879,3,4.26,"ENE","PRITCHARD",32.2964,-80.9341,3217784,8056046
201605,106422,638879,4,3.93,"ENE","PRITCHARD",32.2888,-80.9365,3217328,8056190
201605,106422,638880,1,1.13,"SE","RIDGELAND MUNI ARPT",32.487,-80.988,3229220,8059280
201605,106331,638441,1,0,"N","PINEY POINT (PPTM2)",38.13,-76.53,387800,7631800
201605,106331,638442,1,0,"N","SOLOMONS ISLAND (SLIM2)",38.32,-76.45,3819200,7627000
201605,106331,638443,1,0,"N","POINT LOOKOUT (PTL)",38.04,-76.32,382400,7619200
201605,106331,638444,1,0,"N","LEWISETTA MD (LWTV2)",38,-76.47,3800,7628200
201605,106331,638445,1,0,"N","POTOMAC POINT LOOKOUT BUOY (44042)",38.03,-76.34,381800,7620400
201605,106331,638446,1,0,"N","LOWER HOOPERS ISLAND (HPR)",38.26,-76.18,3815600,7610800
201605,106331,638447,1,0,"N","PATUXENT RIVER ASOS (KNAK)",38.29,-76.41,3817400,7624600
201605,106331,638448,1,0,"N","BISHOPS HEAD (BISM2)",38.22,-76.04,3813200,762400
201605,106331,638449,1,0,"N","CRISFIELD CG (CRS)",37.97,-75.88,3758200,7552800
201605,106331,638450,1,0,"N","RACCOON POINT (RAC)",38.14,-75.79,388400,7547400
201605,106331,638451,1,0,"N","QUANTICO (KNYG)",38.51,-77.3,3830600,7718000
201605,106331,638452,1,0,"N","POTOMAC LIGHT 33 (LT3)",38.34,-76.99,3820400,7659400
201605,106331,638453,1,0,"N","CAMBRIDGE (CAMM2)",38.57,-76.07,3834200,764200
201605,106332,638454,1,7.01,"ENE","LEESYLVANIA STATE PARK (LSLVN)",38.7054,-77.1281,3842324,777686
201605,106332,638455,1,0,"N","AG WRIGHT MS (SAFRD)",38.42,-77.33,3825200,7719800
201605,106332,638456,1,0,"N","BALTIMORE KEY BRIDGE (FSKM2)",39.22,-76.53,3913200,7631800
201605,106332,638457,1,0,"N","BALTIMORE (BLTM2)",39.27,-76.58,3916200,7634800
201605,106332,638458,1,0,"N","PATAPSCO BUOY (44043)",39.15,-76.39,399000,7623400
201605,106332,638459,1,0,"N","ROD N REEL CHESAPEAKE BEACH (CHSRL)",38.69,-76.53,3841400,7631800
201605,106333,638460,1,0,"N","ADIAL",37.85,-78.82,3751000,7849200
201605,106333,638461,1,0,"N","LOVINGSTON",37.77,-78.88,3746200,7852800
201605,106333,638462,1,.88,"NE","ADIAL",37.86,-78.81,3751600,7848600
201605,106333,638463,1,0,"N","HEARDS",37.92,-78.75,3755200,7845000
201605,106333,638464,1,0,"N","LIMSTRONG",38.72,-77.47,3843200,7728200
201605,106333,638465,1,1.28,"ENE","CANOVA",38.69,-77.41,3841400,7724600
201605,106333,638466,1,.54,"W","CLIFTON",38.78,-77.39,3846800,7723400
201605,106333,638467,1,1.28,"ENE","CANOVA",38.69,-77.41,3841400,7724600
201605,106333,638468,1,.69,"N","OAKTON",38.89,-77.3,3853400,7718000
201605,106333,638469,1,1.08,"E","HOADLY",38.68,-77.35,3840800,7721000
201605,106333,638470,1,.54,"E","BUFFS CORNER",38.78,-77.32,3846800,7719200
201605,106333,638471,1,1.08,"E","HOADLY",38.68,-77.35,3840800,7721000
201605,106333,638472,1,2.07,"N","VALE",38.91,-77.35,3854600,7721000
201605,106333,638473,1,1.28,"WNW","OCCOQUAN",38.69,-77.29,3841400,7717400
201605,106333,638474,1,1.28,"WSW","WOODBRIDGE ARPT",38.67,-77.34,3840200,7720400
201605,106333,638475,1,.88,"SE","CLARKS CROSSING",38.91,-77.29,3854600,7717400
201605,106333,640201,1,1.28,"WNW","FAIRFAX PARK",38.78,-77.27,3846800,7716200
201605,106333,640202,1,.54,"E","KENMORE",38.95,-77.26,3857000,7715600
201605,106333,640203,1,.69,"N","COLCHESTER",38.68,-77.23,3840800,7713800
201605,106333,640204,1,1.28,"ESE","OCCOQUAN",38.67,-77.25,3840200,7715000
201605,106333,640205,1,.54,"E","VIENNA",38.9,-77.26,3854000,7715600
201605,106333,640206,1,.88,"SE","CROWELLS CORNER",38.94,-77.29,3856400,7717400
201605,106333,640207,1,.54,"E","KENMORE",38.95,-77.26,3857000,7715600
201605,106333,640208,1,.88,"SW","BETHEL",38.64,-77.33,3838400,7719800
201605,106333,640209,1,1.75,"WSW","BARCROFT",38.89,-77.16,3853400,779600
201605,106333,640210,1,1.28,"ESE","BARCROFT",38.89,-77.11,3853400,776600
201605,106333,640211,1,0,"N","BARCROFT",38.9,-77.13,3854000,777800
201605,106333,640212,1,1.08,"E","BARCROFT",38.9,-77.11,3854000,776600
201605,106333,640238,1,1.28,"WNW","OCCOQUAN",38.69,-77.29,3841400,7717400
201605,106368,638607,1,2.67,"WNW","HARGILL",26.4576,-98.0624,2627456,983744
201605,106368,638607,2,.2,"WNW","LA BLANCA",26.3013,-98.0729,2618078,984374
201605,106369,638608,1,.75,"NNW","FALCON HGTS",26.5595,-99.1361,2633570,998166
201605,106369,638609,1,0,"N","EL SAUZ",26.58,-98.87,2634800,9852200
201605,106369,638610,1,4.93,"NNE","RIO GRANDE CITY ARPT",26.4871,-98.823,2629226,9849380
201605,106372,638620,1,2.32,"ENE","CHIHUAHUA",26.2385,-98.3888,2614310,9823328
201605,106372,638620,2,5.59,"ESE","HIDALGO",26.0698,-98.1864,264188,9811184
201605,106372,638624,1,0,"N","PHARR",26.2,-98.18,2612000,9810800
201605,106372,638626,1,0,"N","(MFE)MILLER INTL ARP",26.17,-98.23,2610200,9813800
201605,106396,638772,1,.69,"S","SALEM",35.07,-92.52,354200,9231200
201605,106396,638773,1,1.13,"W","CONWAY",35.08,-92.47,354800,9228200
201605,106396,638774,1,.69,"N","CONWAY",35.09,-92.45,355400,9227000
201605,106396,638775,1,.56,"E","BRADFORD",35.42,-91.46,3525200,9127600
201605,106396,638775,2,1.14,"NE","BRADFORD",35.4323,-91.4566,3525938,9127396
201605,106396,638775,3,1.72,"ENE","BRADFORD",35.4289,-91.4414,3525734,9126484
201605,106396,638775,4,1,"ESE","BRADFORD",35.4122,-91.4552,3524732,9127312
201605,106396,638776,1,.93,"NW","SHERIDAN",34.3101,-92.4106,3418606,9224636
201605,106397,638792,1,4.67,"SSW","CARLISLE",38.91,-87.44,3854600,8726400
201605,106397,638810,1,1.6,"E","SWALLS",39.47,-87.25,3928200,8715000
201605,106397,638814,1,.87,"NNW","WANAMAKER",39.711,-86.0082,3942660,86492
201605,106397,638816,1,.54,"E","FAIRVIEW PARK",39.6797,-87.4098,3940782,8724588
201605,106397,638817,1,.87,"SW","COMMERCIAL PLACE",39.64,-86.84,3938400,8650400
201605,106397,638819,1,.69,"N","LINDEN",40.19,-86.9,4011400,8654000
201605,106397,638820,1,1.38,"S","COATESVILLE",39.66,-86.67,3939600,8640200
201605,106397,638822,1,2.25,"S","SIX PTS",39.6977,-86.3356,3941862,8620136
201605,106397,638824,1,2.14,"NNE","ELIZAVILLE",40.15,-86.36,409000,8621600
201605,106397,638827,1,1.45,"ENE","FIVE PTS",39.7399,-86.0259,3944394,861554
201605,106397,638828,1,.53,"W","NEW PALESTINE",39.72,-85.89,3943200,8553400
201605,106397,638830,1,2.76,"WSW","SHARPSVILLE",40.3603,-86.1256,4021618,867536
201605,106397,638833,1,.53,"W","NEW PALESTINE",39.72,-85.89,3943200,8553400
201605,106397,638834,1,1.74,"WSW","ACTON",39.66,-86,3939600,8600
201605,106397,638835,1,.69,"S","ATLANTA",40.21,-86.03,4012600,861800
201603,103168,616454,1,2.77,"ENE","SUPERIOR",32.8335,-93.935,3250010,9356100
201603,103168,616455,1,.96,"W","IDA",33.0017,-93.9365,33102,9356190
201603,103168,616456,1,.77,"NW","CAVETT",32.789,-93.8378,3247340,9350268
201603,103168,616457,1,3.88,"NNW","HUGHES",32.8301,-93.7501,3249806,9345006
201603,103169,616458,1,1.05,"ESE","BRADLEY",33.0969,-93.6523,335814,9339138
201603,103169,616459,1,.42,"NNE","LEWISVILLE",33.3553,-93.5765,3321318,9334590
201603,103169,616461,1,1.79,"ENE","BEECH CREEK",33.4067,-93.3,3324402,9318000
201603,103169,616463,1,3.55,"SW","PLAINFIELD",33.0208,-93.3703,331248,9322218
201603,103169,616466,1,2.65,"WSW","HORSEHEAD",33.0901,-93.3142,335406,9318852
201603,103169,616469,1,3.5,"NNE","ATLANTA",33.1187,-93.0537,337122,933222
201603,103169,616471,1,1.93,"S","NEW HOPE",33.0422,-92.9322,332532,9255932
201603,103176,616539,1,0,"N","DICKSON",34.19,-96.99,3411400,9659400
201603,103176,616540,1,4.78,"ESE","ARDMORE",34.15,-97.06,349000,973600
201603,103176,616541,1,3.58,"NW","STONEWALL",34.69,-96.57,3441400,9634200
201603,103176,616542,1,.69,"N","TISHOMINGO",34.24,-96.68,3414400,9640800
201603,103176,616544,1,6.81,"NW","LULA",34.78,-96.5,3446800,9630000
201603,103176,616545,1,0,"N","TISHOMINGO",34.23,-96.68,3413800,9640800
201603,103176,616546,1,0,"N","TISHOMINGO",34.23,-96.68,3413800,9640800
201603,103176,616547,1,0,"N","TISHOMINGO",34.23,-96.68,3413800,9640800
201603,103176,616548,1,4.48,"ESE","ADA",34.74,-96.61,3444400,9636600
201603,103176,616549,1,0,"N","FILLMORE",34.27,-96.5,3416200,9630000
201603,103176,616550,1,2.67,"WSW","ATOKA",34.36,-96.17,3421600,9610200
201603,103176,616551,1,0,"N","LAMAR",35.1,-96.13,356000,967800
201603,103176,616552,1,0,"N","ATOKA",34.38,-96.13,3422800,967800
201603,103176,616553,1,0,"N","COLEMAN",34.27,-96.42,3416200,9625200
201603,103176,616554,1,0,"N","COLEMAN",34.27,-96.42,3416200,9625200
201604,103560,619129,1,1.33,"WSW","TURKEY",34.39,-100.9,3423400,10054000
201604,103562,628060,1,.28,"NE","WEIMAR",29.7024,-96.7762,2942144,9646572
201604,103562,628061,1,2.34,"E","WEIMAR",29.6996,-96.7411,2941976,9644466
201604,103562,628062,1,2.56,"SW","BERNARDO",29.743,-96.4092,2944580,9624552
201604,103562,628062,2,.46,"SW","BERNARDO",29.7659,-96.3859,2945954,9623154
201604,103562,628064,1,4.85,"SSE","KATY",29.7396,-95.7589,2944376,9545534
201604,103562,628065,1,.6,"W","NEEDVILLE",29.4,-95.84,2924000,9550400
201604,103562,628066,1,.6,"E","SUGARLAND",29.62,-95.62,2937200,9537200
201604,103562,628068,1,.6,"E","SUGARLAND",29.6202,-95.62,2937212,9537200
201604,103562,628070,1,2.27,"NE","DEWALT",29.57,-95.5401,2934200,9532406
201604,103562,628073,1,4.69,"WNW","LEAGUE CITY S S ARPT",29.51,-95.2,2930600,9512000
201604,103562,628077,1,1.11,"N","LEAGUE CTY SPCLND AR",29.5159,-95.0526,2930954,953156
201604,103562,628078,1,1.43,"NNW","WEBSTER",29.5491,-95.1289,2932946,957734
201604,103562,628079,1,3.34,"N","DANBURY",29.2778,-95.3585,2916668,9521510
201604,103562,628080,1,3.4,"N","DANBURY",29.2788,-95.3574,2916728,9521444
201604,103562,628081,1,3.09,"N","DANBURY",29.2743,-95.3572,2916458,9521432
201604,103562,628083,1,2.57,"N","DANBURY",29.2672,-95.3488,2916032,9520928
201604,103562,628084,1,2.41,"NNE","DANBURY",29.2592,-95.3281,2915552,9519686
201604,103562,628085,1,1.63,"NNW","DANBURY",29.2517,-95.3606,2915102,9521636
201604,103562,628086,1,1.14,"WNW","DANBURY",29.2387,-95.3662,2914322,9521972
201604,103562,628087,1,.46,"SSW","WINNIE",29.8139,-94.3831,2948834,9422986
201604,103570,618970,1,.59,"W","JOHNS",32.13,-89.84,327800,8950400
201604,103570,618971,1,.69,"S","STAR",32.09,-90.05,325400,903000
201604,103570,618992,1,3.03,"ESE","KIRBY",31.51,-90.95,3130600,9057000
201604,103570,618992,2,.59,"E","MEADVILLE",31.47,-90.89,3128200,9053400
201604,103571,618976,1,.58,"E","JEFFERSON",33.63,-89.89,3337800,8953400
201604,103571,618978,1,.69,"S","HOLCOMB",33.76,-89.98,3345600,8958800
201604,103571,618985,1,.9,"NW","SAWYER",33.53,-89.73,3331800,8943800
201604,103573,619013,1,.77,"S","BARR",33.9188,-81.2803,3355128,8116818
201604,103573,619014,1,3.1,"W","GADSDEN",33.8555,-80.8237,3351330,8049422
201604,103573,619015,1,.52,"WNW","RED BANK",33.9323,-81.2387,3355938,8114322
201604,103573,619016,1,.98,"N","(CAE)COLUMBIA METRO",33.9441,-81.1218,3356646,817308
201604,103573,619017,1,1.39,"SSE","ST ANDREWS",34.012,-81.0691,34720,814146
201604,103573,619018,1,.93,"N","PINCKNEY XRDS",33.9934,-80.4989,3359604,8029934
201604,103574,619019,1,10.57,"NW","MONETTA",33.9696,-81.7349,3358176,8144094
201604,103574,619020,1,1.78,"NE","TRAVIS",33.988,-81.7078,3359280,8142468
201604,103574,619021,1,1.26,"WSW","MT WILLING",33.992,-81.6897,3359520,8141382
201604,103574,619022,1,1.18,"WSW","MT WILLING",33.9917,-81.688,3359502,8141280
201604,103574,619023,1,.31,"NNE","MT WILLING",34.0042,-81.6679,34252,8140074
201604,103574,619024,1,2.61,"NNW","BATESBURG",33.9366,-81.561,3356196,8133660
201604,103574,619025,1,0,"N","CHAPIN",34.17,-81.35,3410200,8121000
201604,103574,619026,1,2.28,"SE","HILTON",34.1077,-81.2707,346462,8116242
201604,103574,619027,1,.73,"NW","BALLENTINE",34.1278,-81.2387,347668,8114322
201604,103574,619028,1,1.53,"S","SYRUP",34.078,-81.3263,344680,8119578
201604,103574,619028,2,5.04,"NW","IRMO",34.14,-81.23,348400,8113800
201604,103577,619030,1,.96,"S","BONEVILLE",33.4162,-82.4482,3324972,8226892
201604,103577,619032,1,2.75,"N","WINFIELD",33.6391,-82.4091,3338346,8224546
201604,103629,619357,1,3.42,"E","ST PETERSBURG BEACH",27.7376,-82.6948,2744256,8241688
201604,103629,619373,1,8.27,"S","CLEARWATER BEACH",27.8615,-82.8485,2751690,8250910
201604,103629,619374,1,2.45,"W","MIDDLE TAMPA BAY",27.77,-82.57,2746200,8234200
201604,103629,619375,1,8.22,"NW","OLD TAMPA BAY",27.9188,-82.6898,2755128,8241388
201604,103629,619376,1,3.22,"E","OLD TAMPA BAY",27.8415,-82.5281,2750490,8231686
201604,103629,619377,1,1.38,"S","LOWER TAMPA BAY",27.6,-82.65,2736000,8239000
201604,103629,619378,1,2.07,"S","VENICE",27.07,-82.45,274200,8227000
201604,103630,619379,1,0,"N","SAINT PETERSBURG PORTS SITE",27.76,-82.63,2745600,8237800
201604,103631,619380,1,1.23,"N","CLEARWATER BEACH",27.9977,-82.8285,2759862,8249710
201604,103631,619380,2,1.24,"N","CLEARWATER BEACH",27.9976,-82.8263,2759856,8249578
201604,103631,619381,1,.76,"ENE","COACHMAN",27.9723,-82.7178,2758338,8243068
201604,103631,619381,2,1.5,"E","COACHMAN",27.9689,-82.7054,2758134,8242324
201604,103631,619393,1,1.94,"ENE","JASMINE ESTATES",28.2994,-82.67,2817964,8240200
201604,103631,619393,2,.88,"NE","PORT RICHEY COMPS SITE",28.2997,-82.7206,2817982,8243236
201604,103632,619392,1,3.31,"S","COLEMAN",31.6221,-84.8895,3137326,8453370
201604,103632,619392,2,3.64,"SSE","COLEMAN",31.619,-84.8746,3137140,8452476
201603,103176,616555,1,4.41,"SE","SILO",34,-96.42,3400,9625200
201604,103667,619624,3,1.24,"NW","YUCCA VLY ARPT",34.144,-116.4135,348640,11624810
201604,103667,619624,4,1.27,"NW","YUCCA VLY ARPT",34.1432,-116.4155,348592,11624930
201604,103667,619625,1,.7,"SSW","GROMMET",34.0902,-114.7029,345412,11442174
201604,103667,619625,2,2.27,"ENE","GROMMET",34.1134,-114.6638,346804,11439828
201604,103667,619625,3,2.72,"NNE","GROMMET",34.1354,-114.6794,348124,11440764
201604,103667,619625,4,1.37,"WNW","GROMMET",34.109,-114.7213,346540,11443278
201604,103667,619626,1,3.86,"NW","CALICO",34.9822,-116.9258,3458932,11655548
201604,103667,619626,2,4.32,"WNW","CALICO",34.9797,-116.9371,3458782,11656226
201604,103667,619626,3,2.69,"W","CALICO",34.9472,-116.9174,3456832,11655044
201604,103667,619626,4,1.92,"W","CALICO",34.9482,-116.9038,3456892,11654228
201604,103668,619627,1,1.73,"NNW","(LAS)MCCARRAN/LAS VE",36.1041,-115.1587,366246,1159522
201604,103668,619627,2,2.04,"SW","(LSV)NELLIS AFB LAS",36.2289,-115.0557,3613734,1153342
201604,103668,619627,3,5.36,"W","LAS VEGAS N AIR TERM",36.2299,-115.2953,3613794,11517718
201604,103668,619627,4,.92,"W","BRACKEN",36.1191,-115.2164,367146,11512984
201604,103668,619628,1,5.58,"SSW","OVERTON ECHO BAY ARP",36.2433,-114.5014,3614598,11430084
201604,103668,619628,2,5.47,"SSW","OVERTON ECHO BAY ARP",36.245,-114.5017,3614700,11430102
201604,103668,619628,3,5.5,"SSW","OVERTON ECHO BAY ARP",36.245,-114.5032,3614700,11430192
